,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0,URL,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
1219,March-15-2023,2047 Muirfield Cir,Elgin,155000.0,1.0,1.5,College Green,1992.0,,,https://www.redfin.com/IL/Elgin/2047-Muirfield-Cir-60123/home/17003523,42.0138249,-88.3294326,,,"$155,000",1992,$nan,blue,2777,2047 Muirfield Cir Elgin
2000,March-17-2023,152 Village Creek Dr #152,Lake In The Hills,155000.0,2.0,1.5,Woodcreek Village,1993.0,,126.0,https://www.redfin.com/IL/Lake-in-the-Hills/152-Village-Creek-Dr-60156/unit-152/home/184543106,42.1793901,-88.3313256,,,"$155,000",1993,$126,blue,2778,152 Village Creek Dr #152 Lake In The Hills
405,March-10-2023,6162 Knoll Wood Rd Unit 37-304,Willowbrook,155000.0,1.0,1.0,Knolls,1973.0,,200.0,https://www.redfin.com/IL/Willowbrook/6162-Knoll-Wood-Rd-60527/unit-37-304/home/18018786,41.7771437,-87.9521934,,,"$155,000",1973,$200,blue,2779,6162 Knoll Wood Rd Unit 37-304 Willowbrook
2061,March-16-2023,50 Timber Ter #1,Cary,155000.0,3.0,1.0,Bright Oaks,1974.0,,166.0,https://www.redfin.com/IL/Cary/50-Timber-Ter-60013/unit-1/home/183828586,42.2227139,-88.2566183,,,"$155,000",1974,$166,blue,2780,50 Timber Ter #1 Cary
256,March-30-2023,460 Raintree Ct Unit 2M,Glen Ellyn,155000.0,1.0,1.0,Raintree,1971.0,,164.0,https://www.redfin.com/IL/Glen-Ellyn/460-Raintree-Ct-60137/unit-2M/home/18122441,41.8476806,-88.0706743,,,"$155,000",1971,$164,blue,2781,460 Raintree Ct Unit 2M Glen Ellyn
2626,March-3-2023,2899 Heritage Dr Unit 1-A,Joliet,155000.0,2.0,2.0,Joliet,1995.0,,146.0,https://www.redfin.com/IL/Joliet/2899-Heritage-Dr-60435/unit-1A/home/23287408,41.5238057,-88.1541162,,,"$155,000",1995,$146,blue,2782,2899 Heritage Dr Unit 1-A Joliet
2023,March-17-2023,404 Mineral Springs Dr,Mchenry,155000.0,3.0,2.0,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,1936.0,,107.0,https://www.redfin.com/IL/McHenry/404-Mineral-Springs-Dr-60051/home/17841832,42.3332789,-88.2502822,,,"$155,000",1936,$107,blue,2783,404 Mineral Springs Dr Mchenry
218,March-8-2023,1531 Raymond Dr #102,Naperville,155000.0,1.0,1.0,Naperville,1985.0,,230.0,https://www.redfin.com/IL/Naperville/1531-Raymond-Dr-60563/unit-102/home/17372273,41.7939372,-88.190248,,,"$155,000",1985,$230,blue,2784,1531 Raymond Dr #102 Naperville
1966,March-27-2023,602 Devonshire Ct Unit B,Mchenry,155000.0,3.0,2.0,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,1976.0,,129.0,https://www.redfin.com/IL/McHenry/602-Devonshire-Ct-60050/unit-B/home/17844423,42.3356809,-88.2963249,,,"$155,000",1976,$129,blue,2785,602 Devonshire Ct Unit B Mchenry
2642,March-7-2023,7751 W Garland Ct #0,Frankfort,155000.0,2.0,1.0,Frankfort,1972.0,,207.0,https://www.redfin.com/IL/Frankfort/7751-W-Garland-Ct-60423/home/18892547,41.5237751,-87.804245,,,"$155,000",1972,$207,blue,2786,7751 W Garland Ct #0 Frankfort
987,March-22-2023,1045 Manchester Ct #1045,South Elgin,155000.0,2.0,1.0,South Elgin,1984.0,,140.0,https://www.redfin.com/IL/South-Elgin/1045-Manchester-Ct-60177/unit-1045/home/183860420,41.9994352,-88.3134552,,,"$155,000",1984,$140,blue,2787,1045 Manchester Ct #1045 South Elgin
2226,March-8-2023,34 Linden Ct,Cary,155000.0,3.0,1.5,Bright Oaks,1978.0,,115.0,https://www.redfin.com/IL/Cary/34-Linden-Ct-60013/home/14360102,42.2231277,-88.2565412,,,"$155,000",1978,$115,blue,2788,34 Linden Ct Cary
953,March-10-2023,1231 Grove St,Aurora,154900.0,3.0,1.0,Aurora / Eola,1932.0,,130.0,https://www.redfin.com/IL/Aurora/1231-Grove-St-60505/home/16947481,41.7627203,-88.284871,,,"$154,900",1932,$130,blue,2789,1231 Grove St Aurora
294,March-27-2023,6010 Oakwood Dr Unit 5F,Lisle,154000.0,1.0,1.0,Four Lakes,1970.0,,250.0,https://www.redfin.com/IL/Lisle/6010-Oakwood-Dr-60532/unit-5F/home/17983668,41.7747341,-88.0822611,,,"$154,000",1970,$250,blue,2790,6010 Oakwood Dr Unit 5F Lisle
2170,March-9-2023,103 W Diggins St,Harvard,154000.0,4.0,1.0,Chemung / Harvard / Lawrence,1893.0,,62.0,https://www.redfin.com/IL/Harvard/103-W-Diggins-St-60033/home/14163670,42.4223199,-88.6141446,,,"$154,000",1893,$62,blue,2791,103 W Diggins St Harvard
2718,March-31-2023,113 S Water St,Wilmington,153500.0,2.0,1.5,Wilmington,,,128.0,https://www.redfin.com/IL/Wilmington/113-S-Water-St-60481/home/21874717,41.3075162,-88.1461605,,,"$153,500",nan,$128,blue,2792,113 S Water St Wilmington
2562,March-15-2023,2859 Heritage Dr Unit 2C,Joliet,153000.0,2.0,2.0,Heritage Terrace,2001.0,,142.0,https://www.redfin.com/IL/Joliet/2859-Heritage-Dr-60435/unit-2C/home/23367829,41.5234374,-88.1530129,,,"$153,000",2001,$142,blue,2793,2859 Heritage Dr Unit 2C Joliet
1279,March-31-2023,1317 Indian Ave,Aurora,152500.0,2.0,1.0,Aurora / Eola,1948.0,,209.0,https://www.redfin.com/IL/Aurora/1317-Indian-Ave-60505/home/16947402,41.7660425,-88.2830837,,,"$152,500",1948,$209,blue,2794,1317 Indian Ave Aurora
1194,March-28-2023,809 W Park Ave,Aurora,152000.0,2.0,1.0,Aurora / Eola,1926.0,,249.0,https://www.redfin.com/IL/Aurora/809-W-Park-Ave-60506/home/16952123,41.765703,-88.3345775,,,"$152,000",1926,$249,blue,2795,809 W Park Ave Aurora
1769,March-6-2023,912 Shetland Ct,Grayslake,151000.0,2.0,2.0,Saddlebrook Farms,1995.0,,93.0,https://www.redfin.com/IL/Grayslake/912-Shetland-Ct-60030/home/40466419,42.311346,-88.065186,,,"$151,000",1995,$93,blue,2796,912 Shetland Ct Grayslake
1532,March-15-2023,1160 N Red Oak Cir Unit 1160-1,Round Lake Beach,150000.0,2.0,2.0,Fairfield Village,2000.0,,150.0,https://www.redfin.com/IL/Round-Lake-Beach/1160-N-Red-Oak-Cir-60073/unit-1160-1/home/184159228,42.3693286,-88.1124501,,,"$150,000",2000,$150,blue,2797,1160 N Red Oak Cir Unit 1160-1 Round Lake Beach
2504,March-31-2023,111 Largemouth Ln,Wilmington,150000.0,1.0,1.0,Wilmington,2003.0,,313.0,https://www.redfin.com/IL/Wilmington/111-Largemouth-Ln-60481/home/23381847,41.2884178,-88.1948449,,,"$150,000",2003,$313,blue,2798,111 Largemouth Ln Wilmington
1053,March-21-2023,437 Cavalier Ct Unit 309A,West Dundee,150000.0,2.0,1.5,Kings Row Condos,1975.0,,151.0,https://www.redfin.com/IL/West-Dundee/437-Cavalier-Ct-60118/unit-309A/home/17020485,42.0943272,-88.2905742,,,"$150,000",1975,$151,blue,2799,437 Cavalier Ct Unit 309A West Dundee
1236,March-15-2023,1610 Mcclure Rd #1610,Aurora,150000.0,1.0,1.0,Prairie Point,2004.0,,171.0,https://www.redfin.com/IL/Aurora/1610-McClure-Rd-60505/unit-1610/home/182771450,41.7878339,-88.2767502,,,"$150,000",2004,$171,blue,2800,1610 Mcclure Rd #1610 Aurora
2342,March-31-2023,2859 Heritage Dr Unit 2A,Joliet,150000.0,2.0,2.0,Joliet,2001.0,,139.0,https://www.redfin.com/IL/Joliet/2859-Heritage-Dr-60435/unit-2A/home/23375470,41.5234374,-88.1530129,,,"$150,000",2001,$139,blue,2801,2859 Heritage Dr Unit 2A Joliet
23,March-31-2023,337 Peppertree Ln,Aurora,150000.0,3.0,1.5,Aurora / Eola,1984.0,,130.0,https://www.redfin.com/IL/Aurora/337-Peppertree-Ln-60504/home/18073034,41.759503,-88.2222068,,,"$150,000",1984,$130,blue,2802,337 Peppertree Ln Aurora
1923,March-24-2023,2313 Jethro Ave,Zion,150000.0,4.0,1.0,Zion,1948.0,,144.0,https://www.redfin.com/IL/Zion/2313-Jethro-Ave-60099/home/17755032,42.4531593,-87.8502266,,,"$150,000",1948,$144,blue,2803,2313 Jethro Ave Zion
2475,March-7-2023,2024 Manico Ct #201,Crest Hill,149900.0,2.0,2.0,Meadowview,1996.0,,,https://www.redfin.com/IL/Crest-Hill/2024-Manico-Ct-60403/unit-201/home/23261506,41.5584376,-88.1316383,,,"$149,900",1996,$nan,blue,2804,2024 Manico Ct #201 Crest Hill
2149,March-23-2023,7610 Beach Rd,Wonder Lake,149900.0,2.0,1.0,Shore Hills,1935.0,,242.0,https://www.redfin.com/IL/Wonder-Lake/7610-Beach-Rd-60097/home/14184214,42.37621,-88.3463407,,,"$149,900",1935,$242,blue,2805,7610 Beach Rd Wonder Lake
2323,March-2-2023,114 Saint Jude Ave,Joliet,149900.0,3.0,1.0,Joliet,1952.0,,167.0,https://www.redfin.com/IL/Joliet/114-Saint-Jude-Ave-60436/home/23248919,41.5183118,-88.1316047,,,"$149,900",1952,$167,blue,2806,114 Saint Jude Ave Joliet
1445,March-28-2023,2804 Lorraine Ave,Waukegan,149500.0,3.0,1.0,Lake County Gardens,1954.0,,173.0,https://www.redfin.com/IL/Waukegan/2804-Lorraine-Ave-60087/home/17709235,42.4032091,-87.8533833,,,"$149,500",1954,$173,blue,2807,2804 Lorraine Ave Waukegan
126,March-24-2023,5540 Walnut Ave Unit 17A,Downers Grove,149000.0,2.0,1.0,Downers Grove,1967.0,,166.0,https://www.redfin.com/IL/Downers-Grove/5540-Walnut-Ave-60515/unit-17A/home/18056669,41.7884354,-88.0533664,,,"$149,000",1967,$166,blue,2808,5540 Walnut Ave Unit 17A Downers Grove
923,March-9-2023,15 Blackhawk Ave,Aurora,148000.0,2.0,2.0,Aurora / Eola,1900.0,,87.0,https://www.redfin.com/IL/Aurora/15-Blackhawk-Ave-60506/home/16947069,41.7615604,-88.3242631,,,"$148,000",1900,$87,blue,2809,15 Blackhawk Ave Aurora
2841,March-29-2023,2305 Marmion Ave,Joliet,148000.0,3.0,1.0,Marycrest,1952.0,,164.0,https://www.redfin.com/IL/Joliet/2305-Marmion-Ave-60436/home/12747455,41.5185852,-88.1388036,,,"$148,000",1952,$164,blue,2810,2305 Marmion Ave Joliet
1693,March-6-2023,209 S Gretta Ave,Waukegan,148000.0,3.0,1.0,Park City / Waukegan,1950.0,,116.0,https://www.redfin.com/IL/Waukegan/209-S-Gretta-Ave-60085/home/17696988,42.3553914,-87.8597902,,,"$148,000",1950,$116,blue,2811,209 S Gretta Ave Waukegan
2153,March-2-2023,327 W Front St #327,Harvard,147000.0,2.0,1.5,Harvard Commons,2006.0,,90.0,https://www.redfin.com/IL/Harvard/327-W-Front-St-60033/unit-327/home/183799752,42.421427,-88.6184959,,,"$147,000",2006,$90,blue,2812,327 W Front St #327 Harvard
1873,March-6-2023,1213 Westmoreland Ave,Waukegan,147000.0,3.0,1.0,Park City / Waukegan,1951.0,,,https://www.redfin.com/IL/Waukegan/1213-Westmoreland-Ave-60085/home/17703880,42.3772345,-87.8565459,,,"$147,000",1951,$nan,blue,2813,1213 Westmoreland Ave Waukegan
801,March-31-2023,8315 Route 53 Unit B15,Woodridge,145000.0,2.0,1.5,River Crossing,1979.0,,137.0,https://www.redfin.com/IL/Woodridge/8315-Route-53-60517/unit-B15/home/18035241,41.7341409,-88.0622459,,,"$145,000",1979,$137,blue,2814,8315 Route 53 Unit B15 Woodridge
833,March-31-2023,100 W Butterfield Rd Unit 512N,Elmhurst,145000.0,1.0,1.0,Elmhurst,1970.0,,195.0,https://www.redfin.com/IL/Elmhurst/100-W-Butterfield-Rd-60126/unit-512N/home/18096868,41.8675108,-87.9394013,,,"$145,000",1970,$195,blue,2815,100 W Butterfield Rd Unit 512N Elmhurst
2343,March-10-2023,314 SW Circle Dr,Joliet,145000.0,4.0,1.5,Joliet,1950.0,,84.0,https://www.redfin.com/IL/Joliet/314-SW-Circle-Dr-60433/home/23332592,41.5189393,-88.0322018,,,"$145,000",1950,$84,blue,2816,314 SW Circle Dr Joliet
91,March-31-2023,2210 Country Club Dr #13,Woodridge,145000.0,2.0,1.0,Woodridge,1979.0,,155.0,https://www.redfin.com/IL/Woodridge/2210-Country-Club-Dr-60517/unit-13/home/18042384,41.7453215,-88.0342886,,,"$145,000",1979,$155,blue,2817,2210 Country Club Dr #13 Woodridge
2738,March-20-2023,1020 Wilcox St,Joliet,145000.0,2.0,1.5,Joliet,1951.0,,184.0,https://www.redfin.com/IL/Joliet/1020-Wilcox-St-60435/home/23199512,41.5428702,-88.0987958,,,"$145,000",1951,$184,blue,2818,1020 Wilcox St Joliet
2418,March-20-2023,700 Pontiac St,Joliet,145000.0,3.0,1.0,Highland Parkside,1950.0,,95.0,https://www.redfin.com/IL/Joliet/700-Pontiac-St-60432/home/23182769,41.5383818,-88.0353255,,,"$145,000",1950,$95,blue,2819,700 Pontiac St Joliet
240,March-24-2023,129 E Hillcrest Ave,Wood Dale,145000.0,3.0,1.0,Branigars,1941.0,,118.0,https://www.redfin.com/IL/Wood-Dale/129-E-Hillcrest-Ave-60191/home/18171851,41.9700494,-87.9773682,,,"$145,000",1941,$118,blue,2820,129 E Hillcrest Ave Wood Dale
1257,March-13-2023,2015 Berkshire Cir Unit A,Carpentersville,145000.0,3.0,1.0,Carpentersville,1971.0,,128.0,https://www.redfin.com/IL/Carpentersville/2015-Berkshire-Cir-60110/unit-A/home/17019798,42.107928,-88.245302,,,"$145,000",1971,$128,blue,2821,2015 Berkshire Cir Unit A Carpentersville
458,March-21-2023,16W611 Mockingbird Ln #205,Willowbrook,145000.0,2.0,1.0,Willowbrook,1972.0,,145.0,https://www.redfin.com/IL/Willowbrook/16W611-Mockingbird-Ln-60527/unit-205/home/21732771,41.7164476,-87.9473821,,,"$145,000",1972,$145,blue,2822,16W611 Mockingbird Ln #205 Willowbrook
246,March-15-2023,156 Dunteman Dr #201,Glendale Heights,145000.0,2.0,1.0,Willow Crest,1980.0,,172.0,https://www.redfin.com/IL/Glendale-Heights/156-Dunteman-Dr-60139/unit-201/home/18187642,41.9427437,-88.0834503,,,"$145,000",1980,$172,blue,2823,156 Dunteman Dr #201 Glendale Heights
1389,March-24-2023,930 Taylor Dr #107,Gurnee,145000.0,2.0,2.0,Heather Ridge,1978.0,,121.0,https://www.redfin.com/IL/Gurnee/930-Taylor-Dr-60031/unit-107/home/17714021,42.3445885,-87.9511322,,,"$145,000",1978,$121,blue,2824,930 Taylor Dr #107 Gurnee
707,March-31-2023,1535 S County Farm Rd Unit 1-2D,Wheaton,145000.0,2.0,2.0,Wheaton,1975.0,,106.0,https://www.redfin.com/IL/Wheaton/1535-S-County-Farm-Rd-60189/unit-1-2D/home/18127922,41.8477779,-88.1419104,,,"$145,000",1975,$106,blue,2825,1535 S County Farm Rd Unit 1-2D Wheaton
2842,March-1-2023,543 Hickok Ave,University Park,145000.0,3.0,1.0,University Park,1970.0,,91.0,https://www.redfin.com/IL/University-Park/543-Hickok-Ave-60484/home/17363835,41.4366464,-87.6760852,,,"$145,000",1970,$91,blue,2826,543 Hickok Ave University Park
2392,March-31-2023,421 S Reed St,Joliet,145000.0,3.0,1.0,Joliet,1953.0,,168.0,https://www.redfin.com/IL/Joliet/421-S-Reed-St-60436/home/23270201,41.5140827,-88.1091013,,,"$145,000",1953,$168,blue,2827,421 S Reed St Joliet
2923,March-31-2023,1215 N Prairie Ave,Joliet,145000.0,3.0,2.0,Joliet,1953.0,,92.0,https://www.redfin.com/IL/Joliet/1215-N-Prairie-Ave-60435/home/23327066,41.5463349,-88.1030691,,,"$145,000",1953,$92,blue,2828,1215 N Prairie Ave Joliet
1458,March-24-2023,2117 Emmaus Ave,Zion,144500.0,3.0,2.0,Zion,1942.0,,112.0,https://www.redfin.com/IL/Zion/2117-Emmaus-Ave-60099/home/14171718,42.4558442,-87.8280921,,,"$144,500",1942,$112,blue,2829,2117 Emmaus Ave Zion
236,March-10-2023,234 Klein Creek Ct Unit 2B,Carol Stream,143000.0,2.0,1.5,Carol Stream,1982.0,,169.0,https://www.redfin.com/IL/Carol-Stream/234-Klein-Creek-Ct-60188/unit-2B/home/184195777,41.9273011,-88.12111,,,"$143,000",1982,$169,blue,2830,234 Klein Creek Ct Unit 2B Carol Stream
2063,March-31-2023,1144 Greenwood Cir #1144,Woodstock,142500.0,2.0,1.5,Greenwood Circle,1994.0,,129.0,https://www.redfin.com/IL/Woodstock/1144-Greenwood-Cir-60098/unit-1144/home/184532837,42.32683,-88.4408235,,,"$142,500",1994,$129,blue,2831,1144 Greenwood Cir #1144 Woodstock
1601,March-24-2023,26118 W Boesch Pl,Ingleside,142500.0,2.0,1.0,Boesch,1960.0,,110.0,https://www.redfin.com/IL/Ingleside/26118-W-Boesch-Pl-60041/home/17746830,42.395297,-88.1422345,,,"$142,500",1960,$110,blue,2832,26118 W Boesch Pl Ingleside
2479,March-30-2023,2390 Bicentennial Ave #5,Crest Hill,142000.0,2.0,1.0,Crest Hill,1993.0,,154.0,https://www.redfin.com/IL/Crest-Hill/2390-Bicentennial-Ave-60403/unit-5/home/23370587,41.5487967,-88.1404891,,,"$142,000",1993,$154,blue,2833,2390 Bicentennial Ave #5 Crest Hill
1398,March-23-2023,25057 W Petite Ave,Antioch,142000.0,1.0,1.0,Felters,1970.0,,204.0,https://www.redfin.com/IL/Antioch/25057-W-Petite-Ave-60002/home/17771088,42.4832281,-88.122332,,,"$142,000",1970,$204,blue,2834,25057 W Petite Ave Antioch
2574,March-10-2023,3515 Kings Rd,Steger,142000.0,3.0,1.0,Steger,1953.0,,142.0,https://www.redfin.com/IL/Steger/3515-Kings-Rd-60475/home/12816633,41.4659883,-87.6527759,,,"$142,000",1953,$142,blue,2835,3515 Kings Rd Steger
1735,March-6-2023,2102 Pearsall Pkwy,Waukegan,141000.0,3.0,2.0,Drobnick Estates,1952.0,,134.0,https://www.redfin.com/IL/Waukegan/2102-Pearsall-Pkwy-60085/home/17696813,42.3443753,-87.8584858,,,"$141,000",1952,$134,blue,2836,2102 Pearsall Pkwy Waukegan
2698,March-24-2023,2851 Heritage Dr Unit 1A,Joliet,140000.0,2.0,2.0,Joliet,2001.0,,130.0,https://www.redfin.com/IL/Joliet/2851-Heritage-Dr-60435/unit-1A/home/23383652,41.5236194,-88.1525358,,,"$140,000",2001,$130,blue,2837,2851 Heritage Dr Unit 1A Joliet
1372,March-21-2023,908 Abingdon Ct,Gurnee,140000.0,1.0,1.5,Gurnee,1979.0,,146.0,https://www.redfin.com/IL/Gurnee/908-Abingdon-Ct-60031/home/14160969,42.343002,-87.953289,,,"$140,000",1979,$146,blue,2838,908 Abingdon Ct Gurnee
106,March-31-2023,1320 Lore Ln #213,Lombard,140000.0,2.0,1.5,Lombard,1967.0,,128.0,https://www.redfin.com/IL/Lombard/1320-Lore-Ln-60148/unit-213/home/180594567,41.8574922,-88.0186601,,,"$140,000",1967,$128,blue,2839,1320 Lore Ln #213 Lombard
613,March-16-2023,8308 Oak Leaf Dr #1004,Woodridge,140000.0,2.0,1.0,Oak Hills,1982.0,,164.0,https://www.redfin.com/IL/Woodridge/8308-Oak-Leaf-Dr-60517/unit-1004/home/18033912,41.7350049,-88.0495875,,,"$140,000",1982,$164,blue,2840,8308 Oak Leaf Dr #1004 Woodridge
777,March-7-2023,5S040 Pebblewood Ln Unit W401,Naperville,140000.0,1.0,1.0,Pebblewood,1974.0,,161.0,https://www.redfin.com/IL/Naperville/5S040-Pebblewood-Ln-60563/unit-W401/home/18080775,41.7976318,-88.2073402,,,"$140,000",1974,$161,blue,2841,5S040 Pebblewood Ln Unit W401 Naperville
2600,March-30-2023,2390 Bicentennial Ave #4,Crest Hill,140000.0,2.0,1.0,Crest Hill,1993.0,,147.0,https://www.redfin.com/IL/Crest-Hill/2390-Bicentennial-Ave-60403/unit-4/home/13004741,41.5487967,-88.1404893,,,"$140,000",1993,$147,blue,2842,2390 Bicentennial Ave #4 Crest Hill
2921,March-1-2023,817 W Windsor Ave,Crete,140000.0,3.0,1.0,Crete,1958.0,,150.0,https://www.redfin.com/IL/Crete/817-W-Windsor-Ave-60417/home/23177315,41.4182917,-87.6327318,,,"$140,000",1958,$150,blue,2843,817 W Windsor Ave Crete
2884,March-15-2023,28837 S Yates Ave,Beecher,140000.0,1.0,1.0,Beecher,1891.0,,115.0,https://www.redfin.com/IL/Beecher/28837-S-Yates-Ave-60401/home/23339013,41.367477,-87.553838,,,"$140,000",1891,$115,blue,2844,28837 S Yates Ave Beecher
2359,March-30-2023,2410 Berry St,Joliet,140000.0,3.0,1.5,Joliet,1962.0,,100.0,https://www.redfin.com/IL/Joliet/2410-Berry-St-60435/home/21665270,41.571817,-88.1445596,,,"$140,000",1962,$100,blue,2845,2410 Berry St Joliet
2822,March-7-2023,10 Brook Park Ln,Park Forest,140000.0,3.0,2.5,Forest Brook,1994.0,,76.0,https://www.redfin.com/IL/Park-Forest/10-Brook-Park-Ln-60466/home/23163874,41.4649103,-87.6651063,,,"$140,000",1994,$76,blue,2846,10 Brook Park Ln Park Forest
896,March-20-2023,432 S Lake St,Aurora,140000.0,4.0,1.5,Aurora / Eola,1900.0,,127.0,https://www.redfin.com/IL/Aurora/432-S-Lake-St-60506/home/16952187,41.7528957,-88.3274963,,,"$140,000",1900,$127,blue,2847,432 S Lake St Aurora
2368,March-14-2023,514 Landau Ave,Joliet,140000.0,3.0,1.0,Joliet,1908.0,,100.0,https://www.redfin.com/IL/Joliet/514-Landau-Ave-60432/home/23180453,41.5346117,-88.0653933,,,"$140,000",1908,$100,blue,2848,514 Landau Ave Joliet
150,March-24-2023,207 Gregory St #17,Aurora,140000.0,2.0,1.5,Aurora / Eola,1979.0,,157.0,https://www.redfin.com/IL/Aurora/207-Gregory-St-60504/unit-17/home/14188519,41.7562254,-88.2207687,,,"$140,000",1979,$157,blue,2849,207 Gregory St #17 Aurora
2196,March-6-2023,4715 W Oakwood Dr #3,Mchenry,139000.0,2.0,1.5,Whispering Oaks,1972.0,,128.0,https://www.redfin.com/IL/McHenry/4715-W-Oakwood-Dr-60050/unit-3/home/17843693,42.3379505,-88.289924,,,"$139,000",1972,$128,blue,2850,4715 W Oakwood Dr #3 Mchenry
1948,March-10-2023,2119 Martin Luther King Jr Dr,North Chicago,139000.0,2.0,1.0,North Chicago,1950.0,,116.0,https://www.redfin.com/IL/North-Chicago/2119-Martin-Luther-King-Junior-Dr-60064/home/180313567,42.319205,-87.858083,,,"$139,000",1950,$116,blue,2851,2119 Martin Luther King Jr Dr North Chicago
2437,March-24-2023,1423 Woodbridge Rd Unit 2H,Joliet,138000.0,2.0,2.0,Woodlawn Terrace,1979.0,,117.0,https://www.redfin.com/IL/Joliet/1423-Woodbridge-Rd-60436/unit-2H/home/23175704,41.5206706,-88.1167046,,,"$138,000",1979,$117,blue,2852,1423 Woodbridge Rd Unit 2H Joliet
322,March-10-2023,4220 Saratoga Ave #311,Downers Grove,137500.0,1.0,1.0,Downers Grove,1968.0,,157.0,https://www.redfin.com/IL/Downers-Grove/4220-Saratoga-Ave-60515/unit-311/home/184129023,41.8106194,-88.015288,,,"$137,500",1968,$157,blue,2853,4220 Saratoga Ave #311 Downers Grove
2250,March-10-2023,4707 W Lake Shore Dr,Wonder Lake,137000.0,3.0,1.0,White Oaks Bay,1947.0,,154.0,https://www.redfin.com/IL/Wonder-Lake/4707-W-Lake-Shore-Dr-60097/home/17851444,42.3948503,-88.3523729,,,"$137,000",1947,$154,blue,2854,4707 W Lake Shore Dr Wonder Lake
2341,March-31-2023,1500 N Rock Run Dr Unit 1A,Crest Hill,136000.0,2.0,1.5,Rock Run Terrace,1987.0,,151.0,https://www.redfin.com/IL/Crest-Hill/1500-N-Rock-Run-Dr-60403/unit-1A/home/23392312,41.5495822,-88.1383652,,,"$136,000",1987,$151,blue,2855,1500 N Rock Run Dr Unit 1A Crest Hill
2011,March-3-2023,1332 Cunat Ct Unit 3D,Lake In The Hills,136000.0,2.0,2.0,Lake in the Hills,1996.0,,151.0,https://www.redfin.com/IL/Lake-in-the-Hills/1332-Cunat-Ct-60156/unit-3D/home/17800680,42.1906796,-88.3103341,,,"$136,000",1996,$151,blue,2856,1332 Cunat Ct Unit 3D Lake In The Hills
2025,March-10-2023,1036 Greenwood Cir Unit 14D,Woodstock,135000.0,2.0,1.5,Greenwood Place,1993.0,,123.0,https://www.redfin.com/IL/Woodstock/1036-Greenwood-Cir-60098/unit-14D/home/184236013,42.326152,-88.439639,,,"$135,000",1993,$123,blue,2857,1036 Greenwood Cir Unit 14D Woodstock
442,March-31-2023,425 Walnut Creek Ln #1507,Lisle,135000.0,1.0,1.0,Lisle,1980.0,,199.0,https://www.redfin.com/IL/Lisle/425-Walnut-Creek-Rd-60532/unit-1507/home/184318368,41.799554,-88.0540086,,,"$135,000",1980,$199,blue,2858,425 Walnut Creek Ln #1507 Lisle
2316,March-6-2023,2113 W 34th St,Steger,135000.0,6.0,2.5,Steger,,,56.0,https://www.redfin.com/IL/Steger/2113-W-34th-St-60475/home/23152912,41.4694181,-87.6645322,,,"$135,000",nan,$56,blue,2859,2113 W 34th St Steger
1475,March-20-2023,450 N Main St Unit S207A,Wauconda,135000.0,2.0,2.0,Harbour Club,1974.0,,123.0,https://www.redfin.com/IL/Wauconda/450-N-Main-St-60084/unit-S207A/home/17690392,42.265763,-88.1438754,,,"$135,000",1974,$123,blue,2860,450 N Main St Unit S207A Wauconda
1479,March-3-2023,477 Meadow Green Ln,Round Lake Beach,135000.0,3.0,1.5,Meadow Green,1982.0,,99.0,https://www.redfin.com/IL/Round-Lake-Beach/477-Meadow-Green-Ln-60073/home/17736944,42.3809095,-88.0942018,,,"$135,000",1982,$99,blue,2861,477 Meadow Green Ln Round Lake Beach
2632,March-22-2023,1424 Frederick St,Joliet,135000.0,4.0,1.5,Joliet,1949.0,,93.0,https://www.redfin.com/IL/Joliet/1424-Frederick-St-60435/home/23247246,41.5500157,-88.1062738,,,"$135,000",1949,$93,blue,2862,1424 Frederick St Joliet
415,March-1-2023,649 N Briar Hill Ln #1,Addison,135000.0,1.0,1.5,Addison,1985.0,,,https://www.redfin.com/IL/Addison/649-N-Briar-Hill-Ln-60101/unit-1/home/18163481,41.9371351,-88.0050798,,,"$135,000",1985,$nan,blue,2863,649 N Briar Hill Ln #1 Addison
1788,March-20-2023,1209 Hickory St,Waukegan,135000.0,2.0,2.0,Park City / Waukegan,1930.0,,125.0,https://www.redfin.com/IL/Waukegan/1209-Hickory-St-60085/home/17705220,42.3768881,-87.8367849,,,"$135,000",1930,$125,blue,2864,1209 Hickory St Waukegan
28,March-14-2023,5501 E Lake Dr Unit 1D,Lisle,135000.0,1.0,1.0,Four Lakes,1980.0,,201.0,https://www.redfin.com/IL/Lisle/5501-E-Lake-Dr-60532/unit-1D/home/18053025,41.7853749,-88.0812941,,,"$135,000",1980,$201,blue,2865,5501 E Lake Dr Unit 1D Lisle
1480,March-10-2023,3011 Gilboa Ave,Zion,134900.0,2.0,1.0,Zion,1900.0,,192.0,https://www.redfin.com/IL/Zion/3011-Gilboa-Ave-60099/home/17752940,42.4402614,-87.84191,,,"$134,900",1900,$192,blue,2866,3011 Gilboa Ave Zion
