,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0.2,URL,Unnamed: 0,URL.2,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS,Unnamed: 0.1,URL.1
6892,April-21-2023,1301 N Glen Cir N Unit C,Aurora,145000.0,2.0,1.0,Ivy Glen,1973.0,,300.0,,41.774872,-88.347846,1065.0,https://www.redfin.com/IL/Aurora/1301-N-Glen-Cir-60506/unit-C/home/16957639,,,"$145,000",1973,$300,blue,8369,1301 N Glen Cir N Unit C Aurora,,
7829,April-3-2023,207 Uteg St #103,Crystal Lake,145000.0,2.0,1.0,Trevor Court,1980.0,,134.0,https://www.redfin.com/IL/Crystal-Lake/207-Uteg-St-60014/unit-103/home/17811031,42.2306212,-88.3288259,,,,,"$145,000",1980,$134,blue,8370,207 Uteg St #103 Crystal Lake,,
6893,April-21-2023,1114 Barberry Ln,Round Lake Beach,145000.0,4.0,1.5,Hillwood,1972.0,,133.0,,42.3688092,-88.1091158,4091.0,,1406.0,https://www.redfin.com/IL/Round-Lake-Beach/1114-Barberry-Ln-60073/home/17733695,"$145,000",1972,$133,blue,8371,1114 Barberry Ln Round Lake Beach,,
7471,April-10-2023,147 S Lake St,Mundelein,145000.0,4.0,2.0,Lakewood Heights,1955.0,,104.0,https://www.redfin.com/IL/Mundelein/147-S-Lake-St-60060/home/17673761,42.2600272,-88.0036267,,,,,"$145,000",1955,$104,blue,8372,147 S Lake St Mundelein,,
7455,April-11-2023,227 Hialeah Ln,Grayslake,145000.0,2.0,2.0,Saddlebrook Farms,1992.0,,86.0,https://www.redfin.com/IL/Grayslake/227-Hialeah-Ln-60030/home/184214126,42.3100359,-88.0694148,,,,,"$145,000",1992,$86,blue,8373,227 Hialeah Ln Grayslake,,
6879,April-24-2023,521 Coventry Ln #15,Crystal Lake,145000.0,3.0,2.0,Coventry Club,1965.0,,113.0,,42.2258976,-88.331081,4094.0,,2217.0,https://www.redfin.com/IL/Crystal-Lake/521-Coventry-Ln-60014/unit-15/home/17810508,"$145,000",1965,$113,blue,8374,521 Coventry Ln #15 Crystal Lake,,
8303,April-28-2023,93 Fossil Ridge Rd,Wilmington,145000.0,1.0,1.0,Shadow Lakes,1996.0,,242.0,https://www.redfin.com/IL/Wilmington/93-Fossil-Ridge-Rd-60481/home/23186343,41.2841757,-88.2049807,,,,,"$145,000",1996,$242,blue,8375,93 Fossil Ridge Rd Wilmington,,
6877,April-21-2023,1301 N Glen Cir N Unit C,Aurora,145000.0,2.0,1.0,Ivy Glen,1973.0,,300.0,,41.774872,-88.347846,4098.0,,1065.0,https://www.redfin.com/IL/Aurora/1301-N-Glen-Cir-60506/unit-C/home/16957639,"$145,000",1973,$300,blue,8376,1301 N Glen Cir N Unit C Aurora,,
7934,April-17-2023,967 Golf Course Rd #5,Crystal Lake,145000.0,2.0,1.0,Crystal Lake / Lakewood / Prairie Grove,1981.0,,142.0,https://www.redfin.com/IL/Crystal-Lake/967-Golf-Course-Rd-60014/unit-5/home/17809166,42.214029,-88.3484401,,,,,"$145,000",1981,$142,blue,8377,967 Golf Course Rd #5 Crystal Lake,,
1065,April-21-2023,1301 N Glen Cir N Unit C,Aurora,145000.0,2.0,1.0,Ivy Glen,1973.0,,300.0,https://www.redfin.com/IL/Aurora/1301-N-Glen-Cir-60506/unit-C/home/16957639,41.774872,-88.347846,,,,,"$145,000",1973,$300,blue,8378,1301 N Glen Cir N Unit C Aurora,,
228,April-21-2023,4224 Saratoga Ave Unit J311,Downers Grove,145000.0,1.0,1.0,Westbrook West,1968.0,,166.0,https://www.redfin.com/IL/Downers-Grove/4224-Saratoga-Ave-60515/unit-311/home/18029148,41.810799,-88.016369,,,,,"$145,000",1968,$166,blue,8379,4224 Saratoga Ave Unit J311 Downers Grove,,
8045,April-24-2023,521 Coventry Ln #15,Crystal Lake,145000.0,3.0,2.0,Coventry Club,1965.0,,113.0,https://www.redfin.com/IL/Crystal-Lake/521-Coventry-Ln-60014/unit-15/home/17810508,42.2258976,-88.331081,,,,,"$145,000",1965,$113,blue,8380,521 Coventry Ln #15 Crystal Lake,,
6876,April-17-2023,967 Golf Course Rd #5,Crystal Lake,145000.0,2.0,1.0,Crystal Lake / Lakewood / Prairie Grove,1981.0,,142.0,,42.214029,-88.3484401,4092.0,,2106.0,https://www.redfin.com/IL/Crystal-Lake/967-Golf-Course-Rd-60014/unit-5/home/17809166,"$145,000",1981,$142,blue,8381,967 Golf Course Rd #5 Crystal Lake,,
7234,April-21-2023,1114 Barberry Ln,Round Lake Beach,145000.0,4.0,1.5,Hillwood,1972.0,,133.0,https://www.redfin.com/IL/Round-Lake-Beach/1114-Barberry-Ln-60073/home/17733695,42.3688092,-88.1091158,,,,,"$145,000",1972,$133,blue,8382,1114 Barberry Ln Round Lake Beach,,
392,April-24-2023,2263 Country Club Dr #25,Woodridge,144000.0,2.0,1.0,Country Club,1979.0,,154.0,https://www.redfin.com/IL/Woodridge/2263-Country-Club-Dr-60517/unit-25/home/18043134,41.7449254,-88.0331402,,,,,"$144,000",1979,$154,blue,8383,2263 Country Club Dr #25 Woodridge,,
6896,April-19-2023,221 Uteg St Unit D,Crystal Lake,144000.0,2.0,2.0,Crystal Lake / Lakewood / Prairie Grove,1982.0,,162.0,,42.2302826,-88.3297359,5199.0,https://www.redfin.com/IL/Crystal-Lake/221-Uteg-St-60014/unit-D/home/17810971,,,"$144,000",1982,$162,blue,8384,221 Uteg St Unit D Crystal Lake,,
8113,April-19-2023,221 Uteg St Unit D,Crystal Lake,144000.0,2.0,2.0,Crystal Lake / Lakewood / Prairie Grove,1982.0,,162.0,https://www.redfin.com/IL/Crystal-Lake/221-Uteg-St-60014/unit-D/home/17810971,42.2302826,-88.3297359,,,,,"$144,000",1982,$162,blue,8385,221 Uteg St Unit D Crystal Lake,,
6897,April-24-2023,2263 Country Club Dr #25,Woodridge,144000.0,2.0,1.0,Country Club,1979.0,,154.0,,41.7449254,-88.0331402,392.0,https://www.redfin.com/IL/Woodridge/2263-Country-Club-Dr-60517/unit-25/home/18043134,,,"$144,000",1979,$154,blue,8386,2263 Country Club Dr #25 Woodridge,,
6894,April-24-2023,2263 Country Club Dr #25,Woodridge,144000.0,2.0,1.0,Country Club,1979.0,,154.0,,41.7449254,-88.0331402,4100.0,,392.0,https://www.redfin.com/IL/Woodridge/2263-Country-Club-Dr-60517/unit-25/home/18043134,"$144,000",1979,$154,blue,8387,2263 Country Club Dr #25 Woodridge,,
6895,April-19-2023,221 Uteg St Unit D,Crystal Lake,144000.0,2.0,2.0,Crystal Lake / Lakewood / Prairie Grove,1982.0,,162.0,,42.2302826,-88.3297359,4101.0,,2285.0,https://www.redfin.com/IL/Crystal-Lake/221-Uteg-St-60014/unit-D/home/17810971,"$144,000",1982,$162,blue,8388,221 Uteg St Unit D Crystal Lake,,
6901,April-11-2023,699 Silver Creek Rd Unit D,Woodstock,143000.0,2.0,1.0,The Trees,2000.0,,130.0,,42.332098,-88.437324,4102.0,,2134.0,https://www.redfin.com/IL/Woodstock/699-Silver-Creek-Rd-60098/unit-D/home/17851907,"$143,000",2000,$130,blue,8389,699 Silver Creek Rd Unit D Woodstock,,
6902,April-6-2023,305 Keller Ave,Waukegan,143000.0,2.0,1.0,Park City / Waukegan,1955.0,,175.0,,42.3546737,-87.8641633,4327.0,https://www.redfin.com/IL/Waukegan/305-Keller-Ave-60085/home/17697050,,,"$143,000",1955,$175,blue,8390,305 Keller Ave Waukegan,,
6903,April-6-2023,305 Keller Ave,Waukegan,143000.0,2.0,1.0,Park City / Waukegan,1955.0,,175.0,,42.3546737,-87.8641633,4104.0,,1413.0,https://www.redfin.com/IL/Waukegan/305-Keller-Ave-60085/home/17697050,"$143,000",1955,$175,blue,8391,305 Keller Ave Waukegan,,
6899,April-27-2023,200 Jefferson Ave,Elgin,143000.0,2.0,1.0,Elgin,1900.0,,175.0,,42.0483206,-88.2819644,4103.0,,990.0,https://www.redfin.com/IL/Elgin/200-Jefferson-Ave-60120/home/17016530,"$143,000",1900,$175,blue,8392,200 Jefferson Ave Elgin,,
6898,April-11-2023,699 Silver Creek Rd Unit D,Woodstock,143000.0,2.0,1.0,The Trees,2000.0,,130.0,,42.332098,-88.437324,5048.0,https://www.redfin.com/IL/Woodstock/699-Silver-Creek-Rd-60098/unit-D/home/17851907,,,"$143,000",2000,$130,blue,8393,699 Silver Creek Rd Unit D Woodstock,,
6900,April-27-2023,200 Jefferson Ave,Elgin,143000.0,2.0,1.0,Elgin,1900.0,,175.0,,42.0483206,-88.2819644,990.0,https://www.redfin.com/IL/Elgin/200-Jefferson-Ave-60120/home/17016530,,,"$143,000",1900,$175,blue,8394,200 Jefferson Ave Elgin,,
7962,April-11-2023,699 Silver Creek Rd Unit D,Woodstock,143000.0,2.0,1.0,The Trees,2000.0,,130.0,https://www.redfin.com/IL/Woodstock/699-Silver-Creek-Rd-60098/unit-D/home/17851907,42.332098,-88.437324,,,,,"$143,000",2000,$130,blue,8395,699 Silver Creek Rd Unit D Woodstock,,
7241,April-6-2023,305 Keller Ave,Waukegan,143000.0,2.0,1.0,Park City / Waukegan,1955.0,,175.0,https://www.redfin.com/IL/Waukegan/305-Keller-Ave-60085/home/17697050,42.3546737,-87.8641633,,,,,"$143,000",1955,$175,blue,8396,305 Keller Ave Waukegan,,
990,April-27-2023,200 Jefferson Ave,Elgin,143000.0,2.0,1.0,Elgin,1900.0,,175.0,https://www.redfin.com/IL/Elgin/200-Jefferson-Ave-60120/home/17016530,42.0483206,-88.2819644,,,,,"$143,000",1900,$175,blue,8397,200 Jefferson Ave Elgin,,
7719,April-17-2023,2909 Ezra Ave,Zion,142500.0,3.0,1.0,Zion,1901.0,,127.0,https://www.redfin.com/IL/Zion/2909-Ezra-Ave-60099/home/17752986,42.4420852,-87.8373908,,,,,"$142,500",1901,$127,blue,8398,2909 Ezra Ave Zion,,
6904,April-17-2023,2909 Ezra Ave,Zion,142500.0,3.0,1.0,Zion,1901.0,,127.0,,42.4420852,-87.8373908,4105.0,,1891.0,https://www.redfin.com/IL/Zion/2909-Ezra-Ave-60099/home/17752986,"$142,500",1901,$127,blue,8399,2909 Ezra Ave Zion,,
6905,April-17-2023,2909 Ezra Ave,Zion,142500.0,3.0,1.0,Zion,1901.0,,127.0,,42.4420852,-87.8373908,4805.0,https://www.redfin.com/IL/Zion/2909-Ezra-Ave-60099/home/17752986,,,"$142,500",1901,$127,blue,8400,2909 Ezra Ave Zion,,
6907,April-5-2023,3015 S Bergman Dr,Holiday Hills,141900.0,2.0,1.0,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,1930.0,,170.0,,42.2854473,-88.2241133,4106.0,,1966.0,https://www.redfin.com/IL/Holiday-Hills/3015-S-Bergman-Dr-60051/home/17283757,"$141,900",1930,$170,blue,8401,3015 S Bergman Dr Holiday Hills,,
6906,April-5-2023,3015 S Bergman Dr,Holiday Hills,141900.0,2.0,1.0,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,1930.0,,170.0,,42.2854473,-88.2241133,4880.0,https://www.redfin.com/IL/Holiday-Hills/3015-S-Bergman-Dr-60051/home/17283757,,,"$141,900",1930,$170,blue,8402,3015 S Bergman Dr Holiday Hills,,
7794,April-5-2023,3015 S Bergman Dr,Holiday Hills,141900.0,2.0,1.0,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,1930.0,,170.0,https://www.redfin.com/IL/Holiday-Hills/3015-S-Bergman-Dr-60051/home/17283757,42.2854473,-88.2241133,,,,,"$141,900",1930,$170,blue,8403,3015 S Bergman Dr Holiday Hills,,
6910,April-14-2023,2612 Forestwood Dr,Mchenry,141500.0,3.0,1.0,Griswold Lake Hills,1960.0,,139.0,,42.2913384,-88.2094245,5150.0,https://www.redfin.com/IL/McHenry/2612-Forestwood-Dr-60051/home/17824740,,,"$141,500",1960,$139,blue,8404,2612 Forestwood Dr Mchenry,,
6911,April-14-2023,2013 Country Club Dr #15,Woodridge,141500.0,2.0,1.0,Woodridge Club,1979.0,,151.0,,41.7460051,-88.0322844,505.0,https://www.redfin.com/IL/Woodridge/2013-Country-Club-Dr-60517/unit-15/home/16849972,,,"$141,500",1979,$151,blue,8405,2013 Country Club Dr #15 Woodridge,,
6908,April-14-2023,2612 Forestwood Dr,Mchenry,141500.0,3.0,1.0,Griswold Lake Hills,1960.0,,139.0,,42.2913384,-88.2094245,4108.0,,2236.0,https://www.redfin.com/IL/McHenry/2612-Forestwood-Dr-60051/home/17824740,"$141,500",1960,$139,blue,8406,2612 Forestwood Dr Mchenry,,
8064,April-14-2023,2612 Forestwood Dr,Mchenry,141500.0,3.0,1.0,Griswold Lake Hills,1960.0,,139.0,https://www.redfin.com/IL/McHenry/2612-Forestwood-Dr-60051/home/17824740,42.2913384,-88.2094245,,,,,"$141,500",1960,$139,blue,8407,2612 Forestwood Dr Mchenry,,
505,April-14-2023,2013 Country Club Dr #15,Woodridge,141500.0,2.0,1.0,Woodridge Club,1979.0,,151.0,https://www.redfin.com/IL/Woodridge/2013-Country-Club-Dr-60517/unit-15/home/16849972,41.7460051,-88.0322844,,,,,"$141,500",1979,$151,blue,8408,2013 Country Club Dr #15 Woodridge,,
6909,April-14-2023,2013 Country Club Dr #15,Woodridge,141500.0,2.0,1.0,Woodridge Club,1979.0,,151.0,,41.7460051,-88.0322844,4107.0,,505.0,https://www.redfin.com/IL/Woodridge/2013-Country-Club-Dr-60517/unit-15/home/16849972,"$141,500",1979,$151,blue,8409,2013 Country Club Dr #15 Woodridge,,
207,April-27-2023,1N531 Newton Ave,Glen Ellyn,141000.0,3.0,1.0,Glen Ellyn,1956.0,,145.0,https://www.redfin.com/IL/Glen-Ellyn/1N531-Newton-Ave-60137/home/18141721,41.898311,-88.07364,,,,,"$141,000",1956,$145,blue,8410,1N531 Newton Ave Glen Ellyn,,
6917,April-21-2023,135 Cary St,Cary,141000.0,3.0,2.0,Cary / Oakwood Hills / Trout Valley,,,110.0,,42.2075494,-88.2426636,4110.0,,2210.0,https://www.redfin.com/IL/Cary/135-Cary-St-60013/home/17805275,"$141,000",nan,$110,blue,8411,135 Cary St Cary,,
6916,April-27-2023,1N531 Newton Ave,Glen Ellyn,141000.0,3.0,1.0,Glen Ellyn,1956.0,,145.0,,41.898311,-88.07364,4109.0,,207.0,https://www.redfin.com/IL/Glen-Ellyn/1N531-Newton-Ave-60137/home/18141721,"$141,000",1956,$145,blue,8412,1N531 Newton Ave Glen Ellyn,,
6915,April-13-2023,1114 Cora St,Joliet,141000.0,2.0,1.0,Joliet,1928.0,,,,41.5446242,-88.0904196,4111.0,,2884.0,https://www.redfin.com/IL/Joliet/1114-Cora-St-60435/home/18756610,"$141,000",1928,$nan,blue,8413,1114 Cora St Joliet,,
6914,April-27-2023,1N531 Newton Ave,Glen Ellyn,141000.0,3.0,1.0,Glen Ellyn,1956.0,,145.0,,41.898311,-88.07364,207.0,https://www.redfin.com/IL/Glen-Ellyn/1N531-Newton-Ave-60137/home/18141721,,,"$141,000",1956,$145,blue,8414,1N531 Newton Ave Glen Ellyn,,
6913,April-21-2023,135 Cary St,Cary,141000.0,3.0,2.0,Cary / Oakwood Hills / Trout Valley,,,110.0,,42.2075494,-88.2426636,5124.0,https://www.redfin.com/IL/Cary/135-Cary-St-60013/home/17805275,,,"$141,000",nan,$110,blue,8415,135 Cary St Cary,,
6912,April-13-2023,1114 Cora St,Joliet,141000.0,2.0,1.0,Joliet,1928.0,,,,41.5446242,-88.0904196,5798.0,https://www.redfin.com/IL/Joliet/1114-Cora-St-60435/home/18756610,,,"$141,000",1928,$nan,blue,8416,1114 Cora St Joliet,,
8712,April-13-2023,1114 Cora St,Joliet,141000.0,2.0,1.0,Joliet,1928.0,,,https://www.redfin.com/IL/Joliet/1114-Cora-St-60435/home/18756610,41.5446242,-88.0904196,,,,,"$141,000",1928,$nan,blue,8417,1114 Cora St Joliet,,
8038,April-21-2023,135 Cary St,Cary,141000.0,3.0,2.0,Cary / Oakwood Hills / Trout Valley,,,110.0,https://www.redfin.com/IL/Cary/135-Cary-St-60013/home/17805275,42.2075494,-88.2426636,,,,,"$141,000",nan,$110,blue,8418,135 Cary St Cary,,
6919,April-3-2023,20A Kingery Quarter #201,Willowbrook,140290.0,2.0,1.0,Hinsdale Point,1981.0,,,,41.7207139,-87.9511551,509.0,https://www.redfin.com/IL/Willowbrook/20A-Kingery-Quarter-60527/unit-201/home/14362123,,,"$140,290",1981,$nan,blue,8419,20A Kingery Quarter #201 Willowbrook,,
6918,April-3-2023,20A Kingery Quarter #201,Willowbrook,140290.0,2.0,1.0,Hinsdale Point,1981.0,,,,41.7207139,-87.9511551,4112.0,,509.0,https://www.redfin.com/IL/Willowbrook/20A-Kingery-Quarter-60527/unit-201/home/14362123,"$140,290",1981,$nan,blue,8420,20A Kingery Quarter #201 Willowbrook,,
509,April-3-2023,20A Kingery Quarter #201,Willowbrook,140290.0,2.0,1.0,Hinsdale Point,1981.0,,,https://www.redfin.com/IL/Willowbrook/20A-Kingery-Quarter-60527/unit-201/home/14362123,41.7207139,-87.9511551,,,,,"$140,290",1981,$nan,blue,8421,20A Kingery Quarter #201 Willowbrook,,
8067,April-21-2023,122 N Ford St,Marengo,140000.0,2.0,2.0,Harmony / Marengo,,,91.0,https://www.redfin.com/IL/Marengo/122-N-Ford-St-60152/home/17837277,42.251076,-88.6111847,,,,,"$140,000",nan,$91,blue,8422,122 N Ford St Marengo,,
6922,April-4-2023,460 Titonka St,Park Forest,140000.0,3.0,1.0,Park Forest,1954.0,,99.0,,41.4666427,-87.6988437,4117.0,,2885.0,https://www.redfin.com/IL/Park-Forest/460-Titonka-St-60466/home/23198119,"$140,000",1954,$99,blue,8423,460 Titonka St Park Forest,,
8713,April-4-2023,460 Titonka St,Park Forest,140000.0,3.0,1.0,Park Forest,1954.0,,99.0,https://www.redfin.com/IL/Park-Forest/460-Titonka-St-60466/home/23198119,41.4666427,-87.6988437,,,,,"$140,000",1954,$99,blue,8424,460 Titonka St Park Forest,,
6935,April-26-2023,221 E Janata Blvd Unit 1B,Lombard,140000.0,1.0,1.0,Lombard,1980.0,,177.0,,41.8433225,-88.0131477,4114.0,,410.0,https://www.redfin.com/IL/Lombard/221-E-Janata-Blvd-60148/unit-1B/home/18085816,"$140,000",1980,$177,blue,8425,221 E Janata Blvd Unit 1B Lombard,,
122,April-14-2023,334 Klein Creek Ct Unit D,Carol Stream,140000.0,2.0,1.5,Klein Creek,1986.0,,166.0,https://www.redfin.com/IL/Carol-Stream/334-Klein-Creek-Ct-60188/unit-D/home/17313714,41.926792,-88.122075,,,,,"$140,000",1986,$166,blue,8426,334 Klein Creek Ct Unit D Carol Stream,,
7226,April-21-2023,919 Jackson Ave,Wauconda,140000.0,2.0,1.0,Wauconda,1945.0,,135.0,https://www.redfin.com/IL/Wauconda/919-Jackson-Ave-60084/home/17692666,42.2730882,-88.1267555,,,,,"$140,000",1945,$135,blue,8427,919 Jackson Ave Wauconda,,
284,April-26-2023,850 S Lorraine Rd Unit 2E,Wheaton,140000.0,1.0,1.0,Chateau Lorraine,1974.0,,166.0,https://www.redfin.com/IL/Wheaton/850-S-Lorraine-Rd-60189/unit-2E/home/17977605,41.8578732,-88.0826971,,,,,"$140,000",1974,$166,blue,8428,850 S Lorraine Rd Unit 2E Wheaton,,
8136,April-28-2023,1033 Blackhawk Dr,University Park,140000.0,3.0,2.0,University Park,1975.0,,85.0,https://www.redfin.com/IL/University-Park/1033-Blackhawk-Dr-60484/home/23364878,41.4337671,-87.679648,,,,,"$140,000",1975,$85,blue,8429,1033 Blackhawk Dr University Park,,
1000,April-20-2023,1120 N Farnsworth Ave Unit 2D,Aurora,140000.0,2.0,1.0,Aurora / Eola,1970.0,,152.0,https://www.redfin.com/IL/Aurora/1120-N-Farnsworth-Ave-60505/unit-2-D/home/183688639,41.7811649,-88.2822702,,,,,"$140,000",1970,$152,blue,8430,1120 N Farnsworth Ave Unit 2D Aurora,,
6920,April-11-2023,1420 Pine Grove Ave,Round Lake Beach,140000.0,3.0,1.5,Round Lake Beach / Round Lake / Round Lake Heights / Round Lake Park,1950.0,,104.0,,42.3744825,-88.0747507,4421.0,https://www.redfin.com/IL/Round-Lake-Beach/1420-Pine-Grove-Ave-60073/home/17737073,,,"$140,000",1950,$104,blue,8431,1420 Pine Grove Ave Round Lake Beach,,
410,April-26-2023,221 E Janata Blvd Unit 1B,Lombard,140000.0,1.0,1.0,Lombard,1980.0,,177.0,https://www.redfin.com/IL/Lombard/221-E-Janata-Blvd-60148/unit-1B/home/18085816,41.8433225,-88.0131477,,,,,"$140,000",1980,$177,blue,8432,221 E Janata Blvd Unit 1B Lombard,,
7335,April-11-2023,1420 Pine Grove Ave,Round Lake Beach,140000.0,3.0,1.5,Round Lake Beach / Round Lake / Round Lake Heights / Round Lake Park,1950.0,,104.0,https://www.redfin.com/IL/Round-Lake-Beach/1420-Pine-Grove-Ave-60073/home/17737073,42.3744825,-88.0747507,,,,,"$140,000",1950,$104,blue,8433,1420 Pine Grove Ave Round Lake Beach,,
7350,April-13-2023,2809 Eshcol Ave,Zion,140000.0,2.0,1.0,Zion,1949.0,,182.0,https://www.redfin.com/IL/Zion/2809-Eshcol-Ave-60099/home/17753912,42.4436308,-87.831355,,,,,"$140,000",1949,$182,blue,8434,2809 Eshcol Ave Zion,,
6939,April-21-2023,122 N Ford St,Marengo,140000.0,2.0,2.0,Harmony / Marengo,,,91.0,,42.251076,-88.6111847,4121.0,,2239.0,https://www.redfin.com/IL/Marengo/122-N-Ford-St-60152/home/17837277,"$140,000",nan,$91,blue,8435,122 N Ford St Marengo,,
6938,April-14-2023,334 Klein Creek Ct Unit D,Carol Stream,140000.0,2.0,1.5,Klein Creek,1986.0,,166.0,,41.926792,-88.122075,122.0,https://www.redfin.com/IL/Carol-Stream/334-Klein-Creek-Ct-60188/unit-D/home/17313714,,,"$140,000",1986,$166,blue,8436,334 Klein Creek Ct Unit D Carol Stream,,
6937,April-21-2023,122 N Ford St,Marengo,140000.0,2.0,2.0,Harmony / Marengo,,,91.0,,42.251076,-88.6111847,5153.0,https://www.redfin.com/IL/Marengo/122-N-Ford-St-60152/home/17837277,,,"$140,000",nan,$91,blue,8437,122 N Ford St Marengo,,
6936,April-21-2023,919 Jackson Ave,Wauconda,140000.0,2.0,1.0,Wauconda,1945.0,,135.0,,42.2730882,-88.1267555,4113.0,,1398.0,https://www.redfin.com/IL/Wauconda/919-Jackson-Ave-60084/home/17692666,"$140,000",1945,$135,blue,8438,919 Jackson Ave Wauconda,,
6927,April-28-2023,1033 Blackhawk Dr,University Park,140000.0,3.0,2.0,University Park,1975.0,,85.0,,41.4337671,-87.679648,4116.0,,2308.0,https://www.redfin.com/IL/University-Park/1033-Blackhawk-Dr-60484/home/23364878,"$140,000",1975,$85,blue,8439,1033 Blackhawk Dr University Park,,
6934,April-13-2023,2809 Eshcol Ave,Zion,140000.0,2.0,1.0,Zion,1949.0,,182.0,,42.4436308,-87.831355,4436.0,https://www.redfin.com/IL/Zion/2809-Eshcol-Ave-60099/home/17753912,,,"$140,000",1949,$182,blue,8440,2809 Eshcol Ave Zion,,
6931,April-14-2023,334 Klein Creek Ct Unit D,Carol Stream,140000.0,2.0,1.5,Klein Creek,1986.0,,166.0,,41.926792,-88.122075,4120.0,,122.0,https://www.redfin.com/IL/Carol-Stream/334-Klein-Creek-Ct-60188/unit-D/home/17313714,"$140,000",1986,$166,blue,8441,334 Klein Creek Ct Unit D Carol Stream,,
6924,April-28-2023,1033 Blackhawk Dr,University Park,140000.0,3.0,2.0,University Park,1975.0,,85.0,,41.4337671,-87.679648,5222.0,https://www.redfin.com/IL/University-Park/1033-Blackhawk-Dr-60484/home/23364878,,,"$140,000",1975,$85,blue,8442,1033 Blackhawk Dr University Park,,
6923,April-13-2023,2809 Eshcol Ave,Zion,140000.0,2.0,1.0,Zion,1949.0,,182.0,,42.4436308,-87.831355,4122.0,,1522.0,https://www.redfin.com/IL/Zion/2809-Eshcol-Ave-60099/home/17753912,"$140,000",1949,$182,blue,8443,2809 Eshcol Ave Zion,,
6928,April-20-2023,1120 N Farnsworth Ave Unit 2D,Aurora,140000.0,2.0,1.0,Aurora / Eola,1970.0,,152.0,,41.7811649,-88.2822702,4115.0,,1000.0,https://www.redfin.com/IL/Aurora/1120-N-Farnsworth-Ave-60505/unit-2-D/home/183688639,"$140,000",1970,$152,blue,8444,1120 N Farnsworth Ave Unit 2D Aurora,,
6926,April-26-2023,850 S Lorraine Rd Unit 2E,Wheaton,140000.0,1.0,1.0,Chateau Lorraine,1974.0,,166.0,,41.8578732,-88.0826971,284.0,https://www.redfin.com/IL/Wheaton/850-S-Lorraine-Rd-60189/unit-2E/home/17977605,,,"$140,000",1974,$166,blue,8445,850 S Lorraine Rd Unit 2E Wheaton,,
6929,April-21-2023,919 Jackson Ave,Wauconda,140000.0,2.0,1.0,Wauconda,1945.0,,135.0,,42.2730882,-88.1267555,4312.0,https://www.redfin.com/IL/Wauconda/919-Jackson-Ave-60084/home/17692666,,,"$140,000",1945,$135,blue,8446,919 Jackson Ave Wauconda,,
6930,April-26-2023,850 S Lorraine Rd Unit 2E,Wheaton,140000.0,1.0,1.0,Chateau Lorraine,1974.0,,166.0,,41.8578732,-88.0826971,4119.0,,284.0,https://www.redfin.com/IL/Wheaton/850-S-Lorraine-Rd-60189/unit-2E/home/17977605,"$140,000",1974,$166,blue,8447,850 S Lorraine Rd Unit 2E Wheaton,,
6925,April-26-2023,221 E Janata Blvd Unit 1B,Lombard,140000.0,1.0,1.0,Lombard,1980.0,,177.0,,41.8433225,-88.0131477,410.0,https://www.redfin.com/IL/Lombard/221-E-Janata-Blvd-60148/unit-1B/home/18085816,,,"$140,000",1980,$177,blue,8448,221 E Janata Blvd Unit 1B Lombard,,
6932,April-4-2023,460 Titonka St,Park Forest,140000.0,3.0,1.0,Park Forest,1954.0,,99.0,,41.4666427,-87.6988437,5799.0,https://www.redfin.com/IL/Park-Forest/460-Titonka-St-60466/home/23198119,,,"$140,000",1954,$99,blue,8449,460 Titonka St Park Forest,,
6933,April-20-2023,1120 N Farnsworth Ave Unit 2D,Aurora,140000.0,2.0,1.0,Aurora / Eola,1970.0,,152.0,,41.7811649,-88.2822702,1000.0,https://www.redfin.com/IL/Aurora/1120-N-Farnsworth-Ave-60505/unit-2-D/home/183688639,,,"$140,000",1970,$152,blue,8450,1120 N Farnsworth Ave Unit 2D Aurora,,
6921,April-11-2023,1420 Pine Grove Ave,Round Lake Beach,140000.0,3.0,1.5,Round Lake Beach / Round Lake / Round Lake Heights / Round Lake Park,1950.0,,104.0,,42.3744825,-88.0747507,4118.0,,1507.0,https://www.redfin.com/IL/Round-Lake-Beach/1420-Pine-Grove-Ave-60073/home/17737073,"$140,000",1950,$104,blue,8451,1420 Pine Grove Ave Round Lake Beach,,
6941,April-24-2023,805 N State St,Marengo,139900.0,2.0,1.5,Harmony / Marengo,,,140.0,,42.2571255,-88.6082435,4874.0,https://www.redfin.com/IL/Marengo/805-N-State-St-60152/home/17837558,,,"$139,900",nan,$140,blue,8452,805 N State St Marengo,,
6940,April-24-2023,805 N State St,Marengo,139900.0,2.0,1.5,Harmony / Marengo,,,140.0,,42.2571255,-88.6082435,4123.0,,1960.0,https://www.redfin.com/IL/Marengo/805-N-State-St-60152/home/17837558,"$139,900",nan,$140,blue,8453,805 N State St Marengo,,
