,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
378,April-12-2023,531 N Racine Ave #4,Chicago,478500.0,2.0,2.0,CHI - West Town,2004.0,,299.0,https://www.redfin.com/IL/Chicago/531-N-Racine-Ave-60642/unit-4/home/12599775,41.8920102,-87.6571282,"$478,500",2004,$299,blue,416,531 N Racine Ave #4 Chicago
1399,April-14-2023,400 E Randolph St #3310,Chicago,477500.0,2.0,2.0,CHI - Loop,1963.0,,382.0,https://www.redfin.com/IL/Chicago/400-E-Randolph-St-60601/unit-3310/home/14094409,41.885003,-87.6168638,"$477,500",1963,$382,blue,417,400 E Randolph St #3310 Chicago
1450,April-20-2023,401 N Wabash Ave #2526,Chicago,476000.0,1.0,2.0,Trump Tower Chicago,2008.0,,349.0,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-2526/home/39548005,41.8888012,-87.6263094,"$476,000",2008,$349,blue,418,401 N Wabash Ave #2526 Chicago
482,April-10-2023,1155 W Madison St #212,Chicago,475600.0,2.0,2.0,CHI - Near West Side,2002.0,,,https://www.redfin.com/IL/Chicago/1155-W-Madison-St-60607/unit-212/home/12725512,41.8814277,-87.6563773,"$475,600",2002,$nan,blue,419,1155 W Madison St #212 Chicago
1251,April-28-2023,474 N Lake Shore Dr #3305,Chicago,475000.0,2.0,2.0,CHI - Near North Side,1991.0,,380.0,https://www.redfin.com/IL/Chicago/474-N-Lake-Shore-Dr-60611/unit-3305/home/12616193,41.8908367,-87.6145904,"$475,000",1991,$380,blue,420,474 N Lake Shore Dr #3305 Chicago
1417,April-14-2023,1629 S Prairie Ave #1702,Chicago,475000.0,2.0,2.0,CHI - Near South Side,2009.0,,359.0,https://www.redfin.com/IL/Chicago/1629-S-Prairie-Ave-60616/unit-1702/home/39572742,41.8594779,-87.6205433,"$475,000",2009,$359,blue,421,1629 S Prairie Ave #1702 Chicago
786,April-28-2023,2306 W Chicago Ave #3,Chicago,475000.0,2.0,2.0,CHI - West Town,2004.0,,,https://www.redfin.com/IL/Chicago/2306-W-Chicago-Ave-60622/unit-3/home/12649855,41.895961,-87.6847317,"$475,000",2004,$nan,blue,422,2306 W Chicago Ave #3 Chicago
307,April-7-2023,1520 N Leavitt St #2,Chicago,475000.0,2.0,2.0,CHI - West Town,1995.0,,,https://www.redfin.com/IL/Chicago/1520-N-Leavitt-St-60622/unit-2/home/14109034,41.9092666,-87.6826006,"$475,000",1995,$nan,blue,423,1520 N Leavitt St #2 Chicago
798,April-28-2023,645 N Kingsbury St #2102,Chicago,475000.0,2.0,2.0,Admirals Pointe,2002.0,,380.0,https://www.redfin.com/IL/Chicago/645-N-Kingsbury-St-60654/unit-2102/home/12696154,41.8933258,-87.6411183,"$475,000",2002,$380,blue,424,645 N Kingsbury St #2102 Chicago
368,April-13-2023,742 W Bittersweet Pl Unit 2W,Chicago,472500.0,3.0,2.0,CHI - Uptown,1924.0,,300.0,https://www.redfin.com/IL/Chicago/742-W-Bittersweet-Pl-60613/unit-2W/home/13395577,41.9559281,-87.6490396,"$472,500",1924,$300,blue,425,742 W Bittersweet Pl Unit 2W Chicago
528,April-18-2023,1017 S Lytle St #302,Chicago,472500.0,3.0,2.0,CHI - Near West Side,2005.0,,215.0,https://www.redfin.com/IL/Chicago/1017-S-Lytle-St-60607/unit-302/home/18913975,41.8688459,-87.6576833,"$472,500",2005,$215,blue,426,1017 S Lytle St #302 Chicago
1371,April-28-2023,505 N Mcclurg Ct #4506,Chicago,472000.0,1.0,1.0,Parkview Condominiums,2005.0,,448.0,https://www.redfin.com/IL/Chicago/505-N-McClurg-Ct-60611/unit-4506/home/21810776,41.8915247,-87.6173266,"$472,000",2005,$448,blue,427,505 N Mcclurg Ct #4506 Chicago
363,April-5-2023,1350 W Fullerton Ave #409,Chicago,470500.0,2.0,2.0,CHI - Lincoln Park,1998.0,,,https://www.redfin.com/IL/Chicago/1350-W-Fullerton-Ave-60614/unit-409/home/12772205,41.9254567,-87.6621903,"$470,500",1998,$nan,blue,428,1350 W Fullerton Ave #409 Chicago
867,April-7-2023,100 E Huron St #1705,Chicago,470000.0,2.0,2.5,CHI - Near North Side,1991.0,,310.0,https://www.redfin.com/IL/Chicago/100-E-Huron-St-60611/unit-1705/home/14100165,41.895034,-87.6250256,"$470,000",1991,$310,blue,429,100 E Huron St #1705 Chicago
1466,April-5-2023,3217 N Wilton Ave #3,Chicago,470000.0,2.0,2.0,CHI - Lake View,2005.0,,,https://www.redfin.com/IL/Chicago/3217-N-Wilton-Ave-60657/unit-3/home/12593364,41.940538,-87.6525434,"$470,000",2005,$nan,blue,430,3217 N Wilton Ave #3 Chicago
560,April-27-2023,817 W Washington Blvd #507,Chicago,469500.0,2.0,2.0,CHI - Near West Side,,,485.0,https://www.redfin.com/IL/Chicago/817-W-Washington-Blvd-60607/unit-507/home/26813020,41.8828585,-87.6483241,"$469,500",nan,$485,blue,431,817 W Washington Blvd #507 Chicago
692,April-5-2023,3245 N Ashland Ave Unit 3E,Chicago,467505.0,2.0,2.0,CHI - Lake View,2005.0,,390.0,https://www.redfin.com/IL/Chicago/3245-N-Ashland-Ave-60657/unit-3E/home/39557597,41.9409152,-87.6683597,"$467,505",2005,$390,blue,432,3245 N Ashland Ave Unit 3E Chicago
1403,April-27-2023,1751 W Granville Ave #1,Chicago,465000.0,3.0,2.0,CHI - Edgewater,1928.0,,245.0,https://www.redfin.com/IL/Chicago/1751-W-Granville-Ave-60660/unit-1/home/12773781,41.9941607,-87.6739211,"$465,000",1928,$245,blue,433,1751 W Granville Ave #1 Chicago
55,April-25-2023,2737 W Thomas St #1,Chicago,465000.0,3.0,2.5,CHI - West Town,2004.0,,211.0,https://www.redfin.com/IL/Chicago/2737-W-Thomas-St-60622/unit-1/home/12662723,41.9008934,-87.6958792,"$465,000",2004,$211,blue,434,2737 W Thomas St #1 Chicago
1065,April-7-2023,523 N Racine Ave #2,Chicago,465000.0,2.0,2.0,CHI - West Town,2004.0,,310.0,https://www.redfin.com/IL/Chicago/523-N-Racine-Ave-60642/unit-2/home/12640502,41.8918482,-87.6571388,"$465,000",2004,$310,blue,435,523 N Racine Ave #2 Chicago
14,April-7-2023,3046 N California Ave #200,Chicago,465000.0,2.0,2.0,CHI - Avondale,2019.0,,358.0,https://www.redfin.com/IL/Chicago/3046-N-California-Ave-60618/unit-200/home/148441859,41.9371472,-87.6980498,"$465,000",2019,$358,blue,436,3046 N California Ave #200 Chicago
727,April-27-2023,2441 W Irving Park Rd Unit 2E,Chicago,460000.0,2.0,2.0,CHI - North Center,2015.0,,354.0,https://www.redfin.com/IL/Chicago/2441-W-Irving-Park-Rd-60618/unit-2E/home/144510949,41.9537598,-87.6901107,"$460,000",2015,$354,blue,437,2441 W Irving Park Rd Unit 2E Chicago
140,April-20-2023,900 N Kingsbury St #730,Chicago,460000.0,2.0,2.5,CHI - Near North Side,,,,https://www.redfin.com/IL/Chicago/900-N-Kingsbury-St-60610/unit-730/home/12681763,41.8988315,-87.6447015,"$460,000",nan,$nan,blue,438,900 N Kingsbury St #730 Chicago
188,April-2-2023,3015 W Sunnyside Ave #3,Chicago,460000.0,3.0,2.0,CHI - Albany Park,1925.0,,271.0,https://www.redfin.com/IL/Chicago/3015-W-Sunnyside-Ave-60625/unit-3/home/12808240,41.9628787,-87.7042403,"$460,000",1925,$271,blue,439,3015 W Sunnyside Ave #3 Chicago
224,April-28-2023,5855 N Sheridan Rd Unit 15B,Chicago,460000.0,2.0,2.0,Thorndale Beach South,1966.0,,288.0,https://www.redfin.com/IL/Chicago/5855-N-Sheridan-Rd-60660/unit-15B/home/13409029,41.9887543,-87.6546809,"$460,000",1966,$288,blue,440,5855 N Sheridan Rd Unit 15B Chicago
1613,April-7-2023,1240 N Lake Shore Dr Unit 7B,Chicago,460000.0,3.0,2.5,CHI - Near North Side,1970.0,,230.0,https://www.redfin.com/IL/Chicago/1240-N-Lake-Shore-Dr-60610/unit-7B/home/14124147,41.905113,-87.62552,"$460,000",1970,$230,blue,441,1240 N Lake Shore Dr Unit 7B Chicago
113,April-21-2023,2114 N Spaulding Ave #2,Chicago,460000.0,3.0,2.0,CHI - Logan Square,,,341.0,https://www.redfin.com/IL/Chicago/2114-N-Spaulding-Ave-60647/unit-2/home/18932903,41.919815,-87.7107319,"$460,000",nan,$341,blue,442,2114 N Spaulding Ave #2 Chicago
853,April-19-2023,303 W Ohio St #2506,Chicago,460000.0,2.0,2.0,Silver Tower,2009.0,,426.0,https://www.redfin.com/IL/Chicago/303-W-Ohio-St-60654/unit-2506/home/21830658,41.8922533,-87.6359211,"$460,000",2009,$426,blue,443,303 W Ohio St #2506 Chicago
1064,April-21-2023,1629 S Prairie Ave #1708,Chicago,460000.0,2.0,2.0,Museum Park,2009.0,,,https://www.redfin.com/IL/Chicago/1629-S-Prairie-Ave-60616/unit-1708/home/39572732,41.8594779,-87.6205433,"$460,000",2009,$nan,blue,444,1629 S Prairie Ave #1708 Chicago
848,April-26-2023,745 N Wolcott Ave #6,Chicago,459000.0,2.0,2.0,CHI - West Town,1900.0,,,https://www.redfin.com/IL/Chicago/745-N-Wolcott-Ave-60622/unit-6/home/12697924,41.8954309,-87.6743446,"$459,000",1900,$nan,blue,445,745 N Wolcott Ave #6 Chicago
1538,April-13-2023,1020 N Honore St #2,Chicago,457500.0,2.0,2.0,CHI - West Town,2003.0,,,https://www.redfin.com/IL/Chicago/1020-N-Honore-St-60622/unit-2/home/12681624,41.9002745,-87.6737796,"$457,500",2003,$nan,blue,446,1020 N Honore St #2 Chicago
1471,April-28-2023,3747 N Ashland Ave Unit 2N,Chicago,457000.0,2.0,2.0,CHI - Lake View,2009.0,,,https://www.redfin.com/IL/Chicago/3747-N-Ashland-Ave-60613/unit-2N/home/45510406,41.9501896,-87.6685664,"$457,000",2009,$nan,blue,447,3747 N Ashland Ave Unit 2N Chicago
218,April-13-2023,534 N Paulina St #2,Chicago,456000.0,3.0,2.0,CHI - West Town,,,,https://www.redfin.com/IL/Chicago/534-N-Paulina-St-60622/unit-2/home/12637179,41.8920083,-87.6698375,"$456,000",nan,$nan,blue,448,534 N Paulina St #2 Chicago
1021,April-18-2023,2930 N Damen Ave #3,Chicago,456000.0,2.0,2.0,CHI - North Center,1999.0,,326.0,https://www.redfin.com/IL/Chicago/2930-N-Damen-Ave-60618/unit-3/home/12793760,41.9350334,-87.6784935,"$456,000",1999,$326,blue,449,2930 N Damen Ave #3 Chicago
527,April-28-2023,2701 N Wilton Ave #2,Chicago,455000.0,2.0,2.0,CHI - Lincoln Park,1920.0,,,https://www.redfin.com/IL/Chicago/2701-N-Wilton-Ave-60614/unit-2/home/26809073,41.9310976,-87.6522346,"$455,000",1920,$nan,blue,450,2701 N Wilton Ave #2 Chicago
710,April-7-2023,3131 W Logan Blvd Unit 5D,Chicago,455000.0,2.0,2.0,CHI - Logan Square,2006.0,,343.0,https://www.redfin.com/IL/Chicago/3131-W-Logan-Blvd-60647/unit-5D/home/12600557,41.9277369,-87.7062551,"$455,000",2006,$343,blue,451,3131 W Logan Blvd Unit 5D Chicago
375,April-25-2023,2142 W Concord Pl #2,Chicago,455000.0,2.0,2.0,CHI - West Town,1910.0,,,https://www.redfin.com/IL/Chicago/2142-W-Concord-Pl-60647/unit-2/home/26809698,41.9113979,-87.6817388,"$455,000",1910,$nan,blue,452,2142 W Concord Pl #2 Chicago
608,April-3-2023,3442 N Ashland Ave Unit 1S,Chicago,455000.0,2.0,2.0,CHI - Lake View,2003.0,,,https://www.redfin.com/IL/Chicago/3442-N-Ashland-Ave-60657/unit-1S/home/12706129,41.9446529,-87.6691209,"$455,000",2003,$nan,blue,453,3442 N Ashland Ave Unit 1S Chicago
877,April-24-2023,2650 N Lakeview Ave #4201,Chicago,453000.0,2.0,2.0,CHI - Lincoln Park,1973.0,,,https://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-4201/home/13365082,41.9309314,-87.63996,"$453,000",1973,$nan,blue,454,2650 N Lakeview Ave #4201 Chicago
334,April-24-2023,2455 W Foster Ave #3,Chicago,452000.0,3.0,2.0,CHI - Lincoln Square,2007.0,,,https://www.redfin.com/IL/Chicago/2455-W-Foster-Ave-60625/unit-3/home/21798479,41.9756686,-87.691357,"$452,000",2007,$nan,blue,455,2455 W Foster Ave #3 Chicago
683,April-27-2023,823 W Oakdale Ave Unit 3A,Chicago,450000.0,2.0,1.5,CHI - Lake View,1929.0,,,https://www.redfin.com/IL/Chicago/823-W-Oakdale-Ave-60657/unit-3A/home/178673668,41.9351856,-87.6500907,"$450,000",1929,$nan,blue,456,823 W Oakdale Ave Unit 3A Chicago
261,April-3-2023,827 W Lakeside Pl Unit 1E,Chicago,450000.0,4.0,2.5,CHI - Uptown,,,225.0,https://www.redfin.com/IL/Chicago/827-W-Lakeside-Pl-60640/unit-1E/home/179341106,41.967985,-87.651258,"$450,000",nan,$225,blue,457,827 W Lakeside Pl Unit 1E Chicago
1481,April-13-2023,1100 N Lake Shore Dr Unit 23C,Chicago,450000.0,3.0,2.5,CHI - Near North Side,1980.0,,208.0,https://www.redfin.com/IL/Chicago/1100-N-Lake-Shore-Dr-60611/unit-23C/home/14123524,41.9026385,-87.6248358,"$450,000",1980,$208,blue,458,1100 N Lake Shore Dr Unit 23C Chicago
1281,April-28-2023,1616 Sheridan Rd Unit 3G,Wilmette,450000.0,3.0,2.0,Wilmette,1967.0,,,https://www.redfin.com/IL/Wilmette/1616-Sheridan-Rd-60091/unit-3G/home/12554833,42.0882134,-87.7007123,"$450,000",1967,$nan,blue,459,1616 Sheridan Rd Unit 3G Wilmette
1183,April-14-2023,2322 W Bloomingdale Ave Unit B,Chicago,450000.0,2.0,2.0,CHI - Logan Square,1997.0,,375.0,https://www.redfin.com/IL/Chicago/2322-W-Bloomingdale-Ave-60647/unit-B/home/12771064,41.914141,-87.6858703,"$450,000",1997,$375,blue,460,2322 W Bloomingdale Ave Unit B Chicago
1248,April-10-2023,500 W Superior St #1409,Chicago,450000.0,2.0,2.0,CHI - Near North Side,1972.0,,409.0,https://www.redfin.com/IL/Chicago/500-W-Superior-St-60654/unit-1409/home/18948709,41.895951,-87.642196,"$450,000",1972,$409,blue,461,500 W Superior St #1409 Chicago
738,April-28-2023,1210 W Roscoe St #1,Chicago,450000.0,2.0,2.0,CHI - Lake View,,,,https://www.redfin.com/IL/Chicago/1210-W-Roscoe-St-60657/unit-1/home/18917915,41.9436868,-87.6596227,"$450,000",nan,$nan,blue,462,1210 W Roscoe St #1 Chicago
52,April-14-2023,850 Village Center Dr #411,Burr Ridge,450000.0,2.0,2.0,Burr Ridge,2007.0,,348.0,https://www.redfin.com/IL/Burr-Ridge/850-Village-Center-Dr-60527/unit-411/home/12990532,41.7546991,-87.9118231,"$450,000",2007,$348,blue,463,850 Village Center Dr #411 Burr Ridge
1736,April-14-2023,411 S Sangamon St Unit 6D,Chicago,450000.0,3.0,2.0,CHI - Near West Side,1914.0,,214.0,https://www.redfin.com/IL/Chicago/411-S-Sangamon-St-60607/unit-6D/home/14090388,41.876271,-87.6503714,"$450,000",1914,$214,blue,464,411 S Sangamon St Unit 6D Chicago
136,April-11-2023,1580 Sherman Ave #607,Evanston,450000.0,2.0,2.0,Evanston,2000.0,,295.0,https://www.redfin.com/IL/Evanston/1580-Sherman-Ave-60201/unit-607/home/12704419,42.0464854,-87.6820551,"$450,000",2000,$295,blue,465,1580 Sherman Ave #607 Evanston
893,April-27-2023,3457 N Racine Ave #2,Chicago,450000.0,2.0,2.0,CHI - Lake View,1997.0,,375.0,https://www.redfin.com/IL/Chicago/3457-N-Racine-Ave-60657/unit-2/home/183825417,41.9451349,-87.658843,"$450,000",1997,$375,blue,466,3457 N Racine Ave #2 Chicago
1292,April-6-2023,520 S State St #510,Chicago,450000.0,2.0,2.0,CHI - Loop,2008.0,,315.0,https://www.redfin.com/IL/Chicago/520-S-State-St-60605/unit-510/home/39568438,41.8751143,-87.6280087,"$450,000",2008,$315,blue,467,520 S State St #510 Chicago
849,April-3-2023,2007 W Belmont Ave Unit 3E,Chicago,448500.0,2.0,2.0,CHI - North Center,2006.0,,309.0,https://www.redfin.com/IL/Chicago/2007-W-Belmont-Ave-60618/unit-3E/home/18939027,41.9393929,-87.6785982,"$448,500",2006,$309,blue,468,2007 W Belmont Ave Unit 3E Chicago
1655,April-21-2023,226 N Clinton St #202,Chicago,447000.0,2.0,2.0,CHI - Near West Side,1996.0,,,https://www.redfin.com/IL/Chicago/226-N-Clinton-St-60661/unit-202/home/12787226,41.8862901,-87.6417042,"$447,000",1996,$nan,blue,469,226 N Clinton St #202 Chicago
1537,April-10-2023,222 S Racine Ave #307,Chicago,445000.0,2.0,2.5,CHI - Near West Side,,,,https://www.redfin.com/IL/Chicago/222-S-Racine-Ave-60607/unit-307/home/12726141,41.8783928,-87.6572885,"$445,000",nan,$nan,blue,470,222 S Racine Ave #307 Chicago
668,April-17-2023,111 S Morgan St #611,Chicago,445000.0,2.0,2.0,CHI - Near West Side,2002.0,,405.0,https://www.redfin.com/IL/Chicago/111-S-Morgan-St-60607/unit-611/home/12679903,41.879676,-87.651627,"$445,000",2002,$405,blue,471,111 S Morgan St #611 Chicago
1011,April-12-2023,3538 N Lowell Ave Unit 3S,Chicago,445000.0,2.0,2.0,CHI - Irving Park,2023.0,,330.0,https://www.redfin.com/IL/Chicago/3538-N-Lowell-Ave-60641/unit-3S/home/184478058,41.9455991,-87.7363792,"$445,000",2023,$330,blue,472,3538 N Lowell Ave Unit 3S Chicago
897,April-27-2023,1201 W Adams St #512,Chicago,445000.0,2.0,2.0,Promenade,2002.0,,321.0,https://www.redfin.com/IL/Chicago/1201-W-Adams-St-60607/unit-512/home/12694785,41.8789216,-87.6574003,"$445,000",2002,$321,blue,473,1201 W Adams St #512 Chicago
1672,April-28-2023,65 E Monroe St #4112,Chicago,445000.0,2.0,2.0,CHI - Loop,2014.0,,318.0,https://www.redfin.com/IL/Chicago/65-E-Monroe-St-60603/unit-4112/home/113043673,41.8806386,-87.6255308,"$445,000",2014,$318,blue,474,65 E Monroe St #4112 Chicago
1216,April-13-2023,1152 W Roscoe St Unit 2E,Chicago,445000.0,2.0,2.0,CHI - Lake View,2005.0,,,https://www.redfin.com/IL/Chicago/1152-W-Roscoe-St-60657/unit-2E/home/172245664,41.9437058,-87.658691,"$445,000",2005,$nan,blue,475,1152 W Roscoe St Unit 2E Chicago
1218,April-5-2023,3538 N Lowell Ave Unit 3N,Chicago,440000.0,2.0,2.0,CHI - Irving Park,2023.0,,326.0,https://www.redfin.com/IL/Chicago/3538-N-Lowell-Ave-60641/unit-3N/home/184133630,41.9455991,-87.7363792,"$440,000",2023,$326,blue,476,3538 N Lowell Ave Unit 3N Chicago
540,April-17-2023,933 W Van Buren St #806,Chicago,440000.0,2.0,2.0,CHI - Near West Side,2003.0,,331.0,https://www.redfin.com/IL/Chicago/933-W-Van-Buren-St-60607/unit-806/home/12686930,41.876095,-87.6512596,"$440,000",2003,$331,blue,477,933 W Van Buren St #806 Chicago
1430,April-21-2023,530 N Lake Shore Dr #1206,Chicago,440000.0,1.0,1.5,CHI - Near North Side,2003.0,,420.0,https://www.redfin.com/IL/Chicago/530-N-Lake-Shore-Dr-60611/unit-1206/home/12679304,41.8919812,-87.6150007,"$440,000",2003,$420,blue,478,530 N Lake Shore Dr #1206 Chicago
956,April-20-2023,155 N Harbor Dr #1803,Chicago,440000.0,2.0,2.0,CHI - Loop,1972.0,,314.0,https://www.redfin.com/IL/Chicago/155-N-Harbor-Dr-60601/unit-1803/home/14093253,41.8848951,-87.6153982,"$440,000",1972,$314,blue,479,155 N Harbor Dr #1803 Chicago
612,April-4-2023,3130 N Clifton Ave #1,Chicago,439900.0,2.0,2.0,CHI - Lake View,1907.0,,367.0,https://www.redfin.com/IL/Chicago/3130-N-Clifton-Ave-60657/unit-1/home/13364683,41.938987,-87.6580167,"$439,900",1907,$367,blue,480,3130 N Clifton Ave #1 Chicago
1291,April-17-2023,1051 N Winchester Ave #2,Chicago,437500.0,2.0,2.0,East Ukrainian Village,2000.0,,,https://www.redfin.com/IL/Chicago/1051-N-Winchester-Ave-60622/unit-2/home/14107348,41.9010611,-87.6756733,"$437,500",2000,$nan,blue,481,1051 N Winchester Ave #2 Chicago
1068,April-6-2023,711 W Grand Ave #201,Chicago,437000.0,2.0,2.0,CHI - West Town,2005.0,,380.0,https://www.redfin.com/IL/Chicago/711-W-Grand-Ave-60654/unit-201/home/26813055,41.8910001,-87.6465114,"$437,000",2005,$380,blue,482,711 W Grand Ave #201 Chicago
1163,April-13-2023,1439 S Michigan Ave #106,Chicago,435000.0,2.0,2.0,CHI - Near South Side,1908.0,,280.0,https://www.redfin.com/IL/Chicago/1439-S-Michigan-Ave-60605/unit-106/home/14083414,41.8630077,-87.6235473,"$435,000",1908,$280,blue,483,1439 S Michigan Ave #106 Chicago
663,April-28-2023,1315 N Bosworth Ave #4,Chicago,435000.0,2.0,1.5,CHI - West Town,1895.0,,311.0,https://www.redfin.com/IL/Chicago/1315-N-Bosworth-Ave-60642/unit-4/home/12668302,41.905601,-87.6659544,"$435,000",1895,$311,blue,484,1315 N Bosworth Ave #4 Chicago
480,April-17-2023,401 N Wabash Ave Unit 37E,Chicago,435000.0,1.0,1.5,Trump Tower Chicago,2008.0,,464.0,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-37E/home/39565469,41.8888012,-87.6263094,"$435,000",2008,$464,blue,485,401 N Wabash Ave Unit 37E Chicago
1426,April-29-2023,401 E Ontario St #1909,Chicago,435000.0,2.0,2.0,CHI - Near North Side,1990.0,,363.0,https://www.redfin.com/IL/Chicago/401-E-Ontario-St-60611/unit-1909/home/12764926,41.893211,-87.616401,"$435,000",1990,$363,blue,486,401 E Ontario St #1909 Chicago
75,April-6-2023,840 Weidner Rd #507,Buffalo Grove,435000.0,3.0,2.5,Delacourte Condominiums,2000.0,,188.0,https://www.redfin.com/IL/Buffalo-Grove/840-Weidner-Rd-60089/unit-507/home/12722543,42.1400279,-87.9756139,"$435,000",2000,$188,blue,487,840 Weidner Rd #507 Buffalo Grove
185,April-14-2023,2544 W North Ave Unit 2B,Chicago,435000.0,2.0,2.0,CHI - West Town,1997.0,,290.0,https://www.redfin.com/IL/Chicago/2544-W-North-Ave-60647/unit-2B/home/12754434,41.910518,-87.6915709,"$435,000",1997,$290,blue,488,2544 W North Ave Unit 2B Chicago
699,April-14-2023,4319 N Kenmore Ave Unit 3S,Chicago,435000.0,3.0,2.0,CHI - Uptown,1901.0,,322.0,https://www.redfin.com/IL/Chicago/4319-N-Kenmore-Ave-60613/unit-3S/home/18931884,41.960419,-87.6558384,"$435,000",1901,$322,blue,489,4319 N Kenmore Ave Unit 3S Chicago
1722,April-24-2023,2034 W 21st Pl #2,Chicago,432600.0,3.0,2.0,CHI - Lower West Side,2023.0,,300.0,https://www.redfin.com/IL/Chicago/2034-W-21st-Pl-60608/unit-2/home/180561989,41.8532696,-87.6772717,"$432,600",2023,$300,blue,490,2034 W 21st Pl #2 Chicago
1048,April-5-2023,2450 N Racine Ave #1,Chicago,430000.0,2.0,1.0,CHI - Lincoln Park,1906.0,,,https://www.redfin.com/IL/Chicago/2450-N-Racine-Ave-60614/unit-1/home/13362228,41.926814,-87.6588422,"$430,000",1906,$nan,blue,491,2450 N Racine Ave #1 Chicago
994,April-17-2023,739 W Aldine Ave #1,Chicago,430000.0,2.0,2.0,CHI - Lake View,1993.0,,337.0,https://www.redfin.com/IL/Chicago/739-W-Aldine-Ave-60657/unit-1/home/39932561,41.941743,-87.648423,"$430,000",1993,$337,blue,492,739 W Aldine Ave #1 Chicago
18,April-6-2023,1350 W Elmdale Ave #3,Chicago,430000.0,2.0,1.0,Edgewater Glen,,,,https://www.redfin.com/IL/Chicago/1350-W-Elmdale-Ave-60660/unit-3/home/13414331,41.9911276,-87.6647671,"$430,000",nan,$nan,blue,493,1350 W Elmdale Ave #3 Chicago
1393,April-3-2023,921 W Webster Ave #1,Chicago,430000.0,2.0,2.0,CHI - Lincoln Park,1886.0,,,https://www.redfin.com/IL/Chicago/921-W-Webster-Ave-60614/unit-1/home/13352077,41.9215148,-87.6518466,"$430,000",1886,$nan,blue,494,921 W Webster Ave #1 Chicago
517,April-21-2023,1220 W Carmen Ave #5,Chicago,430000.0,2.0,2.0,CHI - Uptown,2007.0,,,https://www.redfin.com/IL/Chicago/1220-W-Carmen-Ave-60640/unit-5/home/23038907,41.974898,-87.660788,"$430,000",2007,$nan,blue,495,1220 W Carmen Ave #5 Chicago
1202,April-14-2023,1212 N Wells St #204,Chicago,430000.0,2.0,2.0,CHI - Near North Side,1997.0,,,https://www.redfin.com/IL/Chicago/1212-N-Wells-St-60610/unit-204/home/12724985,41.9043498,-87.635045,"$430,000",1997,$nan,blue,496,1212 N Wells St #204 Chicago
131,April-17-2023,5313 N Ravenswood Ave #203,Chicago,430000.0,2.0,2.0,CHI - Edgewater,,,,https://www.redfin.com/IL/Chicago/5313-N-Ravenswood-Ave-60640/unit-203/home/12794478,41.9783355,-87.6740252,"$430,000",nan,$nan,blue,497,5313 N Ravenswood Ave #203 Chicago
312,April-28-2023,520 W Oakdale Ave Unit 2E,Chicago,430000.0,2.0,2.0,CHI - Lake View,,,358.0,https://www.redfin.com/IL/Chicago/520-W-Oakdale-Ave-60657/unit-2E/home/12591595,41.935783,-87.642734,"$430,000",nan,$358,blue,498,520 W Oakdale Ave Unit 2E Chicago
1640,April-14-2023,1354 E 48th St Unit 1E,Chicago,429500.0,3.0,3.0,CHI - Kenwood,,,211.0,https://www.redfin.com/IL/Chicago/1354-E-48th-St-60615/unit-1E/home/12562222,41.808129,-87.593065,"$429,500",nan,$211,blue,499,1354 E 48th St Unit 1E Chicago
1323,April-4-2023,4312 N Kenmore Ave Unit 1N,Chicago,429000.0,3.0,2.0,CHI - Uptown,1894.0,,195.0,https://www.redfin.com/IL/Chicago/4312-N-Kenmore-Ave-60613/unit-1N/home/13394288,41.9602723,-87.656534,"$429,000",1894,$195,blue,500,4312 N Kenmore Ave Unit 1N Chicago
847,April-3-2023,2939 N Racine Ave #2,Chicago,428000.0,2.0,2.0,CHI - Lake View,1996.0,,357.0,https://www.redfin.com/IL/Chicago/2939-N-Racine-Ave-60657/unit-2/home/13364851,41.9355202,-87.658449,"$428,000",1996,$357,blue,501,2939 N Racine Ave #2 Chicago
1320,April-25-2023,1101 S State St #700,Chicago,427500.0,3.0,2.0,CHI - Loop,2001.0,,285.0,https://www.redfin.com/IL/Chicago/1101-S-State-St-60605/unit-700/home/167548369,41.8689674,-87.6270061,"$427,500",2001,$285,blue,502,1101 S State St #700 Chicago
86,April-26-2023,3057 N Seminary Ave Unit 3N,Chicago,427000.0,2.0,1.0,CHI - Lake View,,,,https://www.redfin.com/IL/Chicago/3057-N-Seminary-Ave-60657/unit-3N/home/13364281,41.9379244,-87.6563206,"$427,000",nan,$nan,blue,503,3057 N Seminary Ave Unit 3N Chicago
311,April-11-2023,701 S Wells St #2601,Chicago,425000.0,2.0,2.0,Wells Street Tower,2002.0,,337.0,https://www.redfin.com/IL/Chicago/701-S-Wells-St-60607/unit-2601/home/12693992,41.8731482,-87.6332396,"$425,000",2002,$337,blue,504,701 S Wells St #2601 Chicago
