,borough,neighborhood,trd_doc_classification,property_group,year_quarter,sales_volume,avg_price,median_price,number_of_deals,total_sqft,ppsqft,avg_asking_rent,cleaned_sales_volume,cleaned_avg_price,cleaned_median_price
3543,Brooklyn,Bedford-Stuyvesant,Residential,Single-Family Home,21/Q1,"$11,645,650","$1,940,942","$2,100,000",6,"20,611",$565,2256.3333333333335,"$11,645,650","$1,940,942","$2,100,000"
3544,Queens,Sunnyside,Residential,Multi-Family Dwelling,23/Q4,"$9,294,575","$1,161,822","$1,195,000",8,"16,451",$565,2481.6666666666665,"$9,294,575","$1,161,822","$1,195,000"
3545,Brooklyn,Dyker Heights,Residential,Multi-Family Dwelling,21/Q3,"$37,095,500","$1,324,839","$1,398,500",28,"65,673",$565,,"$37,095,500","$1,324,839","$1,398,500"
3546,Brooklyn,Sheepshead Bay,Residential,Multi-Family Dwelling,21/Q4,"$38,863,000","$1,295,433","$975,000",30,"68,807",$565,,"$38,863,000","$1,295,433","$975,000"
3547,Staten Island,Richmond Valley,Residential,Multi-Family Dwelling,22/Q3,"$4,790,000","$798,333","$725,000",5,"8,484",$565,,"$4,790,000","$798,333","$725,000"
3548,Brooklyn,Sheepshead Bay,Residential,Multi-Family Dwelling,23/Q3,"$17,649,999","$1,176,667","$1,100,000",15,"31,270",$564,,"$17,649,999","$1,176,667","$1,100,000"
3549,Queens,Clearview,Residential,Single-Family Home,20/Q3,"$3,400,000","$850,000","$737,500",4,"6,024",$564,,"$3,400,000","$850,000","$737,500"
3550,Queens,Cambria Heights,Residential,Multi-Family Dwelling,25/Q2,"$5,735,000","$716,875","$750,000",8,"10,165",$564,,"$5,735,000","$716,875","$750,000"
3551,Queens,Kew Garden Hills,Residential,Single-Family Home,23/Q3,"$25,824,500","$922,304","$862,000",28,"45,778",$564,,"$25,824,500","$922,304","$862,000"
3552,Brooklyn,Dyker Heights,Residential,Single-Family Home,21/Q2,"$18,196,000","$866,476","$927,000",21,"32,261",$564,,"$18,196,000","$866,476","$927,000"
3553,Queens,Jackson Heights,Residential,Single-Family Home,21/Q2,"$17,445,000","$918,158","$880,000",19,"30,932",$564,,"$17,445,000","$918,158","$880,000"
3554,Brooklyn,Sunset Park,Residential,Multi-Family Dwelling,24/Q3,"$25,262,888","$1,263,144","$1,320,000",20,"44,801",$564,,"$25,262,888","$1,263,144","$1,320,000"
3555,Staten Island,Todt Hill,Residential,Single-Family Home,22/Q1,"$10,465,000","$1,162,778","$1,300,000",7,"18,559",$564,,"$10,465,000","$1,162,778","$1,300,000"
3556,Queens,College Point,Residential,Single-Family Home,23/Q4,"$14,184,019","$746,527","$750,000",19,"25,158",$564,,"$14,184,019","$746,527","$750,000"
3557,Queens,Bay Terrace,Residential,Single-Family Home,22/Q3,"$2,235,999","$1,118,000","$1,118,000",2,"3,966",$564,,"$2,235,999","$1,118,000","$1,118,000"
3558,Brooklyn,Stuyvesant Heights,Residential,Multi-Family Dwelling,22/Q4,"$61,201,675","$1,492,724","$1,475,000",41,"108,559",$564,,"$61,201,675","$1,492,724","$1,475,000"
3559,Brooklyn,Sunset Park,Residential,Multi-Family Dwelling,25/Q2,"$36,915,924","$1,476,637","$1,450,000",25,"65,506",$564,,"$36,915,924","$1,476,637","$1,450,000"
3560,Brooklyn,Stuyvesant Heights,Residential,Multi-Family Dwelling,23/Q2,"$66,220,581","$1,540,014","$1,450,000",43,"117,522",$563,,"$66,220,581","$1,540,014","$1,450,000"
3561,Brooklyn,Dyker Heights,Residential,Multi-Family Dwelling,23/Q1,"$32,342,000","$1,406,174","$1,350,000",23,"57,401",$563,,"$32,342,000","$1,406,174","$1,350,000"
3562,Brooklyn,Bushwick,Residential,Single-Family Home,24/Q3,"$2,329,965","$1,164,983","$1,164,983",2,"4,137",$563,3482.6666666666665,"$2,329,965","$1,164,983","$1,164,983"
3563,Queens,Glendale,Residential,Single-Family Home,24/Q3,"$20,012,000","$800,480","$829,000",25,"35,533",$563,,"$20,012,000","$800,480","$829,000"
3564,Queens,Middle Village,Residential,Single-Family Home,22/Q4,"$27,265,300","$826,221","$820,000",33,"48,416",$563,,"$27,265,300","$826,221","$820,000"
3565,Queens,Whitestone,Residential,Single-Family Home,25/Q3,"$11,593,400","$1,159,340","$950,000",9,"20,587",$563,,"$11,593,400","$1,159,340","$950,000"
3566,Queens,Oakland Gardens,Residential,Single-Family Home,22/Q1,"$19,617,500","$1,032,500","$950,000",16,"34,840",$563,,"$19,617,500","$1,032,500","$950,000"
3567,Queens,Woodside,Residential,Multi-Family Dwelling,22/Q2,"$16,035,000","$1,145,357","$1,100,000",13,"28,478",$563,,"$16,035,000","$1,145,357","$1,100,000"
3568,Staten Island,Fort Wadsworth,Residential,Multi-Family Dwelling,20/Q1,"$500,000","$500,000","$500,000",1,888,$563,,"$500,000","$500,000","$500,000"
3569,Brooklyn,Mapleton,Residential,Multi-Family Dwelling,21/Q2,"$19,206,500","$1,200,406","$1,249,000",16,"34,111",$563,,"$19,206,500","$1,200,406","$1,249,000"
3570,Queens,Bellerose,Residential,Single-Family Home,25/Q2,"$19,130,500","$831,761","$840,000",23,"33,978",$563,,"$19,130,500","$831,761","$840,000"
3571,Brooklyn,Borough Park,Residential,Multi-Family Dwelling,22/Q2,"$117,201,489","$1,831,273","$1,688,500",58,"199,219",$563,,"$117,201,489","$1,831,273","$1,688,500"
3572,Queens,Utopia,Residential,Multi-Family Dwelling,20/Q2,"$3,445,000","$1,148,333","$955,000",3,"6,119",$563,,"$3,445,000","$1,148,333","$955,000"
3573,Brooklyn,Manhattan Beach,Residential,Single-Family Home,20/Q1,"$7,981,000","$1,140,143","$1,211,000",7,"14,177",$563,,"$7,981,000","$1,140,143","$1,211,000"
3574,Brooklyn,Mill Basin,Residential,Single-Family Home,23/Q3,"$20,144,999","$1,343,000","$925,000",15,"35,789",$563,,"$20,144,999","$1,343,000","$925,000"
3575,Brooklyn,Stuyvesant Heights,Residential,Multi-Family Dwelling,21/Q4,"$91,464,935","$1,604,648","$1,575,000",57,"162,555",$563,,"$91,464,935","$1,604,648","$1,575,000"
3576,Brooklyn,Bay Ridge,Residential,Multi-Family Dwelling,23/Q2,"$35,263,623","$1,469,318","$1,415,000",24,"62,679",$563,2216.3333333333335,"$35,263,623","$1,469,318","$1,415,000"
3577,Brooklyn,Manhattan Beach,Residential,Multi-Family Dwelling,24/Q4,"$1,200,000","$1,200,000","$1,200,000",1,"2,133",$563,,"$1,200,000","$1,200,000","$1,200,000"
3578,Queens,Old Howard Beach,Residential,Single-Family Home,25/Q2,"$5,608,000","$801,143","$790,000",7,"9,969",$563,,"$5,608,000","$801,143","$790,000"
3579,Queens,Flushing,Residential,Single-Family Home,23/Q3,"$7,980,891","$997,611","$1,105,000",8,"14,189",$562,,"$7,980,891","$997,611","$1,105,000"
3580,Queens,Glen Oaks Village,Residential,Multi-Family Dwelling,22/Q3,"$5,966,000","$1,491,500","$1,513,000",3,"10,607",$562,,"$5,966,000","$1,491,500","$1,513,000"
3581,Queens,Astoria,Residential,Multi-Family Dwelling,21/Q3,"$62,147,248","$1,218,573","$1,239,000",51,"110,507",$562,2166.6666666666665,"$62,147,248","$1,218,573","$1,239,000"
3582,Staten Island,Annadale,Residential,Single-Family Home,22/Q2,"$9,375,880","$781,323","$686,940",11,"16,676",$562,,"$9,375,880","$781,323","$686,940"
3583,Manhattan,Central Harlem,Residential,Multi-Family Dwelling,22/Q1,"$9,090,000","$1,818,000","$2,100,000",5,"16,168",$562,2542.3333333333335,"$9,090,000","$1,818,000","$2,100,000"
3584,Staten Island,Lighthouse Hill,Residential,Single-Family Home,21/Q3,"$3,262,500","$815,625","$826,250",4,"5,804",$562,,"$3,262,500","$815,625","$826,250"
3585,Queens,East Elmont,Residential,Single-Family Home,23/Q1,"$7,340,000","$815,556","$780,000",9,"13,058",$562,,"$7,340,000","$815,556","$780,000"
3586,Queens,Bayside,Residential,Single-Family Home,21/Q3,"$53,839,839","$944,559","$958,000",57,"95,783",$562,,"$53,839,839","$944,559","$958,000"
3587,Queens,Little Neck,Residential,Multi-Family Dwelling,22/Q2,"$9,773,000","$1,396,143","$1,380,000",7,"17,388",$562,,"$9,773,000","$1,396,143","$1,380,000"
3588,Queens,Flushing,Residential,Multi-Family Dwelling,22/Q4,"$40,761,576","$1,455,771","$1,435,000",28,"72,525",$562,,"$40,761,576","$1,455,771","$1,435,000"
3589,Brooklyn,Midwood,Residential,Multi-Family Dwelling,22/Q2,"$38,845,350","$1,294,845","$1,162,750",29,"65,559",$562,,"$38,845,350","$1,294,845","$1,162,750"
3590,Queens,Long Island City,Residential,Multi-Family Dwelling,22/Q4,"$17,257,293","$1,232,664","$1,275,000",14,"30,710",$562,3883.6666666666665,"$17,257,293","$1,232,664","$1,275,000"
3591,Brooklyn,South Williamsburg,Residential,Multi-Family Dwelling,22/Q4,"$5,490,000","$2,745,000","$2,745,000",2,"9,770",$562,,"$5,490,000","$2,745,000","$2,745,000"
3592,Queens,Woodside,Residential,Single-Family Home,23/Q1,"$2,722,960","$680,740","$677,500",4,"4,846",$562,,"$2,722,960","$680,740","$677,500"
3593,Manhattan,East Harlem,Residential,Multi-Family Dwelling,20/Q2,"$2,275,000","$2,275,000","$2,275,000",1,"4,049",$562,2415.0,"$2,275,000","$2,275,000","$2,275,000"
3594,Brooklyn,Bath Beach,Residential,Multi-Family Dwelling,22/Q4,"$18,865,888","$1,347,563","$1,355,000",14,"33,580",$562,,"$18,865,888","$1,347,563","$1,355,000"
3595,Bronx,Kingsbridge,Residential,Single-Family Home,21/Q4,"$8,023,000","$1,002,875","$742,500",8,"14,283",$562,,"$8,023,000","$1,002,875","$742,500"
3596,Queens,East Elmont,Residential,Single-Family Home,22/Q2,"$11,652,000","$776,800","$800,000",15,"20,747",$562,,"$11,652,000","$776,800","$800,000"
3597,Brooklyn,Red Hook,Residential,Multi-Family Dwelling,24/Q3,"$7,074,000","$1,414,800","$1,290,000",5,"12,596",$562,,"$7,074,000","$1,414,800","$1,290,000"
3598,Queens,Kew Gardens,Residential,Single-Family Home,23/Q4,"$6,803,000","$1,360,600","$1,450,000",5,"12,115",$562,,"$6,803,000","$1,360,600","$1,450,000"
3599,Brooklyn,Manhattan Beach,Residential,Single-Family Home,20/Q2,"$4,198,000","$1,049,500","$1,124,000",4,"7,477",$561,,"$4,198,000","$1,049,500","$1,124,000"
3600,Brooklyn,Mill Basin,Residential,Single-Family Home,24/Q1,"$11,619,000","$1,161,900","$845,000",10,"20,698",$561,,"$11,619,000","$1,161,900","$845,000"
3601,Queens,Beechhurst,Residential,Single-Family Home,24/Q2,"$13,467,000","$1,496,333","$1,550,000",9,"23,992",$561,,"$13,467,000","$1,496,333","$1,550,000"
3602,Staten Island,"Sunnyside, SI",Residential,Single-Family Home,24/Q3,"$1,540,000","$770,000","$770,000",2,"2,744",$561,,"$1,540,000","$770,000","$770,000"
3603,Queens,New Hyde Park,Residential,Single-Family Home,23/Q1,"$6,097,500","$762,188","$775,000",8,"10,865",$561,,"$6,097,500","$762,188","$775,000"
3604,Queens,Fresh Meadows,Residential,Multi-Family Dwelling,21/Q4,"$8,020,000","$1,002,500","$990,000",8,"12,528",$561,,"$8,020,000","$1,002,500","$990,000"
3605,Queens,College Point,Residential,Single-Family Home,21/Q1,"$5,576,866","$697,108","$706,433",8,"9,939",$561,,"$5,576,866","$697,108","$706,433"
3606,Brooklyn,Stuyvesant Heights,Residential,Multi-Family Dwelling,21/Q2,"$80,988,007","$1,499,778","$1,487,500",54,"144,343",$561,,"$80,988,007","$1,499,778","$1,487,500"
3607,Queens,"Murray Hill, QNS",Residential,Single-Family Home,21/Q2,"$45,452,600","$1,010,058","$990,000",45,"81,016",$561,,"$45,452,600","$1,010,058","$990,000"
3608,Staten Island,New Dorp,Residential,Single-Family Home,22/Q4,"$3,796,500","$759,300","$730,000",5,"6,770",$561,,"$3,796,500","$759,300","$730,000"
3609,Brooklyn,Kensington,Residential,Multi-Family Dwelling,23/Q2,"$12,250,999","$1,361,222","$1,350,000",9,"21,847",$561,,"$12,250,999","$1,361,222","$1,350,000"
3610,Queens,Bayside,Residential,Single-Family Home,21/Q2,"$46,850,525","$1,041,123","$925,000",45,"83,567",$561,,"$46,850,525","$1,041,123","$925,000"
3611,Queens,Bayside,Residential,Single-Family Home,22/Q1,"$63,559,934","$1,008,888","$975,000",60,"113,380",$561,,"$63,559,934","$1,008,888","$975,000"
3612,Brooklyn,Mapleton,Residential,Multi-Family Dwelling,20/Q2,"$7,680,000","$1,097,143","$1,210,000",7,"13,700",$561,,"$7,680,000","$1,097,143","$1,210,000"
3613,Brooklyn,Bath Beach,Residential,Single-Family Home,23/Q2,"$2,345,000","$781,667","$825,000",3,"4,184",$560,,"$2,345,000","$781,667","$825,000"
3614,Queens,Clearview,Residential,Single-Family Home,21/Q2,"$19,607,191","$816,966","$772,500",24,"34,991",$560,,"$19,607,191","$816,966","$772,500"
3615,Queens,Woodside,Residential,Single-Family Home,22/Q4,"$11,136,000","$742,400","$705,000",15,"19,875",$560,,"$11,136,000","$742,400","$705,000"
3616,Bronx,Morris Heights,Residential,Single-Family Home,25/Q2,"$1,200,000","$1,200,000","$1,200,000",1,"2,142",$560,,"$1,200,000","$1,200,000","$1,200,000"
3617,Queens,Glendale,Residential,Single-Family Home,23/Q2,"$14,992,019","$749,601","$752,000",20,"26,761",$560,,"$14,992,019","$749,601","$752,000"
3618,Queens,South Ozone Park,Residential,Single-Family Home,24/Q4,"$21,215,470","$662,983","$689,500",32,"37,876",$560,,"$21,215,470","$662,983","$689,500"
3619,Queens,Jamaica Estates,Residential,Multi-Family Dwelling,20/Q4,"$3,980,000","$995,000","$985,000",4,"7,107",$560,,"$3,980,000","$995,000","$985,000"
3620,Queens,Woodside,Residential,Single-Family Home,20/Q1,"$4,141,810","$828,362","$890,000",5,"7,396",$560,,"$4,141,810","$828,362","$890,000"
3621,Queens,East Elmont,Residential,Multi-Family Dwelling,24/Q3,"$7,131,208","$1,018,744","$1,060,000",7,"12,736",$560,,"$7,131,208","$1,018,744","$1,060,000"
3622,Queens,Little Neck,Residential,Single-Family Home,23/Q1,"$6,565,000","$937,857","$930,000",7,"11,726",$560,,"$6,565,000","$937,857","$930,000"
3623,Bronx,Fieldston,Residential,Single-Family Home,20/Q4,"$5,597,684","$1,399,421","$1,495,000",4,"9,999",$560,,"$5,597,684","$1,399,421","$1,495,000"
3624,Brooklyn,Marine Park,Residential,Single-Family Home,22/Q4,"$21,636,200","$772,721","$752,000",28,"38,657",$560,,"$21,636,200","$772,721","$752,000"
3625,Queens,Jackson Heights,Residential,Single-Family Home,21/Q1,"$9,605,000","$800,417","$800,000",12,"17,163",$560,,"$9,605,000","$800,417","$800,000"
3626,Brooklyn,Bensonhurst,Residential,Multi-Family Dwelling,21/Q3,"$58,693,351","$1,248,795","$1,230,000",47,"104,879",$560,,"$58,693,351","$1,248,795","$1,230,000"
3627,Brooklyn,North Williamsburg,Residential,Multi-Family Dwelling,22/Q2,"$2,724,000","$1,362,000","$1,362,000",2,"4,868",$560,,"$2,724,000","$1,362,000","$1,362,000"
3628,Brooklyn,Gravesend,Residential,Multi-Family Dwelling,23/Q1,"$45,586,031","$1,266,279","$1,179,900",36,"81,469",$560,,"$45,586,031","$1,266,279","$1,179,900"
3629,Queens,Hillcrest,Residential,Single-Family Home,21/Q2,"$10,142,800","$845,233","$875,000",12,"18,127",$560,,"$10,142,800","$845,233","$875,000"
3630,Queens,"Murray Hill, QNS",Residential,Multi-Family Dwelling,25/Q3,"$10,906,763","$1,363,345","$1,284,000",8,"19,494",$559,,"$10,906,763","$1,363,345","$1,284,000"
3631,Queens,Edgemere,Residential,Single-Family Home,23/Q4,"$570,650","$570,650","$570,650",1,"1,020",$559,,"$570,650","$570,650","$570,650"
3632,Bronx,Spuyten Duyvil,Residential,Multi-Family Dwelling,24/Q1,"$3,610,000","$1,203,333","$1,185,000",3,"6,454",$559,,"$3,610,000","$1,203,333","$1,185,000"
3633,Brooklyn,Homecrest,Residential,Multi-Family Dwelling,25/Q1,"$27,497,473","$1,057,595","$1,049,500",26,"49,165",$559,,"$27,497,473","$1,057,595","$1,049,500"
3634,Brooklyn,Bath Beach,Residential,Multi-Family Dwelling,20/Q4,"$17,588,028","$1,099,252","$969,500",16,"31,457",$559,,"$17,588,028","$1,099,252","$969,500"
3635,Bronx,Fieldston,Residential,Single-Family Home,25/Q1,"$14,750,000","$2,950,000","$1,800,000",5,"26,382",$559,,"$14,750,000","$2,950,000","$1,800,000"
3636,Queens,New Hyde Park,Residential,Multi-Family Dwelling,24/Q1,"$1,780,000","$890,000","$890,000",2,"3,184",$559,,"$1,780,000","$890,000","$890,000"
3637,Brooklyn,Bath Beach,Residential,Multi-Family Dwelling,23/Q4,"$17,580,405","$1,352,339","$1,275,000",13,"31,458",$559,,"$17,580,405","$1,352,339","$1,275,000"
3638,Staten Island,New Dorp,Residential,Single-Family Home,23/Q3,"$2,667,400","$889,133","$840,000",3,"4,773",$559,,"$2,667,400","$889,133","$840,000"
3639,Queens,Glendale,Residential,Single-Family Home,22/Q2,"$15,474,276","$773,714","$765,000",19,"27,695",$559,,"$15,474,276","$773,714","$765,000"
3640,Queens,"Murray Hill, QNS",Residential,Multi-Family Dwelling,22/Q1,"$44,375,842","$1,267,881","$1,323,725",35,"79,436",$559,,"$44,375,842","$1,267,881","$1,323,725"
3641,Queens,Bay Terrace,Residential,Multi-Family Dwelling,23/Q4,"$1,825,000","$1,825,000","$1,825,000",1,"3,267",$559,,"$1,825,000","$1,825,000","$1,825,000"
3642,Brooklyn,Stuyvesant Heights,Residential,Multi-Family Dwelling,25/Q1,"$58,054,531","$1,527,751","$1,300,000",38,"103,934",$559,,"$58,054,531","$1,527,751","$1,300,000"
3643,Brooklyn,Marine Park,Residential,Single-Family Home,24/Q2,"$20,038,699","$834,946","$810,500",24,"35,876",$559,,"$20,038,699","$834,946","$810,500"
3644,Queens,Middle Village,Residential,Single-Family Home,20/Q2,"$12,909,100","$806,819","$762,500",16,"23,113",$559,,"$12,909,100","$806,819","$762,500"
3645,Queens,New Hyde Park,Residential,Multi-Family Dwelling,22/Q1,"$5,557,999","$794,000","$755,000",7,"9,953",$558,,"$5,557,999","$794,000","$755,000"
3646,Brooklyn,Bath Beach,Residential,Multi-Family Dwelling,22/Q1,"$41,703,151","$1,303,223","$1,197,500",31,"74,682",$558,,"$41,703,151","$1,303,223","$1,197,500"
3647,Brooklyn,Homecrest,Residential,Single-Family Home,22/Q4,"$9,814,823","$817,902","$805,000",12,"17,577",$558,,"$9,814,823","$817,902","$805,000"
3648,Brooklyn,Mill Basin,Residential,Multi-Family Dwelling,25/Q1,"$8,066,500","$1,152,357","$995,000",7,"14,446",$558,,"$8,066,500","$1,152,357","$995,000"
3649,Brooklyn,Dyker Heights,Residential,Single-Family Home,20/Q3,"$6,149,000","$878,429","$850,000",7,"11,013",$558,,"$6,149,000","$878,429","$850,000"
3650,Queens,Bellerose,Residential,Single-Family Home,24/Q2,"$12,916,000","$759,765","$765,000",17,"23,137",$558,,"$12,916,000","$759,765","$765,000"
3651,Staten Island,Grasmere,Residential,Multi-Family Dwelling,21/Q4,"$3,303,000","$825,750","$674,000",4,"5,917",$558,,"$3,303,000","$825,750","$674,000"
3652,Brooklyn,Borough Park,Residential,Single-Family Home,21/Q1,"$14,492,000","$1,449,200","$1,200,000",10,"22,648",$558,,"$14,492,000","$1,449,200","$1,200,000"
3653,Staten Island,Egbertville,Residential,Multi-Family Dwelling,25/Q2,"$940,000","$940,000","$940,000",1,"1,684",$558,,"$940,000","$940,000","$940,000"
3654,Bronx,Riverdale,Residential,Multi-Family Dwelling,23/Q3,"$6,965,000","$1,393,000","$1,200,000",5,"12,478",$558,2791.6666666666665,"$6,965,000","$1,393,000","$1,200,000"
3655,Queens,Hillcrest,Residential,Single-Family Home,22/Q4,"$10,838,000","$985,273","$990,000",11,"19,418",$558,,"$10,838,000","$985,273","$990,000"
3656,Queens,Whitestone,Residential,Single-Family Home,20/Q2,"$20,727,283","$1,036,364","$915,000",20,"37,138",$558,,"$20,727,283","$1,036,364","$915,000"
3657,Staten Island,Castleton Corners,Residential,Single-Family Home,24/Q1,"$1,775,888","$591,963","$588,888",3,"3,182",$558,,"$1,775,888","$591,963","$588,888"
3658,Queens,Bayside,Residential,Multi-Family Dwelling,22/Q2,"$35,523,715","$1,315,693","$1,268,000",25,"63,657",$558,,"$35,523,715","$1,315,693","$1,268,000"
3659,Brooklyn,Stuyvesant Heights,Residential,Multi-Family Dwelling,25/Q3,"$24,172,798","$1,611,520","$1,550,000",15,"43,327",$558,,"$24,172,798","$1,611,520","$1,550,000"
3660,Queens,Glen Oaks Village,Residential,Single-Family Home,21/Q3,"$5,205,500","$743,643","$650,000",7,"9,331",$558,,"$5,205,500","$743,643","$650,000"
3661,Queens,Ridgewood,Residential,Single-Family Home,23/Q1,"$2,705,000","$676,250","$715,000",4,"4,849",$558,,"$2,705,000","$676,250","$715,000"
3662,Staten Island,Todt Hill,Residential,Single-Family Home,23/Q3,"$2,994,359","$748,590","$732,687",4,"5,369",$558,,"$2,994,359","$748,590","$732,687"
3663,Queens,Rockaways,Residential,Single-Family Home,22/Q4,"$3,585,805","$896,451","$990,000",4,"6,430",$558,,"$3,585,805","$896,451","$990,000"
3664,Queens,Clearview,Residential,Multi-Family Dwelling,23/Q2,"$7,470,000","$1,245,000","$1,232,500",6,"13,396",$558,,"$7,470,000","$1,245,000","$1,232,500"
3665,Bronx,Riverdale,Residential,Single-Family Home,23/Q1,"$7,145,000","$1,190,833","$912,500",6,"12,814",$558,2530.0,"$7,145,000","$1,190,833","$912,500"
3666,Queens,Maspeth,Residential,Multi-Family Dwelling,20/Q2,"$4,282,250","$856,450","$875,000",5,"7,680",$558,,"$4,282,250","$856,450","$875,000"
3667,Manhattan,Central Harlem,Residential,Multi-Family Dwelling,22/Q2,"$14,313,720","$1,789,215","$1,850,000",6,"25,674",$558,2775.0,"$14,313,720","$1,789,215","$1,850,000"
3668,Brooklyn,Prospect Park South,Residential,Multi-Family Dwelling,24/Q2,"$2,995,000","$2,995,000","$2,995,000",1,"5,374",$557,,"$2,995,000","$2,995,000","$2,995,000"
3669,Queens,Jamaica Hills,Residential,Single-Family Home,21/Q3,"$4,115,000","$823,000","$850,000",5,"7,384",$557,,"$4,115,000","$823,000","$850,000"
3670,Queens,East Flushing,Residential,Single-Family Home,22/Q2,"$12,657,563","$973,659","$908,000",13,"22,717",$557,,"$12,657,563","$973,659","$908,000"
