,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
807,March-27-2023,1942 W Albion Ave Unit 1N,Chicago,167000.0,2.0,1.0,Ridgewood Estates,1946.0,,196.0,https://www.redfin.com/IL/Chicago/1942-W-Albion-Ave-60626/unit-1N/home/13569225,42.001623,-87.6798955,"$167,000",1946,$196,blue,1413,1942 W Albion Ave Unit 1N Chicago
865,March-24-2023,9386 Bay Colony Dr Unit 1S,Des Plaines,167000.0,2.0,1.0,Bay Colony,1978.0,,186.0,https://www.redfin.com/IL/Des-Plaines/9386-Bay-Colony-Dr-60016/unit-1S/home/13672471,42.0497202,-87.866241,"$167,000",1978,$186,blue,1414,9386 Bay Colony Dr Unit 1S Des Plaines
658,March-22-2023,1608 W Chase Ave Unit 1A,Chicago,167000.0,2.0,1.0,CHI - Rogers Park,,,,https://www.redfin.com/IL/Chicago/1608-W-Chase-Ave-60626/unit-1A/home/12801554,42.0141607,-87.6707565,"$167,000",nan,$nan,blue,1415,1608 W Chase Ave Unit 1A Chicago
951,March-6-2023,8659 W Foster Ave Unit 3A,Chicago,167000.0,2.0,1.5,CHI - O'Hare,1977.0,,167.0,https://www.redfin.com/IL/Chicago/8659-W-Foster-Ave-60656/unit-3A/home/183868459,41.9729278,-87.843835,"$167,000",1977,$167,blue,1416,8659 W Foster Ave Unit 3A Chicago
1753,March-20-2023,492 Sheridan Rd #2,Evanston,166000.0,1.0,1.0,Evanston,1927.0,,151.0,https://www.redfin.com/IL/Evanston/492-Sheridan-Rd-60202/unit-2/home/12684649,42.026841,-87.668859,"$166,000",1927,$151,blue,1417,492 Sheridan Rd #2 Evanston
32,March-31-2023,1150 N Lake Shore Dr Unit 7J,Chicago,165900.0,0.0,1.0,CHI - Near North Side,1958.0,,255.0,https://www.redfin.com/IL/Chicago/1150-N-Lake-Shore-Dr-60611/unit-7J/home/14123760,41.9035898,-87.6253846,"$165,900",1958,$255,blue,1418,1150 N Lake Shore Dr Unit 7J Chicago
1567,March-17-2023,1200 W Northwest Hwy #110,Mount Prospect,165500.0,2.0,2.0,Meadows,1980.0,,132.0,https://www.redfin.com/IL/Mount-Prospect/1200-W-Northwest-Hwy-60056/unit-110/home/13824226,42.0714825,-87.9533448,"$165,500",1980,$132,blue,1419,1200 W Northwest Hwy #110 Mount Prospect
1521,March-10-2023,6815 W Raven St Unit 2A,Chicago,165500.0,2.0,1.0,CHI - Norwood Park,1964.0,,,https://www.redfin.com/IL/Chicago/6815-W-Raven-St-60631/unit-2A/home/13507679,41.9924369,-87.7979659,"$165,500",1964,$nan,blue,1420,6815 W Raven St Unit 2A Chicago
1695,March-28-2023,6000 N Cicero Ave #209,Chicago,165200.0,1.0,1.0,CHI - Forest Glen,2004.0,,,https://www.redfin.com/IL/Chicago/6000-N-Cicero-Ave-60646/unit-209/home/18914980,41.9901175,-87.7486483,"$165,200",2004,$nan,blue,1421,6000 N Cicero Ave #209 Chicago
1436,March-2-2023,1122 Washington Blvd Unit 3B,Oak Park,165000.0,1.0,1.0,Lions Gate Condominiums,1925.0,,183.0,https://www.redfin.com/IL/Oak-Park/1122-Washington-Blvd-60302/unit-3B/home/26811048,41.881753,-87.803501,"$165,000",1925,$183,blue,1422,1122 Washington Blvd Unit 3B Oak Park
536,March-30-2023,3275 Kirchoff Rd #340,Rolling Meadows,165000.0,2.0,2.0,Rolling Meadows,1990.0,,150.0,https://www.redfin.com/IL/Rolling-Meadows/3275-Kirchoff-Rd-60008/unit-340/home/12799469,42.0771783,-88.0220372,"$165,000",1990,$150,blue,1423,3275 Kirchoff Rd #340 Rolling Meadows
1323,March-27-2023,10561 Palos Pl Unit 1D,Palos Hills,165000.0,2.0,2.0,Palos Hills,1984.0,,150.0,https://www.redfin.com/IL/Palos-Hills/10561-Palos-Pl-60465/unit-1D/home/178491466,41.699771,-87.815382,"$165,000",1984,$150,blue,1424,10561 Palos Pl Unit 1D Palos Hills
1216,March-20-2023,6102 S Woodlawn Ave #2,Chicago,165000.0,2.0,1.0,CHI - Woodlawn,1908.0,,165.0,https://www.redfin.com/IL/Chicago/6102-S-Woodlawn-Ave-60637/unit-2/home/12673844,41.7840193,-87.5967009,"$165,000",1908,$165,blue,1425,6102 S Woodlawn Ave #2 Chicago
847,March-21-2023,5640 W 103rd St #204,Oak Lawn,165000.0,2.0,2.0,Oak Lawn,1993.0,,138.0,https://www.redfin.com/IL/Oak-Lawn/5640-W-103rd-St-60453/unit-204/home/13170839,41.7061933,-87.7613583,"$165,000",1993,$138,blue,1426,5640 W 103rd St #204 Oak Lawn
1455,March-15-2023,4250 N Marine Dr #1609,Chicago,165000.0,1.0,1.0,CHI - Uptown,1963.0,,,https://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-1609/home/13395898,41.9598845,-87.647122,"$165,000",1963,$nan,blue,1427,4250 N Marine Dr #1609 Chicago
197,March-15-2023,7218 W Wrightwood Ave #307,Elmwood Park,165000.0,2.0,1.0,Elmwood Park,1987.0,,150.0,https://www.redfin.com/IL/Elmwood-Park/7218-W-Wrightwood-Ave-60707/unit-307/home/13536337,41.9281322,-87.8071869,"$165,000",1987,$150,blue,1428,7218 W Wrightwood Ave #307 Elmwood Park
1060,March-17-2023,2321 183rd St Unit 5SW,Homewood,165000.0,2.0,2.0,Homewood,2003.0,,127.0,https://www.redfin.com/IL/Homewood/2321-183rd-St-60430/unit-5SW/home/183973393,41.5560725,-87.6730104,"$165,000",2003,$127,blue,1429,2321 183rd St Unit 5SW Homewood
719,March-6-2023,6549 W 64th Pl Unit 2W,Chicago,165000.0,2.0,1.5,Clear Ridge,1986.0,,194.0,https://www.redfin.com/IL/Chicago/6549-W-64th-Pl-60638/unit-2W/home/183956479,41.77464,-87.785487,"$165,000",1986,$194,blue,1430,6549 W 64th Pl Unit 2W Chicago
1731,March-24-2023,13324 W Circle Drive Pkwy #610,Crestwood,165000.0,2.0,2.0,Crestwood,1994.0,,,https://www.redfin.com/IL/Crestwood/13324-W-Circle-Drive-Pkwy-60418/unit-610/home/13120896,41.6498683,-87.7455379,"$165,000",1994,$nan,blue,1431,13324 W Circle Drive Pkwy #610 Crestwood
195,March-24-2023,9933 Treetop Dr #3002,Orland Park,165000.0,2.0,2.0,Orland Park,1978.0,,150.0,https://www.redfin.com/IL/Orland-Park/9933-Treetop-Dr-60462/unit-3002/home/13014419,41.6089981,-87.8615356,"$165,000",1978,$150,blue,1432,9933 Treetop Dr #3002 Orland Park
1510,March-30-2023,3600 N Lake Shore Dr #2410,Chicago,165000.0,0.0,1.0,CHI - Lake View,1959.0,,275.0,https://www.redfin.com/IL/Chicago/3600-N-Lake-Shore-Dr-60613/unit-2410/home/13377803,41.9489369,-87.6441842,"$165,000",1959,$275,blue,1433,3600 N Lake Shore Dr #2410 Chicago
1601,March-6-2023,17254 Ridgeland Ave Unit 2N,Tinley Park,165000.0,2.0,2.0,Tinley Park,1986.0,,142.0,https://www.redfin.com/IL/Tinley-Park/17254-Ridgeland-Ave-60477/unit-2N/home/182341316,41.57796,-87.7756689,"$165,000",1986,$142,blue,1434,17254 Ridgeland Ave Unit 2N Tinley Park
270,March-31-2023,5415 N Sheridan Rd #2315,Chicago,164900.0,1.0,1.0,CHI - Edgewater,1973.0,,236.0,https://www.redfin.com/IL/Chicago/5415-N-Sheridan-Rd-60640/unit-2315/home/13401102,41.9801211,-87.6543366,"$164,900",1973,$236,blue,1435,5415 N Sheridan Rd #2315 Chicago
1148,March-20-2023,6137 S Kimbark Ave #1,Chicago,164000.0,3.0,2.0,CHI - Woodlawn,1886.0,,126.0,https://www.redfin.com/IL/Chicago/6137-S-Kimbark-Ave-60637/unit-1/home/18930531,41.7830887,-87.5943085,"$164,000",1886,$126,blue,1436,6137 S Kimbark Ave #1 Chicago
1659,March-29-2023,5134 W 122nd St Unit 1A,Alsip,164000.0,2.0,1.5,Alsip / Garden Homes,1978.0,,149.0,https://www.redfin.com/IL/Alsip/5134-W-122nd-St-60803/unit-1A/home/13128387,41.6710794,-87.747307,"$164,000",1978,$149,blue,1437,5134 W 122nd St Unit 1A Alsip
598,March-3-2023,2400 Bayside Dr #4,Palatine,164000.0,2.0,2.0,Palatine,1980.0,,,https://www.redfin.com/IL/Palatine/2400-Bayside-Dr-60074/unit-4/home/12614943,42.1349133,-88.0089703,"$164,000",1980,$nan,blue,1438,2400 Bayside Dr #4 Palatine
612,March-6-2023,5100 N Marine Dr Unit 26G,Chicago,163000.0,1.0,1.0,CHI - Uptown,1970.0,,192.0,https://www.redfin.com/IL/Chicago/5100-N-Marine-Dr-60640/unit-26G/home/13399764,41.9756204,-87.6522943,"$163,000",1970,$192,blue,1439,5100 N Marine Dr Unit 26G Chicago
1121,March-8-2023,6700 S South Shore Dr Unit 5B,Chicago,163000.0,2.0,2.0,Quadrangle Condos,1968.0,,142.0,https://www.redfin.com/IL/Chicago/6700-S-South-Shore-Dr-60649/unit-5B/home/12705249,41.7732979,-87.5670874,"$163,000",1968,$142,blue,1440,6700 S South Shore Dr Unit 5B Chicago
913,March-15-2023,9355 Irving Park Rd #212,Schiller Park,163000.0,1.0,1.0,Schiller Park,2005.0,,183.0,https://www.redfin.com/IL/Schiller-Park/9355-Irving-Park-Rd-60176/unit-212/home/12590735,41.953881,-87.861833,"$163,000",2005,$183,blue,1441,9355 Irving Park Rd #212 Schiller Park
1082,March-17-2023,4932 Circle Ct #506,Crestwood,162500.0,2.0,2.0,Fieldcrest,1988.0,,,https://www.redfin.com/IL/Crestwood/4932-Circle-Ct-60418/unit-506/home/13122034,41.650062,-87.741414,"$162,500",1988,$nan,blue,1442,4932 Circle Ct #506 Crestwood
1153,March-30-2023,5646 W 103rd St #206,Oak Lawn,162000.0,2.0,2.0,Oak Lawn,1994.0,,,https://www.redfin.com/IL/Oak-Lawn/5646-W-103rd-St-60453/unit-206/home/13171520,41.705503,-87.7613324,"$162,000",1994,$nan,blue,1443,5646 W 103rd St #206 Oak Lawn
1105,March-13-2023,892 S Plum Grove Rd #203,Palatine,162000.0,2.0,1.0,Palatine,1976.0,,,https://www.redfin.com/IL/Palatine/892-S-Plum-Grove-Rd-60067/unit-203/home/13876107,42.093524,-88.0443104,"$162,000",1976,$nan,blue,1444,892 S Plum Grove Rd #203 Palatine
1210,March-6-2023,70 W Burton Pl Unit 704F,Chicago,162000.0,1.0,1.0,CHI - Near North Side,1966.0,,260.0,https://www.redfin.com/IL/Chicago/70-W-Burton-Pl-60610/unit-704F/home/14113683,41.9096241,-87.6312381,"$162,000",1966,$260,blue,1445,70 W Burton Pl Unit 704F Chicago
432,March-27-2023,10531 S Roberts Rd Unit 2C,Palos Hills,162000.0,2.0,2.0,Palos View,1988.0,,147.0,https://www.redfin.com/IL/Palos-Hills/10531-S-Roberts-Rd-60465/unit-2C/home/13200053,41.7001329,-87.8166284,"$162,000",1988,$147,blue,1446,10531 S Roberts Rd Unit 2C Palos Hills
1704,March-6-2023,11121 Cottonwood Dr Unit 9B,Palos Hills,162000.0,2.0,1.5,Palos Hills,1974.0,,125.0,https://www.redfin.com/IL/Palos-Hills/11121-Cottonwood-Dr-60465/unit-9B/home/13195902,41.6883502,-87.8224945,"$162,000",1974,$125,blue,1447,11121 Cottonwood Dr Unit 9B Palos Hills
880,March-22-2023,2131 N Harlem Ave #231,Chicago,162000.0,2.0,1.0,CHI - Austin,,,162.0,https://www.redfin.com/IL/Chicago/2131-N-Harlem-Ave-60707/unit-231/home/13432922,41.918645,-87.805556,"$162,000",nan,$162,blue,1448,2131 N Harlem Ave #231 Chicago
856,March-28-2023,1017 Peterson Ave Unit B4,Park Ridge,162000.0,1.0,1.0,Peterson Court Condominiums,1965.0,,180.0,https://www.redfin.com/IL/Park-Ridge/1017-Peterson-Ave-60068/unit-B4/home/13561459,41.9880374,-87.8387025,"$162,000",1965,$180,blue,1449,1017 Peterson Ave Unit B4 Park Ridge
1330,March-31-2023,4343 N Clarendon Ave #2606,Chicago,162000.0,1.0,1.0,CHI - Uptown,1973.0,,185.0,https://www.redfin.com/IL/Chicago/4343-N-Clarendon-Ave-60613/unit-2606/home/13397458,41.9612878,-87.6494037,"$162,000",1973,$185,blue,1450,4343 N Clarendon Ave #2606 Chicago
895,March-3-2023,4980 N Marine Dr #833,Chicago,162000.0,2.0,1.0,Shoreline Park,1950.0,,162.0,https://www.redfin.com/IL/Chicago/4980-N-Marine-Dr-60640/unit-833/home/12744180,41.9731805,-87.6514039,"$162,000",1950,$162,blue,1451,4980 N Marine Dr #833 Chicago
267,March-8-2023,3550 N Lake Shore Dr #1817,Chicago,161500.0,1.0,1.0,CHI - Lake View,1962.0,,,https://www.redfin.com/IL/Chicago/3550-N-Lake-Shore-Dr-60657/unit-1817/home/13376895,41.9480112,-87.6438535,"$161,500",1962,$nan,blue,1452,3550 N Lake Shore Dr #1817 Chicago
984,March-7-2023,7552 N Bell Ave Unit 2H,Chicago,160000.0,2.0,1.0,CHI - West Ridge,1959.0,,133.0,https://www.redfin.com/IL/Chicago/7552-N-Bell-Ave-60645/unit-2H/home/22857507,42.0189448,-87.686754,"$160,000",1959,$133,blue,1453,7552 N Bell Ave Unit 2H Chicago
1306,March-7-2023,1415 W Pratt Blvd #403,Chicago,160000.0,2.0,1.5,CHI - Rogers Park,1970.0,,133.0,https://www.redfin.com/IL/Chicago/1415-W-Pratt-Blvd-60626/unit-403/home/13568858,42.005164,-87.666238,"$160,000",1970,$133,blue,1454,1415 W Pratt Blvd #403 Chicago
1414,March-24-2023,1560 N Sandburg Ter Unit 707J,Chicago,160000.0,0.0,1.0,James House,1970.0,,250.0,https://www.redfin.com/IL/Chicago/1560-N-Sandburg-Ter-60610/unit-707J/home/14115525,41.91056,-87.6327891,"$160,000",1970,$250,blue,1455,1560 N Sandburg Ter Unit 707J Chicago
734,March-17-2023,6132 S Kensington Ave #109,Countryside,160000.0,2.0,1.5,Countryside,1972.0,,167.0,https://www.redfin.com/IL/Countryside/6132-Kensington-Ave-60525/unit-109/home/184193877,41.7776003,-87.8739773,"$160,000",1972,$167,blue,1456,6132 S Kensington Ave #109 Countryside
812,March-15-2023,935 8th Ave Unit 2-3,La Grange,160000.0,2.0,1.0,Villa Venice,1965.0,,178.0,https://www.redfin.com/IL/La-Grange/935-S-8th-Ave-60525/unit-2-3/home/184130160,41.796566,-87.864592,"$160,000",1965,$178,blue,1457,935 8th Ave Unit 2-3 La Grange
1410,March-31-2023,6157 N Sheridan Rd Unit 4M,Chicago,160000.0,2.0,1.0,El Lago,1963.0,,158.0,https://www.redfin.com/IL/Chicago/6157-N-Sheridan-Rd-60660/unit-4M/home/177058285,41.994114,-87.6548493,"$160,000",1963,$158,blue,1458,6157 N Sheridan Rd Unit 4M Chicago
1372,March-24-2023,1279 Harding Ave Unit 1A,Des Plaines,160000.0,2.0,1.0,Des Plaines,1976.0,,178.0,https://www.redfin.com/IL/Des-Plaines/1279-Harding-Ave-60016/unit-1A/home/13666145,42.0464558,-87.8924238,"$160,000",1976,$178,blue,1459,1279 Harding Ave Unit 1A Des Plaines
1560,March-14-2023,4654 N Saint Louis Ave Unit 2F,Chicago,160000.0,2.0,1.0,CHI - Albany Park,1919.0,,220.0,https://www.redfin.com/IL/Chicago/4654-N-Saint-Louis-Ave-60625/unit-2F/home/12609197,41.9662098,-87.7160846,"$160,000",1919,$220,blue,1460,4654 N Saint Louis Ave Unit 2F Chicago
930,March-10-2023,301 University Ln #1,Elk Grove Village,160000.0,1.0,1.0,Hamptons,1992.0,,187.0,https://www.redfin.com/IL/Elk-Grove-Village/301-University-Ln-60007/unit-1/home/13723616,42.0171401,-88.0547489,"$160,000",1992,$187,blue,1461,301 University Ln #1 Elk Grove Village
889,March-3-2023,4640 N Albany Ave Unit 2N,Chicago,160000.0,2.0,1.0,CHI - Albany Park,1925.0,,,https://www.redfin.com/IL/Chicago/4640-N-Albany-Ave-60625/unit-2N/home/21787269,41.9658895,-87.706229,"$160,000",1925,$nan,blue,1462,4640 N Albany Ave Unit 2N Chicago
1178,March-1-2023,1508 W Pratt Blvd Unit 2D,Chicago,160000.0,2.0,1.5,CHI - Rogers Park,1971.0,,160.0,https://www.redfin.com/IL/Chicago/1508-W-Pratt-Blvd-60626/unit-2D/home/22779226,42.0056641,-87.6682571,"$160,000",1971,$160,blue,1463,1508 W Pratt Blvd Unit 2D Chicago
202,March-31-2023,8916 W 140th St #202,Orland Park,160000.0,2.0,1.5,Concord,1983.0,,160.0,https://www.redfin.com/IL/Orland-Park/8916-W-140th-St-60462/unit-202/home/183776778,41.6367723,-87.8380531,"$160,000",1983,$160,blue,1464,8916 W 140th St #202 Orland Park
1040,March-24-2023,617 Washington Blvd Unit 1S,Oak Park,160000.0,1.0,1.0,Oak Park,,,193.0,https://www.redfin.com/IL/Oak-Park/617-Washington-Blvd-60302/unit-1S/home/23087670,41.8813091,-87.7906091,"$160,000",nan,$193,blue,1465,617 Washington Blvd Unit 1S Oak Park
1083,March-31-2023,5200 Carriageway Dr #219,Rolling Meadows,160000.0,2.0,1.5,Carriage Way,1972.0,,144.0,https://www.redfin.com/IL/Rolling-Meadows/5200-Carriageway-Dr-60008/unit-219/home/13705591,42.0580718,-88.0134912,"$160,000",1972,$144,blue,1466,5200 Carriageway Dr #219 Rolling Meadows
194,March-29-2023,1227 E Washington St Unit 203B,Des Plaines,159900.0,2.0,1.0,Des Plaines,1976.0,,,https://www.redfin.com/IL/Des-Plaines/1227-E-Washington-St-60016/unit-203B/home/13665773,42.0455928,-87.8935886,"$159,900",1976,$nan,blue,1467,1227 E Washington St Unit 203B Des Plaines
904,March-20-2023,4602 N Monticello Ave Unit GW,Chicago,159500.0,2.0,1.0,CHI - Albany Park,,,,https://www.redfin.com/IL/Chicago/4602-N-Monticello-Ave-60625/unit-G-W/home/12659785,41.9650187,-87.7197461,"$159,500",nan,$nan,blue,1468,4602 N Monticello Ave Unit GW Chicago
687,March-21-2023,819 Lake St Unit 2W,Oak Park,159000.0,2.0,1.0,Oak Park,1914.0,,159.0,https://www.redfin.com/IL/Oak-Park/819-Lake-St-60301/unit-2W/home/13271692,41.8882485,-87.7954535,"$159,000",1914,$159,blue,1469,819 Lake St Unit 2W Oak Park
1449,March-3-2023,5927 W Addison St Unit 1C,Chicago,159000.0,2.0,1.0,CHI - Portage Park,,,199.0,https://www.redfin.com/IL/Chicago/5927-W-Addison-St-60634/unit-1C/home/13465496,41.94556,-87.7753087,"$159,000",nan,$199,blue,1470,5927 W Addison St Unit 1C Chicago
772,March-28-2023,7330 Tiffany Dr Unit 2C,Orland Park,158500.0,2.0,2.0,Orland Park,1978.0,,151.0,https://www.redfin.com/IL/Orland-Park/7330-Tiffany-Dr-60462/unit-2C/home/13018691,41.6051017,-87.7980153,"$158,500",1978,$151,blue,1471,7330 Tiffany Dr Unit 2C Orland Park
1656,March-17-2023,415 S Maple Ave #202,Oak Park,158000.0,3.0,1.5,Oak Park,1963.0,,111.0,https://www.redfin.com/IL/Oak-Park/415-S-Maple-Ave-60302/unit-202/home/13270952,41.8807185,-87.8042716,"$158,000",1963,$111,blue,1472,415 S Maple Ave #202 Oak Park
42,March-21-2023,2710 W Lunt Ave #206,Chicago,158000.0,2.0,1.0,CHI - West Ridge,1960.0,,150.0,https://www.redfin.com/IL/Chicago/2710-W-Lunt-Ave-60645/unit-206/home/18922480,42.0088132,-87.6977465,"$158,000",1960,$150,blue,1473,2710 W Lunt Ave #206 Chicago
1134,March-21-2023,4838 W Hutchinson St #303,Chicago,157000.0,2.0,1.0,CHI - Portage Park,1913.0,,,https://www.redfin.com/IL/Chicago/4838-W-Hutchinson-St-60641/unit-303/home/145683234,41.9582494,-87.7490184,"$157,000",1913,$nan,blue,1474,4838 W Hutchinson St #303 Chicago
987,March-28-2023,5547 W Higgins Ave Unit 1C,Chicago,157000.0,2.0,1.0,CHI - Jefferson Park,1955.0,,157.0,https://www.redfin.com/IL/Chicago/5547-W-Higgins-Ave-60630/unit-1C/home/13497783,41.969838,-87.7669389,"$157,000",1955,$157,blue,1475,5547 W Higgins Ave Unit 1C Chicago
1496,March-31-2023,101 Old Oak Dr #211,Buffalo Grove,157000.0,1.0,1.0,Oak Creek,1980.0,,,https://www.redfin.com/IL/Buffalo-Grove/101-Old-Oak-Dr-60089/unit-211/home/13865550,42.1425401,-87.9606341,"$157,000",1980,$nan,blue,1476,101 Old Oak Dr #211 Buffalo Grove
544,March-27-2023,2249 Nichols Rd Unit F,Arlington Heights,157000.0,2.0,1.5,Rosewood,1982.0,,,https://www.redfin.com/IL/Arlington-Heights/2249-Nichols-Rd-60004/unit-F/home/183982124,42.148989,-88.0110518,"$157,000",1982,$nan,blue,1477,2249 Nichols Rd Unit F Arlington Heights
455,March-22-2023,75 Kristin Cir #402,Schaumburg,156994.0,1.0,1.0,12 Oaks at Schaumburg,1985.0,,176.0,https://www.redfin.com/IL/Schaumburg/75-Kristin-Cir-60195/unit-402/home/26799462,42.0593148,-88.0822519,"$156,994",1985,$176,blue,1478,75 Kristin Cir #402 Schaumburg
875,March-31-2023,901 8th Ave #3,La Grange,156000.0,2.0,1.0,La Grange,,,156.0,https://www.redfin.com/IL/La-Grange/901-8th-Ave-60525/unit-3/home/14055255,41.7975662,-87.8649879,"$156,000",nan,$156,blue,1479,901 8th Ave #3 La Grange
1677,March-23-2023,33 E Cedar St Unit 8G,Chicago,156000.0,1.0,1.0,CHI - Near North Side,,,195.0,https://www.redfin.com/IL/Chicago/33-E-Cedar-St-60611/unit-8G/home/14121701,41.9022307,-87.6271603,"$156,000",nan,$195,blue,1480,33 E Cedar St Unit 8G Chicago
1545,March-23-2023,4130 N Kedvale Ave #6,Chicago,155000.0,2.0,1.0,CHI - Irving Park,,,163.0,https://www.redfin.com/IL/Chicago/4130-N-Kedvale-Ave-60641/unit-006/home/12600603,41.9563088,-87.7314018,"$155,000",nan,$163,blue,1481,4130 N Kedvale Ave #6 Chicago
257,March-22-2023,9731 N Fox Glen Dr Unit 1B,Niles,155000.0,1.0,1.0,Terrace Square,1985.0,,177.0,https://www.redfin.com/IL/Niles/9731-N-Fox-Glen-Dr-60714/unit-1B/home/13678928,42.056985,-87.853512,"$155,000",1985,$177,blue,1482,9731 N Fox Glen Dr Unit 1B Niles
1708,March-28-2023,1047 N Harlem Ave N Unit 3NB,Oak Park,155000.0,1.0,1.0,Oak Park,,,,https://www.redfin.com/IL/Oak-Park/1047-N-Harlem-Ave-60302/unit-3NB/home/13272761,41.8994354,-87.8049718,"$155,000",nan,$nan,blue,1483,1047 N Harlem Ave N Unit 3NB Oak Park
494,March-22-2023,235 Ridge Rd Unit 1D,Wilmette,155000.0,1.0,1.0,Wilmette,1976.0,,194.0,https://www.redfin.com/IL/Wilmette/235-Ridge-Rd-60091/unit-1D/home/13775733,42.0702708,-87.7234893,"$155,000",1976,$194,blue,1484,235 Ridge Rd Unit 1D Wilmette
1604,March-20-2023,118 Elmwood Ave #2,Evanston,155000.0,2.0,1.0,Evanston,1927.0,,172.0,https://www.redfin.com/IL/Evanston/118-Elmwood-Ave-60202/unit-2/home/12685002,42.0199625,-87.6829532,"$155,000",1927,$172,blue,1485,118 Elmwood Ave #2 Evanston
1362,March-17-2023,4343 N Clarendon Ave #1604,Chicago,155000.0,1.0,1.0,CHI - Uptown,1970.0,,207.0,https://www.redfin.com/IL/Chicago/4343-N-Clarendon-Ave-60613/unit-1604/home/13397644,41.9612878,-87.6494037,"$155,000",1970,$207,blue,1486,4343 N Clarendon Ave #1604 Chicago
299,March-10-2023,2909 N Sheridan Rd #1201,Chicago,155000.0,0.0,1.0,CHI - Lake View,1952.0,,295.0,https://www.redfin.com/IL/Chicago/2909-N-Sheridan-Rd-60657/unit-1201/home/13370302,41.9346863,-87.6386361,"$155,000",1952,$295,blue,1487,2909 N Sheridan Rd #1201 Chicago
586,March-31-2023,6464 N Northwest Hwy Unit F-2,Chicago,155000.0,2.0,1.0,Edison Park Place,1975.0,,,https://www.redfin.com/IL/Chicago/6464-N-Northwest-Hwy-60631/unit-F2/home/12756245,41.998032,-87.809263,"$155,000",1975,$nan,blue,1488,6464 N Northwest Hwy Unit F-2 Chicago
393,March-13-2023,2909 N Sheridan Rd #712,Chicago,155000.0,1.0,1.0,CHI - Lake View,,,238.0,https://www.redfin.com/IL/Chicago/2909-N-Sheridan-Rd-60657/unit-712/home/13370522,41.9346863,-87.6386361,"$155,000",nan,$238,blue,1489,2909 N Sheridan Rd #712 Chicago
1608,March-15-2023,5337 N Delphia Ave #138,Chicago,155000.0,2.0,1.0,CHI - O'Hare,1974.0,,163.0,https://www.redfin.com/IL/Chicago/5337-N-Delphia-Ave-60656/unit-138/home/13559037,41.9766079,-87.8406673,"$155,000",1974,$163,blue,1490,5337 N Delphia Ave #138 Chicago
484,March-14-2023,804 Dobson St #2,Evanston,155000.0,1.0,1.0,Evanston,1927.0,,168.0,https://www.redfin.com/IL/Evanston/804-Dobson-St-60202/unit-2/home/12665196,42.0200559,-87.6830839,"$155,000",1927,$168,blue,1491,804 Dobson St #2 Evanston
115,March-21-2023,100 N Regency Dr E #3,Arlington Heights,154000.0,1.0,1.5,Regent Park,1967.0,,,https://www.redfin.com/IL/Arlington-Heights/100-N-Regency-Dr-E-60004/unit-3/home/22857408,42.0832756,-87.9475647,"$154,000",1967,$nan,blue,1492,100 N Regency Dr E #3 Arlington Heights
181,March-24-2023,5100 Carriageway Dr Unit 205-1,Rolling Meadows,154000.0,2.0,1.0,Carriage Way,1967.0,,140.0,https://www.redfin.com/IL/Rolling-Meadows/5100-Carriage-Way-Dr-60008/unit-205-1/home/184835729,42.0588444,-88.0138679,"$154,000",1967,$140,blue,1493,5100 Carriageway Dr Unit 205-1 Rolling Meadows
550,March-16-2023,1636 N Wells St #2302,Chicago,153500.0,0.0,1.0,CHI - Lincoln Park,1974.0,,265.0,https://www.redfin.com/IL/Chicago/1636-N-Wells-St-60614/unit-2302/home/13343304,41.9122822,-87.6354498,"$153,500",1974,$265,blue,1494,1636 N Wells St #2302 Chicago
1555,March-10-2023,7740 N Paulina St Unit 1D,Chicago,153500.0,2.0,1.0,CHI - Rogers Park,,,162.0,https://www.redfin.com/IL/Chicago/7740-N-Paulina-St-60626/unit-1D/home/12704407,42.0223586,-87.6732889,"$153,500",nan,$162,blue,1495,7740 N Paulina St Unit 1D Chicago
599,March-16-2023,1555 N Monroe Ave #1,River Forest,153470.0,2.0,1.0,River Forest,1952.0,,153.0,https://www.redfin.com/IL/River-Forest/1555-Monroe-Ave-60305/unit-1/home/13342221,41.9086244,-87.8119942,"$153,470",1952,$153,blue,1496,1555 N Monroe Ave #1 River Forest
753,March-16-2023,701 W Huntington Commons Rd #417,Mount Prospect,153000.0,1.0,1.0,Lakeside Villas,1975.0,,191.0,https://www.redfin.com/IL/Mount-Prospect/701-W-Huntington-Commons-Rd-60056/unit-417/home/13695354,42.0410892,-87.9465765,"$153,000",1975,$191,blue,1497,701 W Huntington Commons Rd #417 Mount Prospect
1101,March-9-2023,8260 W Oconnor Dr Unit 2NE,River Grove,153000.0,2.0,1.0,River Grove,1966.0,,196.0,https://www.redfin.com/IL/River-Grove/8260-Oconnor-Dr-60171/unit-2NE/home/12775509,41.9345832,-87.8328997,"$153,000",1966,$196,blue,1498,8260 W Oconnor Dr Unit 2NE River Grove
