|URL|URL_2|HED|DEK|ADDRESS|description_link|PUB_YEAR|geo_address|loc|point|lat|lon|altitude
3936|https://therealdeal.com/chicago/?p=368723|https://therealdeal.com/chicago/?p=368723|Former suburban Chicago hospital shopped as film studio|Lockwood Partners venture seeks to repurpose MetroSouth Medical Center|2310 York Street|"<a href=""https://therealdeal.com/chicago/?p=368723"" target=""_blank"" rel=""noopener noreferrer"">The Florida real</a> estate firm that owns the shuttered MetroSouth Medical Center in the southern Chicago suburb of Blue Island is seeking to sell the property as a film studio or life science campus."|2022|2310 York Street Chicago, IL|S York St, Elmhurst, IL 60126, USA|(41.8841145, -87.9399846, 0.0)|41.8841145|-87.9399846|0.0
3937|https://therealdeal.com/chicago/?p=368744|https://therealdeal.com/chicago/?p=368744|Miami nabs another big name as Citadel’s Griffin shifts HQ|Billionaire Ken Griffin is moving his family and companies, Citadel and Citadel Securities, citing Miami’s corporate environment and Chicago crime|200 South Biscayne Boulevard|"<a href=""https://therealdeal.com/chicago/?p=368744"" target=""_blank"" rel=""noopener noreferrer"">Miami nabbed another</a> deep-pocketed hedge fund billionaire – and his business."|2022|200 South Biscayne Boulevard Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3938|https://therealdeal.com/chicago/?p=368771|https://therealdeal.com/chicago/?p=368771|Grocery frenzy still alive in Chicago with $70M of sales|Asset class has been among best performers of pandemic|1625 South Clark Street|"<a href=""https://therealdeal.com/chicago/?p=368771"" target=""_blank"" rel=""noopener noreferrer"">The humble grocery</a> store market, a mainstay for real estate investors throughout the pandemic, is prospering in Chicago, where two properties just sold for a combined $70 million."|2022|1625 South Clark Street Chicago, IL|1625 S Clark St, Chicago, IL 60616, USA|(41.859366, -87.62966519999999, 0.0)|41.859366|-87.62966519999999|0.0
3939|https://therealdeal.com/chicago/?p=368810|https://therealdeal.com/chicago/?p=368810|What’s next for Ken Griffin’s unfinished $58M Gold Coast penthouse?|Space across five floors could be split and sold separately|12 million on condos there.”St|"<a href=""https://therealdeal.com/chicago/?p=368810"" target=""_blank"" rel=""noopener noreferrer"">Citadel’s Ken</a> Griffin, the hedge fund billionaire who’s moving his family and business to Florida from Chicago, has a little unfinished business on the Gold Coast: A penthouse that he bought for a record $58 million."|2022|12 million on condos there.”St Chicago, IL|US-12, Chicago, IL, USA|(41.8339297, -87.8741205, 0.0)|41.8339297|-87.8741205|0.0
3940|https://therealdeal.com/chicago/?p=368852|https://therealdeal.com/chicago/?p=368852|Chicago’s Lightfoot seeks $69M more for affordable housing|Mayor submitted plans for multiple projects across city|1354 South Morgan Street|"<a href=""https://therealdeal.com/chicago/?p=368852"" target=""_blank"" rel=""noopener noreferrer"">Chicago’s mayor</a> wants the city to spend even more money on affordable housing."|2022|1354 South Morgan Street Chicago, IL|1354 S Morgan St, Chicago, IL 60608, USA|(41.8637842, -87.65225559999999, 0.0)|41.8637842|-87.65225559999999|0.0
3941|https://therealdeal.com/chicago/?p=368864|https://therealdeal.com/chicago/?p=368864|Onni buys Goose Island site near casino site for $45M|Developer is among firms seeking to profit from project|700 West Chicago Ave|"<a href=""https://therealdeal.com/chicago/?p=368864"" target=""_blank"" rel=""noopener noreferrer"">Onni Group paid $45</a> million for a site at 700 West Chicago Ave. as it seeks to profit from land near the location of Chicago’s first casino."|2022|700 West Chicago Ave Chicago, IL|700 W Chicago Ave, Chicago, IL 60654, USA|(41.8970891, -87.6461563, 0.0)|41.8970891|-87.6461563|0.0
3942|https://therealdeal.com/chicago/?p=368882|https://therealdeal.com/chicago/?p=368882|Billionaire Justin Ishbia identified as buyer of $12.5M Lincoln Park mansion|Mansion adds to Ishbia’s Gold Coast condo, Winnetka property|9 West Walton Street|"<a href=""https://therealdeal.com/chicago/?p=368882"" target=""_blank"" rel=""noopener noreferrer"">The billionaire</a> private equity investor who tried to build a large seawall between his property and a public beach in Winnetka is buying properties in Chicago as well."|2022|9 West Walton Street Chicago, IL|9 W Walton St, Chicago, IL 60610, USA|(41.8998155, -87.62876759999999, 0.0)|41.8998155|-87.62876759999999|0.0
3943|https://therealdeal.com/chicago/?p=368879|https://therealdeal.com/chicago/?p=368879|Tishman Speyer scraps plan for office tower near Fulton Market|Site is just blocks away from another building owned by the firm|850 West Washington Boulevard|"<a href=""https://therealdeal.com/chicago/?p=368879"" target=""_blank"" rel=""noopener noreferrer"">New York developer</a> Tishman Speyer scrapped plans to develop an office tower near Chicago’s buzzing Fulton Market as rates rise and concern builds that the nation is headed for recession."|2022|850 West Washington Boulevard Chicago, IL|850 W Washington Blvd, Chicago, IL 60607, USA|(41.8833514, -87.64936, 0.0)|41.8833514|-87.64936|0.0
3944|https://therealdeal.com/chicago/?p=368912|https://therealdeal.com/chicago/?p=368912|River North office building triples in value since 2014|West Walton Street building in $14M sale-leaseback to Spanish investor|311 West Walton Street|"<a href=""https://therealdeal.com/chicago/?p=368912"" target=""_blank"" rel=""noopener noreferrer"">A five-story office</a> building in Chicago’s River North neighborhood sold for more than triple the price it last traded for eight years ago, underscoring the value of sale-leaseback deals outside the city’s central business district."|2022|311 West Walton Street Chicago, IL|311 W Walton St, Chicago, IL 60610, USA|(41.8995079, -87.6361378, 0.0)|41.8995079|-87.6361378|0.0
3945|https://therealdeal.com/chicago/?p=368924|https://therealdeal.com/chicago/?p=368924|Lincoln Park mansion sale underscores strength of Chicago luxury market|Jeff Lowe: Owners put about $900K into it, giving them a profit on $6M sale|1919 N Dayton St|"<a href=""https://therealdeal.com/chicago/?p=368924"" target=""_blank"" rel=""noopener noreferrer"">A Lincoln Park</a> mansion that traded for $4.2 million two years ago has sold for $5.9 million, underscoring the strength of Chicago’s pandemic-era luxury market."|2022|1919 N Dayton St Chicago, IL|1919 N Dayton St, Chicago, IL 60614, USA|(41.9165931, -87.6493282, 0.0)|41.9165931|-87.6493282|0.0
3946|https://therealdeal.com/chicago/?p=368993|https://therealdeal.com/chicago/?p=368993|Life’s a beach at these five Chicago-area lakeside homes|Luxury listings offer waterside retreats – for a price|11501 Marquette Drive|"<a href=""https://therealdeal.com/chicago/?p=368993"" target=""_blank"" rel=""noopener noreferrer"">It’s summer in the</a> Windy City, where locals are hitting the lakefront to cope with rising temperatures. If you’re looking to avoid crowds by investing in a home with a private beach, take a look at these five listings."|2022|11501 Marquette Drive Chicago, IL|E Marquette Dr, Chicago, IL, USA|(41.7755834, -87.5760965, 0.0)|41.7755834|-87.5760965|0.0
3947|https://therealdeal.com/chicago/?p=369017|https://therealdeal.com/chicago/?p=369017|Six-bedroom mansion may become Glencoe’s second-priciest listing|Home will ask $7.5M, including main, guest house and indoor pool|977 Forest Ave|"<a href=""https://therealdeal.com/chicago/?p=369017"" target=""_blank"" rel=""noopener noreferrer"">An elaborate Glencoe</a> mansion with rare ornate gardens is seeking $7.5 million when it comes to market, making it the second-priciest listing in the affluent North Shore village."|2022|977 Forest Ave Chicago, IL|977 Forest Ave, River Forest, IL 60305, USA|(41.8975005, -87.8213901, 0.0)|41.8975005|-87.8213901|0.0
3948|https://therealdeal.com/chicago/?p=369047|https://therealdeal.com/chicago/?p=369047|McLinden’s Hubbard Street lands Kohl’s for suburban Chicago store|A formerly vacant 71,000 sf former furniture store in Schaumburg reloads AUTHOR: Sam Lounsberry|1293 East Higgins Road|"<a href=""https://therealdeal.com/chicago/?p=369047"" target=""_blank"" rel=""noopener noreferrer"">John McLinden’s</a> Hubbard Street Group might have another suburban Chicago retail turnaround in the works."|2022|1293 East Higgins Road Chicago, IL|1293 E Higgins Rd, Elk Grove Village, IL 60007, USA|(42.0252787, -87.96702379999999, 0.0)|42.0252787|-87.96702379999999|0.0
3949|https://therealdeal.com/chicago/?p=369071|https://therealdeal.com/chicago/?p=369071|John Buck shifts to two-tower plan for West Loop project|Slowing demand for office space leads to change from single building|655 West Madison Street|"<a href=""https://therealdeal.com/chicago/?p=369071"" target=""_blank"" rel=""noopener noreferrer"">John Buck Co., one</a> of Chicago’s top developers, decided that two is better than one when it comes to downtown towers."|2022|655 West Madison Street Chicago, IL|655 W Madison St, Chicago, IL 60661, USA|(41.881682, -87.644815, 0.0)|41.881682|-87.644815|0.0
3950|https://therealdeal.com/chicago/?p=369119|https://therealdeal.com/chicago/?p=369119|South Loop apartment tower trades in largest downtown apartment sale of 2022|American Landmark Properties, Evergreen Residential teamed up for the purchase|801 South Financial Place|"<a href=""https://therealdeal.com/chicago/?p=369119"" target=""_blank"" rel=""noopener noreferrer"">A Skokie real estate</a> investment firm and a Dallas firm teamed up to buy a South Loop apartment tower for $180 million, the biggest such deal this year."|2022|801 South Financial Place Chicago, IL|801 S Financial Pl, Chicago, IL 60605, USA|(41.871878, -87.6327635, 0.0)|41.871878|-87.6327635|0.0
3951|https://therealdeal.com/chicago/?p=369212|https://therealdeal.com/chicago/?p=369212|French boutique Celine coming to Chicago’s “ultra-expensive” shopping district|Store to join high-end retailers like Versace and Dior|900 square feet at 939 North Rush Street|"<a href=""https://therealdeal.com/chicago/?p=369212"" target=""_blank"" rel=""noopener noreferrer"">Another high-end</a> retailer is moving into the Gold Coast shopping district."|2022|900 square feet at 939 North Rush Street Chicago, IL|939 N Rush St, Chicago, IL 60611, USA|(41.9003206, -87.6271033, 0.0)|41.9003206|-87.6271033|0.0
3952|https://therealdeal.com/chicago/?p=369320|https://therealdeal.com/chicago/?p=369320|Full construction permit issued for mixed-use building in River North|Development is part of three-phase Verso project|311 West Huron Street|"<a href=""https://therealdeal.com/chicago/?p=369320"" target=""_blank"" rel=""noopener noreferrer"">A full construction</a> permit has been issued for the second phase of a River North mixed-use development."|2022|311 West Huron Street Chicago, IL|311 W Huron St, Chicago, IL 60654, USA|(41.8945664, -87.6367865, 0.0)|41.8945664|-87.6367865|0.0
3953|https://therealdeal.com/chicago/?p=369329|https://therealdeal.com/chicago/?p=369329|Three condos listed at Waldorf Astoria in Gold Coast|Asking prices are $5.5M, $4.6M and $9.6M|2009 at 11 E Walton St|"<a href=""https://therealdeal.com/chicago/?p=369329"" target=""_blank"" rel=""noopener noreferrer"">Three condos are</a> hitting the market at the ultra-luxury Waldorf Astoria building in Chicago’s Gold Coast."|2022|2009 at 11 E Walton St Chicago, IL|11 E Walton St, Chicago, IL 60611, USA|(41.899701, -87.6276042, 0.0)|41.899701|-87.6276042|0.0
3954|https://therealdeal.com/chicago/?p=369386|https://therealdeal.com/chicago/?p=369386|Ranking New York’s most active developers|These are the builders that have filed plans to bring the most square footage to NYC in the past year|265 South Street|"<a href=""https://therealdeal.com/chicago/?p=369386"" target=""_blank"" rel=""noopener noreferrer"">New York City sprang</a> back to life in the spring of 2021, and its busiest builders were no exception."|2022|265 South Street Chicago, IL|S State Rd, Chicago, IL, USA|(41.7539569, -87.7500458, 0.0)|41.7539569|-87.7500458|0.0
3955|https://therealdeal.com/chicago/?p=369416|https://therealdeal.com/chicago/?p=369416|Affordable senior housing to replace ex-Bellwood Walgreens|Development will contribute to limited supply of affordable housing|542 25th Avenue|"<a href=""https://therealdeal.com/chicago/?p=369416"" target=""_blank"" rel=""noopener noreferrer"">An affordable</a> housing development for seniors is set to replace a boarded-up drug store in the village of Bellwood."|2022|542 25th Avenue Chicago, IL|542 25th Ave, Bellwood, IL 60104, USA|(41.88229159999999, -87.8636267, 0.0)|41.88229159999999|-87.8636267|0.0
3956|https://therealdeal.com/chicago/?p=369425|https://therealdeal.com/chicago/?p=369425|St. Regis penthouse sold for $8M in December seeks $9.3M|The penthouse is on the building’s 78th floor|4 million one at No. 9 Walton.St|"<a href=""https://therealdeal.com/chicago/?p=369425"" target=""_blank"" rel=""noopener noreferrer"">A penthouse at the</a> St. Regis residences is back on the market for $1 million more than the owners paid for it in December."|2022|4 million one at No. 9 Walton.St Chicago, IL|9 W Walton St, Chicago, IL 60610, USA|(41.8998155, -87.62876759999999, 0.0)|41.8998155|-87.62876759999999|0.0
3957|https://therealdeal.com/chicago/?p=369494|https://therealdeal.com/chicago/?p=369494|Chicago’s Boeing Building loses another office tenant|Law firm leaving North Riverside Plaza for CME Center|30 South Wacker Drive|"<a href=""https://therealdeal.com/chicago/?p=369494"" target=""_blank"" rel=""noopener noreferrer"">Chicago’s Boeing</a> Building is losing another tenant."|2022|30 South Wacker Drive Chicago, IL|30 S Wacker Dr, Chicago, IL 60606, USA|(41.8809837, -87.6372562, 0.0)|41.8809837|-87.6372562|0.0
3958|https://therealdeal.com/chicago/?p=369536|https://therealdeal.com/chicago/?p=369536|“Empire” home deal falls through — again|The 17,500-square-foot home at 45 Lakeview Lane is back on the market after going under contract in April.|5 million in recent years. St|"<a href=""https://therealdeal.com/chicago/?p=369536"" target=""_blank"" rel=""noopener noreferrer"">A suburban Chicago</a> mansion featured in the FoxTV series “Empire” that once asked almost $16 million is back on the market again after its buyer backed out of a plan to buy it for $9.5 million."|2022|5 million in recent years. St Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3959|https://therealdeal.com/chicago/?p=369581|https://therealdeal.com/chicago/?p=369581|Rehabbed former Uptown Chicago SRO seeks $14M|Property consists of 77 micro-units and ground-level retail|1124 W. Wilson Avenue|"<a href=""https://therealdeal.com/chicago/?p=369581"" target=""_blank"" rel=""noopener noreferrer"">A former Uptown</a> Chicago single-room-occupancy building hit the market for $14 million after a full gut rehabilitation."|2022|1124 W. Wilson Avenue Chicago, IL|1124 W Wilson Ave, Chicago, IL 60640, USA|(41.9656667, -87.6586621, 0.0)|41.9656667|-87.6586621|0.0
3960|https://therealdeal.com/chicago/?p=369575|https://therealdeal.com/chicago/?p=369575|Can AmTrust’s new president make aging office buildings cool?|Jonathan Bennett on facing down distress and turning around a hulking portfolio|135 South LaSalle Street|"<a href=""https://therealdeal.com/chicago/?p=369575"" target=""_blank"" rel=""noopener noreferrer"">Nobody wants aging</a> office towers — including the people who run them."|2022|135 South LaSalle Street Chicago, IL|Field Building, 135 S La Salle St, Chicago, IL 60604, USA|(41.8797591, -87.6314017, 0.0)|41.8797591|-87.6314017|0.0
3961|https://therealdeal.com/chicago/?p=369635|https://therealdeal.com/chicago/?p=369635|Michael Reschke walks tightrope to LaSalle Street renaissance|Chicago’s expert at returning from dramatic battles in astonishing fashion faces his toughest task yet|17 million annually to operate it. Dr|"<a href=""https://therealdeal.com/chicago/?p=369635"" target=""_blank"" rel=""noopener noreferrer"">Michael Reschke is</a> tired of rehashing his past — and what a past it’s been."|2022|17 million annually to operate it. Dr Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3962|https://therealdeal.com/chicago/?p=369692|https://therealdeal.com/chicago/?p=369692|JW Marriott Chicago hits auction block months after foreclosure|Venture of Estein USA defaulted on $203.5 million hotel loan|151 West Adams Street|"<a href=""https://therealdeal.com/chicago/?p=369692"" target=""_blank"" rel=""noopener noreferrer"">A downtown hotel is</a> set to hit the auction block four months after its foreclosure."|2022|151 West Adams Street Chicago, IL|151 W Adams St, Chicago, IL 60603, USA|(41.8789387, -87.633021, 0.0)|41.8789387|-87.633021|0.0
3963|https://therealdeal.com/chicago/?p=369611|https://therealdeal.com/chicago/?p=369611|Riverside, Blue Star propose 198-unit West Loop building|Mixed-use development at 566 West Van Buren Street would also include retail|566 West Van Buren Street|"<a href=""https://therealdeal.com/chicago/?p=369611"" target=""_blank"" rel=""noopener noreferrer"">Chicago developers</a> Riverside Investment & Development and Blue Star Properties are teaming up to construct a 198-unit apartment building in the West Loop, adding to the area’s building boom."|2022|566 West Van Buren Street Chicago, IL|566 W Van Buren St, Chicago, IL 60607, USA|(41.8769874, -87.6419638, 0.0)|41.8769874|-87.6419638|0.0
3964|https://therealdeal.com/chicago/?p=369806|https://therealdeal.com/chicago/?p=369806|Online lender lists full East Loop office for sublease|Almost 80,000sf spans four floors in Prudential Plaza|130 East Randolph Street|"<a href=""https://therealdeal.com/chicago/?p=369806"" target=""_blank"" rel=""noopener noreferrer"">As companies embrace</a> remote work, one is offering its entire East Loop office for sublease."|2022|130 East Randolph Street Chicago, IL|130 E Randolph St, Chicago, IL 60601, USA|(41.8849027, -87.62326569999999, 0.0)|41.8849027|-87.62326569999999|0.0
3965|https://therealdeal.com/chicago/?p=369824|https://therealdeal.com/chicago/?p=369824|Pep Boys-anchored property in Chicago suburb lowers asking price|Torrence Avenue property is leased to sole tenant for five more years|4 million.The building at 17015 Torrence Ave|"<a href=""https://therealdeal.com/chicago/?p=369824"" target=""_blank"" rel=""noopener noreferrer"">A commercial</a> building in suburban Chicago that hit the market earlier this year had its price cut by about 7 percent to $6.4 million."|2022|4 million.The building at 17015 Torrence Ave Chicago, IL|17015 Torrence Ave, Lansing, IL 60438, USA|(41.5857012, -87.5577394, 0.0)|41.5857012|-87.5577394|0.0
3966|https://therealdeal.com/chicago/?p=369899|https://therealdeal.com/chicago/?p=369899|Suburban Chicago active adult complex sells for 40% premium over 2021|Bender Companies makes move for 173-unit Burbank Manor|97 Pinehurst Court|"<a href=""https://therealdeal.com/chicago/?p=369899"" target=""_blank"" rel=""noopener noreferrer"">Kurt Bender’s</a> multifamily investment firm Bender Companies spent $20.5 million on a suburban Chicago housing complex targeting older adults, an asset class increasingly desirable among apartment players."|2022|97 Pinehurst Court Chicago, IL|97 Pinehurst Ct., Burbank, IL 60459, USA|(41.7534689, -87.7669163, 0.0)|41.7534689|-87.7669163|0.0
3967|https://therealdeal.com/chicago/?p=369947|https://therealdeal.com/chicago/?p=369947|Shuttered Alsip banquet hall to hit auction block this year|Property has been closed for more than six months|11535 South Cicero Avenue|"<a href=""https://therealdeal.com/chicago/?p=369947"" target=""_blank"" rel=""noopener noreferrer"">A shuttered banquet</a> hall in the southern Chicago suburb of Alsip is set to hit the auction block."|2022|11535 South Cicero Avenue Chicago, IL|11535 S Cicero Ave, Alsip, IL 60803, USA|(41.6829986, -87.7379615, 0.0)|41.6829986|-87.7379615|0.0
3968|https://therealdeal.com/chicago/?p=369992|https://therealdeal.com/chicago/?p=369992|Foreclosure ordered for Palmer House owner Thor Equities|Second largest hotel in the city set to hit auction block|17 East Monroe Street|"<a href=""https://therealdeal.com/chicago/?p=369992"" target=""_blank"" rel=""noopener noreferrer"">A Cook County judge</a> issued an order of foreclosure against New York’s Thor Equities for defaulting on its $333.2 million mortgage on Palmer House Hilton Chicago, Crain’s reported. The order clears the way for the 1,635-room property, the city’s second largest after the Hyatt Regency, to be sold for a fraction of its value before the pandemic crushed the hospitality industry."|2022|17 East Monroe Street Chicago, IL|17 E Monroe St, Chicago, IL 60603, USA|(41.8806538, -87.626944, 0.0)|41.8806538|-87.626944|0.0
3969|https://therealdeal.com/chicago/?p=370010|https://therealdeal.com/chicago/?p=370010|Chicago lags NY, SF on return to office work|More workers returning in person in New York, San Francisco|84 percent in San Francisco, the Place|"<a href=""https://therealdeal.com/chicago/?p=370010"" target=""_blank"" rel=""noopener noreferrer"">That whole return to</a> the office thing isn’t much of a thing in Chicago."|2022|84 percent in San Francisco, the Place Chicago, IL|S Ave F, Chicago, IL 60633, USA|(41.6536494, -87.5316887, 0.0)|41.6536494|-87.5316887|0.0
3970|https://therealdeal.com/chicago/?p=370052|https://therealdeal.com/chicago/?p=370052|Blackstone finds cash in armored cars as part of $99M Chicago deal|Investor assembled portfolio between 2013 and 2019 for $73M|13144 S Pulaski Road|"<a href=""https://therealdeal.com/chicago/?p=370052"" target=""_blank"" rel=""noopener noreferrer"">Blackstone found</a> cash in armored cars as part of the $99 million sale of seven suburban Chicago properties to a Singapore-based real estate investor."|2022|13144 S Pulaski Road Chicago, IL|13144 S Pulaski Rd, Alsip, IL 60803, USA|(41.6542655, -87.72116749999999, 0.0)|41.6542655|-87.72116749999999|0.0
3971|https://therealdeal.com/chicago/?p=370151|https://therealdeal.com/chicago/?p=370151|Developer scraps suburban Chicago gun store after mass shootings|Mundelein mayor said many locals opposed the planned store|320 Townline Road|"<a href=""https://therealdeal.com/chicago/?p=370151"" target=""_blank"" rel=""noopener noreferrer"">A real estate</a> developer shelved plans to build a gun store in the Chicago suburb of Mundelein, citing mass shootings in nearby Highland Park and in Uvalde, Texas."|2022|320 Townline Road Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3972|https://therealdeal.com/chicago/?p=370160|https://therealdeal.com/chicago/?p=370160|Here are DuPage County’s top residential sales in June|The five priciest home sales in DuPage County range from $3 million to $4 million.|727 S. Oak Street|"<a href=""https://therealdeal.com/chicago/?p=370160"" target=""_blank"" rel=""noopener noreferrer"">The priciest home</a> sold last month in Dupage County, the second-most populous Illinois county, fetched $4 million, a cool $1 million less than in May, as mortgage rates rose and concern grew that the nation faces a recession. The least expensive of the top five sold for $3 million, though, higher than the $2.25 million that marked the previous month’s cheapest."|2022|727 S. Oak Street Chicago, IL|727 S Oak St, Hinsdale, IL 60521, USA|(41.7938184, -87.9191159, 0.0)|41.7938184|-87.9191159|0.0
3973|https://therealdeal.com/chicago/?p=370181|https://therealdeal.com/chicago/?p=370181|EQT Exeter shells out $85M for new suburban Chicago apartments|Deal follows this year’s merger with Redwood Capital, which will manage property|400 Randall Road|"<a href=""https://therealdeal.com/chicago/?p=370181"" target=""_blank"" rel=""noopener noreferrer"">Swedish private</a> equity firm EQT Exeter is seizing on its new partner’s familiarity with the Chicago multifamily market."|2022|400 Randall Road Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3974|https://therealdeal.com/chicago/?p=370256|https://therealdeal.com/chicago/?p=370256|Gold Coast Mansion sells for $7 Million after price cuts|Home was listed for $13.5 million two years ago|15 West Burton Place|"<a href=""https://therealdeal.com/chicago/?p=370256"" target=""_blank"" rel=""noopener noreferrer"">A Gold Coast mansion</a> sold for $7 million, almost half the asking price when it was listed two years ago."|2022|15 West Burton Place Chicago, IL|15 W Burton Pl, Chicago, IL 60610, USA|(41.9093582, -87.6296562, 0.0)|41.9093582|-87.6296562|0.0
3975|https://therealdeal.com/chicago/?p=370268|https://therealdeal.com/chicago/?p=370268|Chicago once again aims to redevelop historic warehouse|Request for proposals in 2018 request didn’t draw developers|1769 West Pershing Road|"<a href=""https://therealdeal.com/chicago/?p=370268"" target=""_blank"" rel=""noopener noreferrer"">Chicago officials</a> hope the second time’s the charm to redevelop a historic warehouse it owns in McKinley Park."|2022|1769 West Pershing Road Chicago, IL|1769 W Pershing Rd, Chicago, IL 60609, USA|(41.82266300000001, -87.66982589999999, 0.0)|41.82266300000001|-87.66982589999999|0.0
3976|https://therealdeal.com/chicago/?p=370292|https://therealdeal.com/chicago/?p=370292|Batavia approves construction of $10M movie theater|The theater will have a auditorium for a 94-foot by 53-foot screen|550 N. Randall Road|"<a href=""https://therealdeal.com/chicago/?p=370292"" target=""_blank"" rel=""noopener noreferrer"">Batavia, a far west</a> suburb of Chicago, is getting a $10 million cinema with a screen the height of a seven-story building."|2022|550 N. Randall Road Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3977|https://therealdeal.com/chicago/?p=370361|https://therealdeal.com/chicago/?p=370361|Plans to reopen grocery store at 76th & Ashland|Alderman backs Black-owned Cleveland-based operator’s on Save A Lot location|7908 South Halsted Street|"<a href=""https://therealdeal.com/chicago/?p=370361"" target=""_blank"" rel=""noopener noreferrer"">Plans are in the</a> works to reopen a Save A Lot in Gresham two years after it closed its doors."|2022|7908 South Halsted Street Chicago, IL|7908 S Halsted St, Chicago, IL 60620, USA|(41.74987549999999, -87.64431599999999, 0.0)|41.74987549999999|-87.64431599999999|0.0
3978|https://therealdeal.com/chicago/?p=370379|https://therealdeal.com/chicago/?p=370379|362-unit apartment tower eyed for West Loop|GSP Developers, Golub & Company unveil updated designs, 72 affordable|301 South Green Street|"<a href=""https://therealdeal.com/chicago/?p=370379"" target=""_blank"" rel=""noopener noreferrer"">A tower planned for</a> the West Loop could bring more than 350 apartments to Chicago’s business district."|2022|301 South Green Street Chicago, IL|301 S Green St, Chicago, IL 60607, USA|(41.877771, -87.648079, 0.0)|41.877771|-87.648079|0.0
3979|https://therealdeal.com/chicago/?p=370349|https://therealdeal.com/chicago/?p=370349|River North retail sector shows signs of improvement|Vacancy drops to 19.3 percent from 22 percent, outstrips Loop|2 East Ontario Street|"<a href=""https://therealdeal.com/chicago/?p=370349"" target=""_blank"" rel=""noopener noreferrer"">River North’s retail</a> sector is on the upswing."|2022|2 East Ontario Street Chicago, IL|2 E Ontario St, Chicago, IL 60611, USA|(41.8934599, -87.6255468, 0.0)|41.8934599|-87.6255468|0.0
3980|https://therealdeal.com/chicago/?p=370463|https://therealdeal.com/chicago/?p=370463|South Florida buyer pays $6.1M for suburban Chicago medical building|Savlan Capital also adds South Bend-area building to portfolio|12200 South Western Avenue|"<a href=""https://therealdeal.com/chicago/?p=370463"" target=""_blank"" rel=""noopener noreferrer"">A South Florida</a> company bought an 18,000-square-foot medical building in the Chicago suburb of Blue Island for $6.1 million."|2022|12200 South Western Avenue Chicago, IL|12200 S Western Ave, Blue Island, IL 60406, USA|(41.6711652, -87.6809575, 0.0)|41.6711652|-87.6809575|0.0
3981|https://therealdeal.com/chicago/?p=370484|https://therealdeal.com/chicago/?p=370484|Spec-tacular: Chicago’s turnkey office suite market evolves|Tenant tolerance for buildouts of raw space diminishes, landlords control costs|515 North State Street|"<a href=""https://therealdeal.com/chicago/?p=370484"" target=""_blank"" rel=""noopener noreferrer"">As tenants lose</a> interest in unfinished offices amid soaring construction costs and delays, demand for spec suites — offices designed, built and furnished by landlords on a hunch they’ll be appealing enough to lease — is exploding."|2022|515 North State Street Chicago, IL|515 N State St, Chicago, IL 60654, USA|(41.8914211, -87.6273487, 0.0)|41.8914211|-87.6273487|0.0
3982|https://therealdeal.com/chicago/?p=370592|https://therealdeal.com/chicago/?p=370592|Kroger to build distribution center in Maywood|Center will help with Chicago-area grocery deliveries|1900 Maywood Drive|"<a href=""https://therealdeal.com/chicago/?p=370592"" target=""_blank"" rel=""noopener noreferrer"">Kroger is coming to</a> the Chicago area."|2022|1900 Maywood Drive Chicago, IL|1900 S Maywood Dr, Maywood, IL 60153, USA|(41.8766193, -87.85698010000002, 0.0)|41.8766193|-87.85698010000002|0.0
3983|https://therealdeal.com/chicago/?p=370607|https://therealdeal.com/chicago/?p=370607|Northbrook grants tax break to $40M Walgreens campus redevelopment|TA Realty bought suburban Chicago property in May for $21M|4000 Commercial Avenue|"<a href=""https://therealdeal.com/chicago/?p=370607"" target=""_blank"" rel=""noopener noreferrer"">A Chicago suburb</a> granted a tax break to TA Realty, the Boston company that bought a former Walgreens research facility in May, with plans in place to turn it into a $40 million industrial facility."|2022|4000 Commercial Avenue Chicago, IL|4000 S Commercial Ave, Chicago, IL 60617, USA|(41.7519419, -87.5516286, 0.0)|41.7519419|-87.5516286|0.0
3984|https://therealdeal.com/chicago/?p=370673|https://therealdeal.com/chicago/?p=370673|Central Loop takes another hit as Old Navy say it’s leaving|Company says it won’t renew lease expiring at the end of the year|150 North State Street|"<a href=""https://therealdeal.com/chicago/?p=370673"" target=""_blank"" rel=""noopener noreferrer"">Another big-name</a> retailer is leaving the Loop."|2022|150 North State Street Chicago, IL|150 N State St, Chicago, IL 60601, USA|(41.8849013, -87.6283033, 0.0)|41.8849013|-87.6283033|0.0
