URL,Tags
https://therealdeal.com/chicago/2022/02/25/suburban-chicago-shopping-center-sells-for-20m-as-retail-rebounds/,"meter,chicago suburban,commercial real estate,lake forest"
https://therealdeal.com/chicago/2022/02/25/developers-plan-mixed-income-complex-in-chicagos-bronzeville/,"subscriber-inline,affordable housing,chicago,commercial real estate,development,multi-family"
https://therealdeal.com/chicago/2022/02/25/chicagos-reign-as-multifamily-king-in-danger-as-investors-look-south/,"meter,chicago,commercial real estate,multifamily real estate"
https://therealdeal.com/chicago/2022/02/24/uptown-joins-exclusive-list-of-chicago-neighborhoods/,"meter,residential,uptown"
https://therealdeal.com/chicago/2022/02/24/mag-mile-hotel-owners-break-up-with-hilton-while-facing-foreclosure/,"meter,chicago,commercial real estate,hilton,hotels"
https://therealdeal.com/chicago/2022/02/24/city-to-buy-largest-vacant-land-in-pilsen-provide-280-affordable-housing-units/,"subscriber-inline,affordable housing,lori lightfoot,pilsen"
https://therealdeal.com/chicago/2022/02/24/chicago-ending-hotel-julian-contract-to-shelter-homeless-residents-eyes-other-lodging/,"meter,chicago,commercial real estate,hotels"
https://therealdeal.com/chicago/2022/02/24/chicago-city-council-green-lights-covent-hotel-multifamily-renovation/,"meter,construction,development,lincoln park,residential real estate"
https://therealdeal.com/chicago/2022/02/24/chicago-buyer-for-woodland-hills-manufacturing-complex/,"subscriber-inline,commercial real estate,industrial real estate,warner center"
https://therealdeal.com/chicago/2022/02/23/motorola-solutions-seeking-to-downsize-west-loop-headquarters-by-30/,"meter,commercial real estate,motorola solutions,office,west loop"
https://therealdeal.com/chicago/2022/02/23/local-businesses-feel-effects-of-obama-center-infrastructure-work/,"meter,construction,development,infrastructure,obama,politics"
https://therealdeal.com/chicago/2022/02/23/former-john-hancock-center-seeking-medical-tenants/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/02/23/chicagos-second-priciest-residential-sale-this-year-falling-through/,"meter,lincoln park,luxury homes,residential real estate"
https://therealdeal.com/chicago/2022/02/23/battle-for-brokers-is-about-technology-not-just-about-money/,"meter,@properties,residential real estate,tech"
https://therealdeal.com/chicago/2022/02/22/macerich-sells-50-stake-in-mag-mile-mall-for-21m/,"meter,chicago,macerich,magnificent mile"
https://therealdeal.com/chicago/2022/02/22/hacked-chicago-broker-says-instagram-no-help-recovering-business-account/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/02/22/gibsons-restaurant-group-eyes-lease-in-fulton-market-building/,"meter,commercial real estate,fulton market,retail"
https://therealdeal.com/chicago/2022/02/18/more-than-80-of-chicago-executives-say-employees-will-return-to-offices-by-spring/,"meter,commercial real estate,office,pandemic"
https://therealdeal.com/chicago/2022/02/18/lasalle-street-office-building-value-plummets-leaving-owner-just-above-water/,"meter,chicago,commercial real estate,office market"
https://therealdeal.com/chicago/2022/02/18/chicago-based-waterton-pledges-150m-toward-multifamily-development/,"meter,chicago,multifamily,residential real estate"
https://therealdeal.com/chicago/2022/02/17/chicagos-single-family-market-may-be-hot-but-multifamily-is-smokin/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/02/17/buyers-shell-out-big-for-rare-chicago-multifamily-properties/,"subscriber,apartments,arlington heights,commercial real estate,multifamily properties,wrigleyville"
https://therealdeal.com/chicago/2022/02/16/new-owner-renovations-bring-evanston-shopping-plaza-back-from-brink/,"subscriber-inline,commercial,evanston"
https://therealdeal.com/chicago/2022/02/16/heres-how-much-chicago-commercial-property-assessments-are-increasing/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/02/16/chicago-trade-show-organizers-split-on-casino-at-mccormick-place/,"subscriber-inline,bally’s,casino,chicago,commercial real estate,mccormick place"
https://therealdeal.com/chicago/2022/02/16/chicago-betting-bronzeville-revival-is-here-to-stay/,"subscriber,bronzeville,commercial real estate,residential real estate"
https://therealdeal.com/chicago/2022/02/15/hare-krishnas-say-hate-based-violence-could-follow-development-in-chicagos-rogers-park/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/02/15/cocktail-machine-maker-expands-headquarters-to-chicagos-fulton-market/,"meter,commercial real estate,fulton market,office market,river north"
https://therealdeal.com/chicago/2022/02/14/suburban-chicago-industrial-site-fully-leases-151000-square-feet/,"meter,chicago,commercial real estate,industrial,warehouse"
https://therealdeal.com/chicago/2022/02/14/new-yorks-mixed-income-multifamily-developer-buys-chicago-affordable-housing-property/,"subscriber,affordable housing,chinatown,commercial real estate,jonathan rose companies"
https://therealdeal.com/chicago/2022/02/14/michael-jordan-shoots-and-misses-for-a-decade/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/02/14/idaho-cold-storage-developer-seeks-tenants-for-first-industrial-project-in-suburban-chicago/,"subscriber-inline,bedford park,commercial real estate,industrial real estate"
https://therealdeal.com/chicago/2022/02/14/hyatt-centric-chicago-sold-to-northwestern-healthcare/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/02/14/how-much-is-too-much-for-chicagos-fulton-market/,"meter,chicago,development"
https://therealdeal.com/chicago/2022/02/14/chicago-investor-unloads-5-suburban-industrial-sites-for-32-5m/,"meter,chicago,industrial,suburban chicago"
https://therealdeal.com/chicago/2022/02/11/vacancy-fraud-bill-aims-to-penalize-landlords-who-take-advantage-of-tax-breaks-on-long-vacant-properties/,"meter,commercial real estate,retail,south shore"
https://therealdeal.com/chicago/2022/02/11/office-rents-in-and-around-chicago-arent-falling-despite-vacancies/,"subscriber,chicago,commercial"
https://therealdeal.com/chicago/2022/02/11/merchandise-mart-lease-to-avant-would-be-among-chicagos-largest-in-years/,"meter,chicago,commercial real estate,office market"
https://therealdeal.com/chicago/2022/02/11/chicago-new-home-sales-hit-highest-levels-since-2008/,"meter,chicago,development"
https://therealdeal.com/chicago/2022/02/10/suburban-chicago-complex-trades-for-57m-in-condos-to-rentals-buyout/,"meter,chicago,condo deconversion,residential real estate"
https://therealdeal.com/chicago/2022/02/10/morningstar-looking-at-move-from-block-37-to-marshall-field-building/,"meter,chicago,commercial real estate,morningstar,office market"
https://therealdeal.com/chicago/2022/02/10/low-carbon-concrete-comes-to-chicago/,"meter,chicago,development"
https://therealdeal.com/chicago/2022/02/10/demolition-underway-at-chicago-building-raided-by-feds/,"meter,chicago,development"
https://therealdeal.com/chicago/2022/02/09/six-acre-industrial-property-on-chicagos-south-side-hits-the-market/,"meter,commercial real estate,industrial real estate,office,warehouse"
https://therealdeal.com/chicago/2022/02/09/long-stalled-des-plaines-plaza-moves-forward/,"meter,commercial real estate,des plaines,retail"
https://therealdeal.com/chicago/2022/02/08/loop-office-buildings-loan-could-sell-at-loss-with-bmo-harris-departure/,"meter,chicago,commercial real estate,loop,office market"
https://therealdeal.com/chicago/2022/02/08/fulton-market-defies-all-time-highs-for-chicago-office-vacancies/,"meter,avison young,commercial real estate,office market"
https://therealdeal.com/chicago/2022/02/08/developer-adds-more-affordable-housing-to-evanston-proposal/,"meter,chicago,commercial,evanston"
https://therealdeal.com/chicago/2022/02/08/deconversion-drama-surging-chicago-prices-leave-condo-owners-adrift/utm_source=internal&utm_medium=widget&utm_campaign=feature_posts,0
https://therealdeal.com/chicago/2022/02/08/deconversion-drama-surging-chicago-prices-leave-condo-owners-adrift/,"subscriber,chicago,colliers international,kiser group,residential real estate"
https://therealdeal.com/chicago/2022/02/08/compass-boomerang-strikes-again-hl2r-group-returns-to-baird-warner-after-three-years/,"subscriber,compass,residential real estate"
https://therealdeal.com/chicago/2022/02/07/trading-company-signs-big-downtown-office-lease/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/02/07/deconverted-suburban-evanston-condo-property-hits-the-market/,"meter,apartments,chicago multifamily building,evanston,suburban apartments"
https://therealdeal.com/chicago/2022/02/07/chicago-based-trilogy-buys-multifamily-property-in-logan-square/,"meter,commercial,logan square"
https://therealdeal.com/chicago/2022/02/04/property-taxes-in-chicago-nearly-doubled-since-2010/,"meter,chicago,political"
https://therealdeal.com/chicago/2022/02/04/luxury-jeweler-opening-20k-sf-mansion-at-suburban-chicago-mall/,"meter,chicago,commercial real estate,oak brook,retail market"
https://therealdeal.com/chicago/2022/02/04/condo-deconversions-hit-roadblocks-in-chicago-suburbs/,"subscriber,chicago,condo complex,condo deconversion,residential real estate"
https://therealdeal.com/chicago/2022/02/03/loop-office-landlord-defaults-on-the-rise/,"meter,commercial real estate,loop,office"
https://therealdeal.com/chicago/2022/02/02/taurus-investment-buys-12-more-chicago-industrial-buildings/,"meter,chicago,industrial"
https://therealdeal.com/chicago/2022/02/02/seven-bedroom-graceland-west-home-sells-for-6-5m-setting-record-for-neighborhood/,"meter,home sales,luxury homes,residential real estate"
https://therealdeal.com/chicago/2022/02/02/idi-logistics-pre-leases-350k-sf-warehouse-in-suburban-chicago/,"subscriber-inline,commercial real estate,idi logistics,warehouse"
https://therealdeal.com/chicago/2022/02/02/don-erickson-designed-suburban-chicago-home-hitting-market-for-1-75m/,"meter,baird &amp; warner,chicago,modernist,residential real estate"
https://therealdeal.com/chicago/2022/02/02/crime-gives-fulton-market-firms-pause/,"meter,crime,fulton market,lori lightfoot"
https://therealdeal.com/chicago/2022/02/02/cook-county-tax-bills-sent-to-1-8-million-property-owners/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/02/01/warehouses-replace-homes-in-former-bensenville-neighborhood/,"meter,chicago,industrial"
https://therealdeal.com/chicago/2022/02/01/new-york-investor-buys-west-loop-building/,"subscriber,chicago office market,commercial real estate,loop"
https://therealdeal.com/chicago/2022/02/01/la-investor-pulls-off-record-chicago-suburban-apartment-deal/,"meter,affordable housing,apartments,suburban apartments"
https://therealdeal.com/chicago/2022/02/01/house-atop-19th-century-on-chicago-building-sells-at-a-loss/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/01/31/suburban-deerfield-pie-house-sells-for-300k/,"meter,deerfield,home sales,residential real estate"
https://therealdeal.com/chicago/2022/01/31/related-midwest-and-548-development-win-chicago-invest-south-west-bid/,"meter,chicago,development,industrial"
https://therealdeal.com/chicago/2022/01/31/rare-residential-office-mixed-use-building-sells-in-kinzie-corridor-near-fulton-market/,"meter,fulton market,kinzie corridor,west loop"
https://therealdeal.com/chicago/2022/01/31/chicago-startup-raises-50m-to-help-e-commerce-brands-leap-to-brick-and-mortar/,"meter,chicago,retail"
https://therealdeal.com/chicago/2022/01/31/boston-real-estate-investment-services-firm-buys-suburban-arlington-heights-warehouse/,"subscriber,arlington heights,industrial real estate,warehouse"
https://therealdeal.com/chicago/2022/01/28/maybellines-former-headquarters-on-chicagos-north-side-hits-the-market/,"meter,chicago multifamily,commercial real estate,north side"
https://therealdeal.com/chicago/2022/01/28/cook-county-assessor-kaegi-criticized-for-covid-tax-breaks/,"meter,chicago,political,residential"
https://therealdeal.com/chicago/2022/01/28/chicago-suburb-homer-glen-opposes-second-development-this-month/,"meter,chicago,development,residential"
https://therealdeal.com/chicago/2022/01/28/battle-for-broker-talent-heats-up-in-chicago/,"subscriber,@properties,compass,residential real estate"
https://therealdeal.com/chicago/2022/01/27/sterling-bay-negotiating-to-buy-2-7-acre-site-at-fulton-market/,"meter,development,fulton market,sterling bay"
https://therealdeal.com/chicago/2022/01/27/chicagos-little-village-gets-30-acre-mixed-use-development/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/01/27/affordable-housing-approved-for-chicagos-gentrifying-humboldt-park/,"meter,affordable housing,city council,humboldt park"
https://therealdeal.com/chicago/2022/01/27/357937/,"meter,@properties,brokerage,christie's,residential real estate"
https://therealdeal.com/chicago/2022/01/26/new-year-same-hot-luxury-residential-market-in-chicago/,"meter,chicago,luxury residential real estate,residential real estate"
https://therealdeal.com/chicago/2022/01/26/deals-near-for-two-downtown-chicago-skyscrapers/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/01/25/jpmorgans-julie-thick-sees-strong-demand-for-class-a-offices-in-fulton-market-suburban-warehouses/,"subscriber,commercial real estate,fulton market,industrial real estate,jpmorgan chase"
https://therealdeal.com/chicago/2022/01/25/fulton-street-cos-strikes-again-in-chicagos-fulton-market/,"meter,chicago,commercial,development"
https://therealdeal.com/chicago/2022/01/25/fulton-market-project-features-40-story-commercial-building/,"meter,commercial real estate,fulton market,shapack partners"
https://therealdeal.com/chicago/2022/01/25/federally-funded-program-to-provide-chicago-tenants-with-legal-assistance/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/01/25/billionaire-reyes-revealed-as-buyer-of-driehaus-mansion-in-lake-geneva/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/01/24/sterling-bay-to-break-ground-by-3q-on-lincoln-yards-project/,"meter,chicago,development"
https://therealdeal.com/chicago/2022/01/24/south-side-chicago-landlord-under-fire-from-tenants/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/01/21/strong-chicago-homes-sales-in-december-set-stage-for-a-robust-2022/,"meter,home sales,illinois realtors,residential real estate"
https://therealdeal.com/chicago/2022/01/21/five-chicago-developments-to-watch-for-in-2022/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/01/21/chicago-condo-boards-can-negotiate-without-owner-approval/,"meter,chicago,commercial"
https://therealdeal.com/chicago/2022/01/20/suburban-hoffman-estates-550-unit-multifamily-property-hits-the-market/,"meter,apartments,chicago multifamily,hoffman estates"
https://therealdeal.com/chicago/2022/01/20/price-drops-for-northfield-home-of-convicted-former-chicago-bank-executive-tied-to-donald-trump/,"subscriber,luxury homes,northfield,paul manfort,stephen calk"
https://therealdeal.com/chicago/2022/01/20/chicagos-minority-communities-are-billed-fare-more-for-less-water/,"meter,chicago,residential real estate"
https://therealdeal.com/chicago/2022/01/20/chicagos-merchandise-mart-getting-another-renovation/,"meter,chicago,commercial real estate"
https://therealdeal.com/chicago/2022/01/19/why-bronzevilles-gentrification-may-become-a-model-for-other-chicago-neighborhoods/,"meter,chicago,residential real estate"
https://therealdeal.com/chicago/2022/01/19/compass-poaches-eight-agent-properties-team/,"subscriber,arlington heights,compass,residential real estate"
https://therealdeal.com/chicago/2022/01/19/chicago-suburbs-will-be-another-sellers-market-this-year-coldwell-bankers-dawn-mckenna/,"subscriber,coldwell banker,gold coast,luxury homes,residential real estate"
https://therealdeal.com/chicago/2022/01/18/xpo-sells-suburban-des-plaines-industrial-site-in-50m-sale-leaseback-deal/,"meter,des plaines,industrial real estate,realterm logistics,xpo logistics"
https://therealdeal.com/chicago/2022/01/18/soaring-industrial-demand-turns-minooka-into-a-development-hotspot/,"meter,chicago,industrial"
https://therealdeal.com/chicago/2022/01/18/longtime-william-blair-banker-lists-lakeside-winnetka-home/,"meter,chicago,residential"
https://therealdeal.com/chicago/2022/01/18/glen-ellyn-residents-and-officials-may-decide-to-build-affordable-housing-on-property-on-roosevelt-road-purchased-by-the-village-for-2-85-million/,"meter,chicago,residential real estate"
https://therealdeal.com/chicago/2022/01/18/former-nba-player-alec-peters-selling-condo-at-chicagos-three-sixty-west/,"subscriber,residential real estate"
https://therealdeal.com/chicago/2022/01/17/vivid-seats-takes-half-planned-space-in-marshall-field-building/,"meter,chicago,commercial office"
https://therealdeal.com/chicago/2022/01/17/richard-driehaus-lake-geneva-mansion-sold-for-record-36m/,"meter,lake geneva,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2022/01/17/new-home-sale-in-chicagos-woodlawn-tops-local-record/,"meter,chicago,residential real estate"
https://therealdeal.com/chicago/2022/01/17/mixed-use-development-set-to-bring-housing-retail-to-bronzeville/,"meter,bronzeville,commercial real estate"
https://therealdeal.com/chicago/2022/01/17/brazes-new-world-to-be-at-one-north-state/,"meter,chicago,commercial office"
https://therealdeal.com/chicago/2022/01/14/these-were-chicagos-top-real-estate-stories-of-2021/,"subscriber-inline,2021 in review,apartments,commercial real estate,fulton market,home sales,lg development,office,residential real estate,sterling bay,year in review"
https://therealdeal.com/chicago/2022/01/14/suburban-chicago-hotel-mired-in-foreclosure-hits-the-market/,"meter,chicago,commercial,hotel"
https://therealdeal.com/chicago/2022/01/14/sold-chicago-mansion-renovated-chimney-bombed-once/,"meter,chicago,labor,residential"
https://therealdeal.com/chicago/2022/01/13/suburban-403-unit-apartment-building-sold-for-104m-largest-deal-in-dupage-county/,"meter,chicago multifamily,lombards,marquette companies,torchlight"
https://therealdeal.com/chicago/2022/01/13/south-side-chicago-strip-mall-to-be-redeveloped/,"meter,chicago,commercial,development,real estate"
https://therealdeal.com/chicago/2022/01/13/lincoln-park-mansion-prices-doubles-in-less-than-a-year/,"meter,chicago,development,real estate,residential"
https://therealdeal.com/chicago/2022/01/13/compass-signs-homeco-chicago-team/,"meter,chicagoland,compass,homeco chicago"
https://therealdeal.com/chicago/2022/01/12/duke-realty-buys-still-more-chicago-property-expanding-to-suburbs/,"meter,commercial real estate,duke realty,industrial real estate"
https://therealdeal.com/chicago/2022/01/12/downtown-chicago-office-vacancy-rate-drops-from-historic-high/,"meter,chicago,commercial,lease,office,real estate,vacancy"
https://therealdeal.com/chicago/2022/01/12/distress-grows-in-chicagos-hotel-and-office-markets/,"subscriber,distressed real estate,hospitality real estate,hotel market,office market"
https://therealdeal.com/chicago/2022/01/12/chicagos-upscale-convenience-store-chain-raises-100m-to-open-50-retail-locations/,"meter,foxtrot,fulton market,retail"
https://therealdeal.com/chicago/2022/01/11/suburban-chicagos-elk-grove-apartment-sale-adds-to-hot-multifamily-market/,"subscriber,apartments,chicago multifamily building,housing market"
https://therealdeal.com/chicago/2022/01/11/core-spaces-harrison-street-plan-single-family-build-to-rent-venture/,"subscriber,core spaces,harrison street,single-family"
https://therealdeal.com/chicago/2022/01/10/omicron-devastates-chicago-restaurants/,"meter,chicago,coronavirus,covid,restaurant"
https://therealdeal.com/chicago/2022/01/10/downtown-chicago-hotel-sells-at-huge-loss/,"meter,chicago,coronavirus,covid,hotel"
https://therealdeal.com/chicago/2022/01/07/sterling-bay-colorado-firm-start-joint-venture-to-develop-class-a-residential-building-in-chicagos-fulton-market/,"subscriber,ascentris,fulton market,sterling bay,west loop"
https://therealdeal.com/chicago/2022/01/06/morningstars-mansueto-backed-50m-humboldt-park-project-finds-first-tenant/,"meter,humboldt park,joe mansueto,morningstar"
https://therealdeal.com/chicago/2022/01/06/hyde-park-mansion-sold-for-4-2m-in-december-record-price-for-chicago-homes-south-of-roosevelt-road/,"meter,hyde park,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2022/01/06/chicagos-q4-office-leasing-records-2-7m-sf-of-new-deals-highest-since-the-pandemic/,"subscriber,chicago office market,fulton market,savills"
https://therealdeal.com/chicago/2022/01/06/5-6-west-loop-condo-deal-marks-chicago-neighborhoods-ascendance/,"meter,condo market,condos,home prices,home sales,homeownership,residential real estate"
https://therealdeal.com/chicago/2022/01/05/henry-dubins-highland-park-home-changes-hands-for-third-time-in-its-history/,meter
https://therealdeal.com/chicago/2022/01/05/get-thee-to-a-condo-unit-in-former-wilmette-convent-to-hit-market-soon/,"meter,residential real estate,wilmette"
https://therealdeal.com/chicago/2022/01/04/developer-601w-lands-830m-refinancing-for-old-post-office-building/,"meter,commercial real estate,office market,refinancing"
https://therealdeal.com/chicago/2022/01/03/priciest-chicago-home-of-the-year-closes-in-lincoln-park/,"subscriber,lincoln park,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2022/01/03/no-clowning-around-joey-lombardos-chicago-home-under-contract/,"meter,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2022/01/03/ace-hotel-chicago-announces-closure-after-building-sells-for-63m/,"meter,chicago hotels,commercial real estate,onni group,sterling bay"
https://therealdeal.com/chicago/2021/12/28/winnetka-mansion-sells-for-local-record-of-8m/,"meter,luxury real estate,winnetka"
https://therealdeal.com/chicago/2021/12/28/kaegi-puts-spotlight-on-commercial-property-assessment-appeals/,"meter,chicago property taxes,commercial real estate,fritz kaegi"
https://therealdeal.com/chicago/2021/12/28/here-are-chicagos-priciest-residential-sales-of-2021/,"subscriber,2021 in review,condominiums,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2021/12/27/star-shaped-house-designed-by-frank-lloyd-wrights-son-sells-for-2-3m/,"meter,grayslake,luxury real estate"
https://therealdeal.com/chicago/2021/12/27/boston-consulting-may-anchor-new-sterling-bay-office-building-in-fulton-market/,"meter,chicago office market,commercial real estate"
https://therealdeal.com/chicago/2021/12/23/onni-group-purchases-ace-hotel-in-chicagos-fulton-market-for-63m/,"meter,chicago hotels,commercial real estate,onni group,sterling bay"
https://therealdeal.com/chicago/2021/12/21/amazon-expands-loop-office-footprint-plans-to-hire-450-in-chicago/,"meter,amazon,commercial real estate"
https://therealdeal.com/chicago/2021/12/20/harry-houdini-of-chicago-real-estate-in-spotlight-with-thompson-center-deal/,"meter,commercial real estate,james r. thompson center"
https://therealdeal.com/chicago/2021/12/20/former-walgreens-executive-sells-glencoe-mansion-for-more-than-8m/,"meter,glencoe,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2021/12/17/south-koreas-lotte-group-revealed-as-buyer-of-loop-hotel/,"meter,chicago hotels,commercial real estate,hotel market"
https://therealdeal.com/chicago/2021/12/16/properties-poaches-agents-back-from-compass/,"subscriber-inline,@properties,brokerages,compass"
https://therealdeal.com/chicago/2021/12/16/penthouse-at-1500-north-lake-shore-drive-gets-another-4-9m-price-cut/,"meter,residential real estate"
https://therealdeal.com/chicago/2021/12/15/office-building-in-chicagos-north-center-sells-for-16-million/,"meter,commercial real estate,investment sales,office leasing,office market"
https://therealdeal.com/chicago/2021/12/15/life-sciences-co-working-provider-adds-location-in-chicagos-lincoln-park/,"meter,life sciences,lincoln park,sterling bay"
https://therealdeal.com/chicago/2021/12/15/here-are-chicagos-top-five-residential-sales-this-week-3/,"subscriber,condominiums,trd insights,trd pro"
https://therealdeal.com/chicago/2021/12/14/miami-investor-buys-aurora-apartment-complex-for-almost-84m/,"meter,aurora,pensam capital,residential real estate"
https://therealdeal.com/chicago/2021/12/13/john-deere-plans-to-hire-up-to-300-tech-workers-for-its-new-chicago-office/,"meter,chicago office market,commercial real estate,fulton market"
https://therealdeal.com/chicago/2021/12/08/two-uptown-chicago-apartment-buildings-sell-for-17m-in-largest-sale-since-2019/,"meter,apartments,residential real estate,uptown"
https://therealdeal.com/chicago/2021/12/08/illinois-picks-developers-for-waukegan-casino-homewood-east-hazel-crest-site/,"meter,casinos,homewood and east hazel crest,illinois gaming board,waukegan"
https://therealdeal.com/chicago/2021/12/08/here-are-chicagos-top-five-residential-sales-this-week-2/,"subscriber,condominiums,trd insights,trd pro"
https://therealdeal.com/chicago/2021/12/08/amazon-faces-local-opposition-to-warehouse-in-chicagos-west-humboldt-park/,"meter,alderman mitts,amazon,industrial real estate,west humboldt park"
https://therealdeal.com/chicago/2021/12/07/suburban-chicago-shopping-center-sold-in-potential-sign-of-retail-rebound/,"meter,chicago suburban market,commercial real estate,glen ellyn"
https://therealdeal.com/chicago/2021/12/07/chicago-gold-coast-mansion-to-be-converted-into-four-2m-condos/,"meter,chicago housing market,gold coast,residential real estate"
https://therealdeal.com/chicago/2021/12/06/kimpton-chicago-hotel-to-be-sold-for-20m-less-than-appraised-value-eight-years-ago/,"meter,commercial real estate,hotels,kimpton hotel monaco chicago,loop"
https://therealdeal.com/chicago/2021/12/03/united-airlines-to-move-operations-center-to-arlington-heights/,"meter,arlington heights,united airlines,willis tower"
https://therealdeal.com/chicago/2021/12/03/here-are-chicagos-most-expensive-zip-codes/,"meter,glencoe,kenilworth,luxury homes,residential real estate,winnetka"
https://therealdeal.com/chicago/2021/12/02/dog-hotel-partners-with-one-chicago-to-provide-3000-sf-dog-run/,"meter,one chicago square,residential real estate"
https://therealdeal.com/chicago/2021/12/02/chicago-mobster-anthony-accardos-former-home-sells-for-1-5m/,"meter,luxury home sales,residential real estate,river forest"
https://therealdeal.com/chicago/2021/12/02/blackstone-gets-690m-financing-for-44-industrial-properties/,"subscriber-inline,blackstone group,blackstone real estate income trust,industrial real estate"
https://therealdeal.com/chicago/2021/12/01/british-airways-files-negligence-suit-against-chicago-over-ohare-expansion/,"meter,commercial real estate"
https://therealdeal.com/chicago/2021/12/01/amtrust-realty-to-pump-in-100m-to-spruce-up-loop-portfolio/,"meter,amtrust realty,commercial real estate,loop"
https://therealdeal.com/chicago/2021/11/30/seven-bedroom-graceland-west-home-goes-into-contract-for-7m/,"meter,graceland west,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2021/11/30/buyer-of-allstate-campus-seeks-to-build-warehouses-on-site/,"meter,allstate,dermody properties,industrial real estate,warehouse"
https://therealdeal.com/chicago/2021/11/29/ravenswood-apartment-building-sold-for-10m-after-three-months-on-market/,"meter,multifamily,ravenswood,residential real estate"
https://therealdeal.com/chicago/2021/11/24/chicagos-old-post-office-nabs-health-care-firm-as-new-tenant/,"meter,chicago office market,commercial real estate,old post office"
https://therealdeal.com/chicago/2021/11/24/angelo-gordon-sells-north-side-retail-assets-for-46-3m/,"meter,commercial real estate"
https://therealdeal.com/chicago/2021/11/23/site-of-purple-hotel-where-manilow-sang-levine-partied-gets-financing-for-apartments/,"meter,lincolnwood,residential real estate"
https://therealdeal.com/chicago/2021/11/23/rogers-park-61-unit-apartment-building-sold-amid-strong-interest-for-multifamily-properties/,"meter,multifamily market,residential real estate,rogers park"
https://therealdeal.com/chicago/2021/11/23/denver-firm-buys-two-suburban-chicago-mobile-home-parks-for-43m/,"meter,commercial real estate"
https://therealdeal.com/chicago/2021/11/19/these-are-chicagos-top-five-residential-sales-this-week/,"meter,condominiums,lincoln park,trd insights,trd pro"
https://therealdeal.com/chicago/2021/11/19/john-deere-set-to-bring-jobs-to-chicago-with-fulton-market-lease/,"meter,chicago office market,commercial real estate,fulton market"
https://therealdeal.com/chicago/2021/11/18/crains-study-looks-into-sales-of-luxury-condos-in-prominent-chicago-towers/,"meter,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2021/11/18/chicago-industrial-market-poised-for-further-growth/,"meter,chicago industrial,newmark,warehouse"
https://therealdeal.com/chicago/2021/11/16/chicagos-most-affordable-suburbs-saw-biggest-price-gains-in-past-year/,"subscriber,ayoub rabah,coldwell banker realty,home sales,residential real estate"
https://therealdeal.com/chicago/2021/11/16/chicago-dubbed-forever-rat-capital-in-the-us/,"meter,rats"
https://therealdeal.com/chicago/2021/11/16/a-10k-sf-weed-shop-just-opened-within-a-home-runs-distance-of-wrigley-field/,"meter,cannabis,dispensary,lake view"
https://therealdeal.com/chicago/2021/11/15/tpg-buys-cinespace-home-of-tvs-chicago-fire-chicago-med/,"meter,cinespace,commercial real estate,trg"
https://therealdeal.com/chicago/2021/11/15/fulton-markets-high-end-luxury-condo-units-expected-at-6m/,"meter,fulton market,fulton street companies,luxury condos,residential real estate"
https://therealdeal.com/chicago/2021/11/12/mysterious-bahraini-lender-could-be-salvation-for-failed-river-north-high-rise-investors/,"meter,commercial real estate,real estate lawsuits,river north"
https://therealdeal.com/chicago/2021/11/12/hines-drops-almost-100m-for-north-side-chicago-business-complex/,"meter,chicago office market,commercial real estate"
https://therealdeal.com/chicago/2021/11/11/stonemont-pays-80m-for-properties-near-amazon-shipping-facility/,"subscriber-inline,amazon,commercial real estate,industrial,warehouse"
https://therealdeal.com/chicago/2021/11/11/speedwagon-capital-plans-to-redevelop-former-steel-mill-into-industrial-site/,"meter,industrial real estate"
https://therealdeal.com/chicago/2021/11/11/richard-driehaus-lake-geneva-mansion-listed-for-record-39m-finds-buyer/,"meter,lake geneva,luxury home sales,residential real estate"
https://therealdeal.com/chicago/2021/11/11/mcdonalds-former-campus-locked-in-first-tenant-2/,"meter,chicago suburban office market,commercial real estate,mcdonald’s campus,oak brook"
https://therealdeal.com/chicago/2021/11/10/south-side-chicago-100-unit-multifamily-property-hits-the-market-for-6-6m/,"meter,apartments,chicago multifamily,residential real estate"
