,URL,Tags,URL_2,HED,DEK,ADDRESS,description_link,PUB_YEAR,geo_address,loc,point,lat,lon,altitude
571,https://therealdeal.com/chicago/2022/03/31/callahan-oak-hill-purchase-of-chicago-tower-values-it-at-1b/,"meter,commercial real estate,office,tim callahan",https://therealdeal.com/chicago/2022/03/31/callahan-oak-hill-purchase-of-chicago-tower-values-it-at-1b/,"Callahan, Oak Hill purchase of Chicago tower values it at $1B",Deal is among largest deals for an office building in the city,110 N. Wacker Drive,"<a href=""https://therealdeal.com/chicago/2022/03/31/callahan-oak-hill-purchase-of-chicago-tower-values-it-at-1b/"" target=""_blank"" rel=""noopener noreferrer"">Former Chicago real</a> estate investor Tim Callahan and New York’s Oak Hill Advisors paid $210 million for a controlling stake in a 55-story tower on North Wacker drive that values it at more than $1 billion.",2022,"110 N. Wacker Drive Chicago, IL","110 N Upper Wacker Dr, Chicago, IL 60606, USA","(41.8834084, -87.637378, 0.0)",41.8834084,-87.637378,0.0
572,https://therealdeal.com/chicago/2022/03/30/developers-to-bring-over-9000-apartment-to-chicagos-west-loop/,"meter,fulton market,multifamily,residential real estate,west loop",https://therealdeal.com/chicago/2022/03/30/developers-to-bring-over-9000-apartment-to-chicagos-west-loop/,"Developers to bring over 9,000 apartments to Chicago’s West Loop",Much of the area’s development is coming in the hot Fulton Market District,160 and 180 N Morgan Street (St,"<a href=""https://therealdeal.com/chicago/2022/03/30/developers-to-bring-over-9000-apartment-to-chicagos-west-loop/"" target=""_blank"" rel=""noopener noreferrer"">The West Loop is</a> having an apartment development boom unlike anywhere else in Chicago.",2022,"160 and 180 N Morgan Street (St Chicago, IL","180 N Morgan St, Chicago, IL 60607, USA","(41.8852511, -87.6524877, 0.0)",41.8852511,-87.6524877,0.0
573,https://therealdeal.com/chicago/2022/03/30/data-center-developers-face-tougher-competition-in-chicagoland-with-warehousing-rise/,"subscriber-inline,chicago,data centers,industrial,suburbs",https://therealdeal.com/chicago/2022/03/30/data-center-developers-face-tougher-competition-in-chicagoland-with-warehousing-rise/,Data center developers face tougher competition in Chicagoland with warehousing rise,Chicagoland data center leasing sets annual record in 3 months as supply tightens,1600 Oakton Street,"<a href=""https://therealdeal.com/chicago/2022/03/30/data-center-developers-face-tougher-competition-in-chicagoland-with-warehousing-rise/"" target=""_blank"" rel=""noopener noreferrer"">Chicago’s data</a> center developers are running out of space. Industrial real estate’s meteoric rise during the pandemic is a big reason why.",2022,"1600 Oakton Street Chicago, IL","1600 Oakton St, Park Ridge, IL 60068, USA","(42.0255534, -87.8469635, 0.0)",42.0255534,-87.8469635,0.0
574,https://therealdeal.com/chicago/2022/03/29/winnetka-has-two-more-4m-sales-as-market-heats-up/,"subscriber-inline,housing market,luxury housing,residential real estate,winnetka",https://therealdeal.com/chicago/2022/03/29/winnetka-has-two-more-4m-sales-as-market-heats-up/,Winnetka has two more $4M+ sales as market heats up,"The homes, one on Woodley Road and Higginson Lane, both closed on Monday.","884 Higginson Ln, and 37 Woodley Rd","<a href=""https://therealdeal.com/chicago/2022/03/29/winnetka-has-two-more-4m-sales-as-market-heats-up/"" target=""_blank"" rel=""noopener noreferrer"">Two Winnetka homes</a> sold for more than $4 million this week, adding to the Chicago area’s hot luxury market.",2022,"884 Higginson Ln, and 37 Woodley Rd Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
575,https://therealdeal.com/chicago/2022/03/29/subleasing-a-sublease-quick-exit-by-chicago-sportsbook-adds-to-office-oversupply/,"meter,chicago,loop,office market,sublease",https://therealdeal.com/chicago/2022/03/29/subleasing-a-sublease-quick-exit-by-chicago-sportsbook-adds-to-office-oversupply/,Subleasing a sublease: Quick exit by Chicago sportsbook adds to office oversupply,Fubo Gaming rented the Loop spot roughly a year ago,1 North Dearborn Street,"<a href=""https://therealdeal.com/chicago/2022/03/29/subleasing-a-sublease-quick-exit-by-chicago-sportsbook-adds-to-office-oversupply/"" target=""_blank"" rel=""noopener noreferrer"">Chicago’s third-hand</a> market is gaining some office supply.",2022,"1 North Dearborn Street Chicago, IL","1 N Dearborn St, Chicago, IL 60602, USA","(41.8823576, -87.6291667, 0.0)",41.8823576,-87.6291667,0.0
576,https://therealdeal.com/chicago/2022/03/29/sterling-bay-secures-82m-in-financing-for-first-multifamily-project-in-fulton-market/,"subscriber-inline,commercial real estate,fulton market,sterling bay",https://therealdeal.com/chicago/2022/03/29/sterling-bay-secures-82m-in-financing-for-first-multifamily-project-in-fulton-market/,Sterling Bay secures $82M in financing for first multifamily project in Fulton Market,Firm’s 282-unit apartment development in West Loop to break ground this week,160 North Morgan (Sterling Bay)St,"<a href=""https://therealdeal.com/chicago/2022/03/29/sterling-bay-secures-82m-in-financing-for-first-multifamily-project-in-fulton-market/"" target=""_blank"" rel=""noopener noreferrer"">Sterling Bay secured</a> financing for its first multifamily project in Chicago’s Fulton Market, clearing the way for construction to start.",2022,"160 North Morgan (Sterling Bay)St Chicago, IL","160 N Morgan St, Chicago, IL 60607, USA","(41.8849744, -87.65239559999999, 0.0)",41.8849744,-87.65239559999999,0.0
577,https://therealdeal.com/chicago/2022/03/29/former-chicago-cubs-exec-sells-wilmette-house/,"meter,housing market,residential real estate,wilmette",https://therealdeal.com/chicago/2022/03/29/former-chicago-cubs-exec-sells-wilmette-house/,Former Chicago Cubs exec sells Wilmette house,The former Cubs exec sold his house on Sheridan Road for $1.39 million this December.,936 Sheridan Rd,"<a href=""https://therealdeal.com/chicago/2022/03/29/former-chicago-cubs-exec-sells-wilmette-house/"" target=""_blank"" rel=""noopener noreferrer"">A former Chicago</a> Cubs executive has sold his Wilmette house.",2022,"936 Sheridan Rd Chicago, IL","936 W Sheridan Rd, Chicago, IL 60613, USA","(41.9529463, -87.653511, 0.0)",41.9529463,-87.653511,0.0
578,https://therealdeal.com/chicago/2022/03/28/st-regis-condo-sells-for-almost-9m/,"meter,condo market,housing market,luxury housing,residential real estate",https://therealdeal.com/chicago/2022/03/28/st-regis-condo-sells-for-almost-9m/,St. Regis condo sells for almost $9M,A four-bedroom condo on the 74th floor of the new construction building sold for $8.93 million.,9 million at the St,"<a href=""https://therealdeal.com/chicago/2022/03/28/st-regis-condo-sells-for-almost-9m/"" target=""_blank"" rel=""noopener noreferrer"">Chicago’s luxury</a> market is still having a record-setting run, adding another ultra luxury sale with a price tag of almost $9 million at the St. Regis tower in Lakeshore East last week.",2022,"9 million at the St Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
579,https://therealdeal.com/chicago/2022/03/28/river-north-towers-looming-vacancies-show-that-in-chicago-office-market-youth-is-not-always-enough/,"subscriber-inline,chicago,commercial real estate,irvine company,office market,river north",https://therealdeal.com/chicago/2022/03/28/river-north-towers-looming-vacancies-show-that-in-chicago-office-market-youth-is-not-always-enough/,"River North tower’s looming vacancies show that in Chicago office market, youth is not always enough",Irvine’s strategy for the building will indicate the trajectory of the city’s amenities competition,300 North LaSalle Street,"<a href=""https://therealdeal.com/chicago/2022/03/28/river-north-towers-looming-vacancies-show-that-in-chicago-office-market-youth-is-not-always-enough/"" target=""_blank"" rel=""noopener noreferrer"">A modern Chicago</a> tower is about to lose its two largest tenants, testing the value of youth in the city’s office market, where newer buildings have better weathered the pandemic that has driven up vacancy rates.",2022,"300 North LaSalle Street Chicago, IL","300 N La Salle St, Chicago, IL 60601, USA","(41.888245, -87.6330981, 0.0)",41.888245,-87.6330981,0.0
580,https://therealdeal.com/chicago/2022/03/28/retail-apartment-development-proposed-for-controversial-vacant-lot-in-ukranian-village/,"meter,commercial real estate,ukrainian village",https://therealdeal.com/chicago/2022/03/28/retail-apartment-development-proposed-for-controversial-vacant-lot-in-ukranian-village/,"Retail, apartment development proposed for controversial vacant lot in Ukranian Village",RDM Companies seeks zoning change for lot at 2405 West Grand Avenue,2405 West Grand Avenue,"<a href=""https://therealdeal.com/chicago/2022/03/28/retail-apartment-development-proposed-for-controversial-vacant-lot-in-ukranian-village/"" target=""_blank"" rel=""noopener noreferrer"">A five-story retail</a> and apartment development could be coming on a vacant lot in Chicago’s Ukrainian village after a proposed gas station got scrapped last year.",2022,"2405 West Grand Avenue Chicago, IL","2405 W Grand Ave, Chicago, IL 60612, USA","(41.890372, -87.687152, 0.0)",41.890372,-87.687152,0.0
581,https://therealdeal.com/chicago/2022/03/25/recession-proof-self-storage-market-heads-into-second-boom/,"subscriber-inline,commercial real estate,pandemic,self storage",https://therealdeal.com/chicago/2022/03/25/recession-proof-self-storage-market-heads-into-second-boom/,Recession-proof self-storage market heads into second boom,"Beneficiaries of work-from-home, the sector continues to thrive as pandemic eases",91 percent from pre-pandemic 2019. Ave,"<a href=""https://therealdeal.com/chicago/2022/03/25/recession-proof-self-storage-market-heads-into-second-boom/"" target=""_blank"" rel=""noopener noreferrer"">Self-storage, once</a> regarded as a niche investment, is looking better than ever.",2022,"91 percent from pre-pandemic 2019. Ave Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
582,https://therealdeal.com/chicago/2022/03/25/lumber-scion-harry-seigle-sells-lincoln-park-mansion-for-8-1-million/,"subscriber-inline,housing market,luxury housing,residential real estate",https://therealdeal.com/chicago/2022/03/25/lumber-scion-harry-seigle-sells-lincoln-park-mansion-for-8-1-million/,Lumber scion Harry Seigle sells Lincoln Park Mansion for $8.1 million,"The 8,700 square-foot home was designed by Dirk Lohan, the grandson and apprentice of famed Chicago architect Ludwig Mies van der Rohe.",1856 N Mohawk Street,"<a href=""https://therealdeal.com/chicago/2022/03/25/lumber-scion-harry-seigle-sells-lincoln-park-mansion-for-8-1-million/"" target=""_blank"" rel=""noopener noreferrer"">Chicago lumber scion</a> Harry Seigle sold his architecturally significant Lincoln Park home for $8.1 million. The 8,700 square-foot home was designed by Dirk Lohan, the grandson and apprentice of famed architect Ludwig Mies van der Rohe.",2022,"1856 N Mohawk Street Chicago, IL","1856 N Mohawk St, Chicago, IL 60614, USA","(41.916274, -87.6427269, 0.0)",41.916274,-87.6427269,0.0
583,https://therealdeal.com/chicago/2022/03/25/loop-office-building-undergoing-renovation-signs-10-year-lease/,"meter,commercial real estate,downtown,loop,office market",https://therealdeal.com/chicago/2022/03/25/loop-office-building-undergoing-renovation-signs-10-year-lease/,Loop office building undergoing renovation signs 10-year lease,"Law firm Bryce Downey & Lenkov will relocate to 30 North LaSalle Street, owned by AmTrust Realty",30 North LaSalle Street,"<a href=""https://therealdeal.com/chicago/2022/03/25/loop-office-building-undergoing-renovation-signs-10-year-lease/"" target=""_blank"" rel=""noopener noreferrer"">A half-century-old</a> Loop building undergoing renovations signed a tenant to a 10-year lease, adding to evidence recovery for Chicago’s office market is limited to properties with new amenities.",2022,"30 North LaSalle Street Chicago, IL","30 North LaSalle, 30 N La Salle St, Chicago, IL 60602, USA","(41.8828891, -87.63278969999999, 0.0)",41.8828891,-87.63278969999999,0.0
584,https://therealdeal.com/chicago/2022/03/25/former-general-dynamics-ceo-sells-4-8m-lake-forest-house/,"meter,housing market,lake forest,luxury housing,residential real estate",https://therealdeal.com/chicago/2022/03/25/former-general-dynamics-ceo-sells-4-8m-lake-forest-house/,Former General Dynamics CEO sells $4.8M Lake Forest house,Nicolas and Elenor Chabraja listed the home in June 2020 for $6.5 million,1230 W Summerfield Dr,"<a href=""https://therealdeal.com/chicago/2022/03/25/former-general-dynamics-ceo-sells-4-8m-lake-forest-house/"" target=""_blank"" rel=""noopener noreferrer"">Nicholas Chabraja,</a> the former chairman and CEO of General Dynamics, sold his Lake Forest home for $4.8 million almost two years after they listed it for $6.5 million.",2022,"1230 W Summerfield Dr Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
585,https://therealdeal.com/chicago/2022/03/24/recruitment-firm-doubles-chicago-office-space/,"meter,commercial real estate,lease,office,the loop",https://therealdeal.com/chicago/2022/03/24/recruitment-firm-doubles-chicago-office-space/,Recruitment firm doubles Chicago office space,The move comes as the company announced plans for a new consulting practice,311 S. Wacker Dr,"<a href=""https://therealdeal.com/chicago/2022/03/24/recruitment-firm-doubles-chicago-office-space/"" target=""_blank"" rel=""noopener noreferrer"">A staffing and</a> recruiting company is doubling its Chicago office space as it expands into financial consulting, making a bet on a post-pandemic, return-to-office future.",2022,"311 S. Wacker Dr Chicago, IL","311 South Wacker, 311 S Wacker Dr, Chicago, IL 60606, USA","(41.8774387, -87.6356423, 0.0)",41.8774387,-87.6356423,0.0
586,https://therealdeal.com/chicago/2022/03/24/chicagos-west-humboldt-park-targeted-for-33m-60-unit-mixed-use-project/,"meter,chicago,commercial real estate,multifamily,west humboldt park",https://therealdeal.com/chicago/2022/03/24/chicagos-west-humboldt-park-targeted-for-33m-60-unit-mixed-use-project/,"Chicago’s West Humboldt Park targeted for $33M, 60 unit mixed-use project",Ground-floor grocery pitched on West Chicago Avenue by A.J. Patton,3831 W Chicago Avenue,"<a href=""https://therealdeal.com/chicago/2022/03/24/chicagos-west-humboldt-park-targeted-for-33m-60-unit-mixed-use-project/"" target=""_blank"" rel=""noopener noreferrer"">Chicago might have a</a> soft spot for A.J. Patton.",2022,"3831 W Chicago Avenue Chicago, IL","3831 W Chicago Ave, Chicago, IL 60651, USA","(41.8951609, -87.72261429999999, 0.0)",41.8951609,-87.72261429999999,0.0
587,https://therealdeal.com/chicago/2022/03/23/snapchat-parent-expands-in-chicago/,"meter,fulton market,office lease,snapchat",https://therealdeal.com/chicago/2022/03/23/snapchat-parent-expands-in-chicago/,Snapchat parent expands in Chicago,"Snap Inc. is completing a deal to lease 38,000 square feet in 800 W. Fulton St., a 19-story building in Fulton Market",800 W Fulton St,"<a href=""https://therealdeal.com/chicago/2022/03/23/snapchat-parent-expands-in-chicago/"" target=""_blank"" rel=""noopener noreferrer"">The parent company</a> of Snapchat is coming to Fulton Market, after a previous deal for office space there fell through.",2022,"800 W Fulton St Chicago, IL","800 W Fulton St, Chicago, IL 60607, USA","(41.886911, -87.64765109999999, 0.0)",41.886911,-87.64765109999999,0.0
588,https://therealdeal.com/chicago/2022/03/23/how-fulton-street-companies-longtime-bet-on-prime-locations-is-paying-off/,"subscriber-inline,commercial real estate,fulton market,fulton street companies",https://therealdeal.com/chicago/2022/03/23/how-fulton-street-companies-longtime-bet-on-prime-locations-is-paying-off/,How Fulton Street Companies’ longtime bet on prime locations is paying off,"CEO Alex Najem made a name for himself through residential, commercial development in Fulton Market’s prime locations","105 million, St","<a href=""https://therealdeal.com/chicago/2022/03/23/how-fulton-street-companies-longtime-bet-on-prime-locations-is-paying-off/"" target=""_blank"" rel=""noopener noreferrer"">Every Chicago</a> developer, big or small, wants a piece of Fulton Market, the once gritty area where Class A office buildings, boutique hotels and new apartment projects have defied the pandemic that battered commercial real estate.",2022,"105 million, St Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
589,https://therealdeal.com/chicago/2022/03/23/chicago-aims-to-repurpose-financial-offices-on-struggling-lasalle-street/,"subscriber-inline,chicago,commercial real estate,loop,office market",https://therealdeal.com/chicago/2022/03/23/chicago-aims-to-repurpose-financial-offices-on-struggling-lasalle-street/,Chicago aims to repurpose financial offices on struggling LaSalle Street,"Record office vacancies, empty ground-floor retail spur redevelopment plans",224 South Michigan Avenue,"<a href=""https://therealdeal.com/chicago/2022/03/23/chicago-aims-to-repurpose-financial-offices-on-struggling-lasalle-street/"" target=""_blank"" rel=""noopener noreferrer"">LaSalle Street in</a> Chicago’s Loop is in a dark place.",2022,"224 South Michigan Avenue Chicago, IL","Archicenter, 224 S Michigan Ave, Chicago, IL 60604, USA","(41.878619, -87.6249224, 0.0)",41.878619,-87.6249224,0.0
590,https://therealdeal.com/chicago/2022/03/23/another-15m-condo-listing-comes-to-chicago-market/,"subscriber-inline,housing market,luxury housing,residential real estate",https://therealdeal.com/chicago/2022/03/23/another-15m-condo-listing-comes-to-chicago-market/,Another $15M condo listing comes to Chicago market,This is the first time any penthouse in the building has been on the market since 2006.,800 N Michigan Avenue,"<a href=""https://therealdeal.com/chicago/2022/03/23/another-15m-condo-listing-comes-to-chicago-market/"" target=""_blank"" rel=""noopener noreferrer"">Chicago’s ultra high</a> end condo market has a new listing.",2022,"800 N Michigan Avenue Chicago, IL","Park Tower, 800 N Michigan Ave, Chicago, IL 60611, USA","(41.8971181, -87.62550189999999, 0.0)",41.8971181,-87.62550189999999,0.0
591,https://therealdeal.com/chicago/2022/03/22/parent-of-illinois-largest-health-insurer-cuts-a-quarter-of-suburban-office-space/,"meter,chicago,commercial real estate,office market,suburban chicago",https://therealdeal.com/chicago/2022/03/22/parent-of-illinois-largest-health-insurer-cuts-a-quarter-of-suburban-office-space/,Parent of Illinois’ largest health insurer cuts a quarter of suburban office space,Parent of Blue Cross Blue Shield to move within Downers Grove to Lacey Road,1020 31st St,"<a href=""https://therealdeal.com/chicago/2022/03/22/parent-of-illinois-largest-health-insurer-cuts-a-quarter-of-suburban-office-space/"" target=""_blank"" rel=""noopener noreferrer"">The parent company</a> of Illinois’ largest health insurer Blue Cross Blue Shield is cutting down on its suburban Chicago office space as it, like other employers, accepts hybrid work schedules as the pandemic wanes.",2022,"1020 31st St Chicago, IL","1020 W 31st St, Chicago, IL 60608, USA","(41.8379926, -87.65216749999999, 0.0)",41.8379926,-87.65216749999999,0.0
592,https://therealdeal.com/chicago/2022/03/22/affordable-housing-development-aimed-at-helping-ex-prisoners-planned-near-chicago-midway-international-airport/,"meter,affordable housing,residential real estate",https://therealdeal.com/chicago/2022/03/22/affordable-housing-development-aimed-at-helping-ex-prisoners-planned-near-chicago-midway-international-airport/,Affordable housing development aimed at helping ex-prisoners planned near Chicago Midway International Airport,The $28M project is expected to break ground in September,4829 South Kedzie Avenue,"<a href=""https://therealdeal.com/chicago/2022/03/22/affordable-housing-development-aimed-at-helping-ex-prisoners-planned-near-chicago-midway-international-airport/"" target=""_blank"" rel=""noopener noreferrer"">A $28 million</a> affordable housing development near Chicago Midway International Airport, aimed at helping former prisoners, is expected to break ground this fall.",2022,"4829 South Kedzie Avenue Chicago, IL","4829 S Kedzie Ave, Chicago, IL 60632, USA","(41.805592, -87.70278599999999, 0.0)",41.805592,-87.70278599999999,0.0
593,https://therealdeal.com/chicago/2022/03/21/mag-mile-reboot-starts-with-chicagos-oak-street-panel-says/,"meter,chicago,magnificent mile,oak street,retail",https://therealdeal.com/chicago/2022/03/21/mag-mile-reboot-starts-with-chicagos-oak-street-panel-says/,"Mag Mile reboot starts with Chicago’s Oak Street, panel says","Amid high retail vacancy come ideas to add experiences, and smaller local stores",65 East Oak Street,"<a href=""https://therealdeal.com/chicago/2022/03/21/mag-mile-reboot-starts-with-chicagos-oak-street-panel-says/"" target=""_blank"" rel=""noopener noreferrer"">Magnificence could</a> soon be on the agendas of beachgoers before or after they head to the Chicago lakefront.",2022,"65 East Oak Street Chicago, IL","65 E Oak St, Chicago, IL 60611, USA","(41.90051829999999, -87.62586859999999, 0.0)",41.90051829999999,-87.62586859999999,0.0
594,https://therealdeal.com/chicago/2022/03/21/logan-square-church-project-receives-2m-for-affordable-apartment-conversions/,"meter,affordable housing,apartments,logan square",https://therealdeal.com/chicago/2022/03/21/logan-square-church-project-receives-2m-for-affordable-apartment-conversions/,Logan Square church project receives $2M for affordable apartment conversions,Developer plans to renovate existing 12 apartments and add 10 units,2122 North Mozart Street,"<a href=""https://therealdeal.com/chicago/2022/03/21/logan-square-church-project-receives-2m-for-affordable-apartment-conversions/"" target=""_blank"" rel=""noopener noreferrer"">A Logan Square</a> church project in Chicago received $2 million in federal funds for affordable apartment conversions.",2022,"2122 North Mozart Street Chicago, IL","2122 N Mozart St, Chicago, IL 60647, USA","(41.920382, -87.6989038, 0.0)",41.920382,-87.6989038,0.0
595,https://therealdeal.com/chicago/2022/03/18/wellness-center-planned-for-chicagos-gentrifying-humboldt-park/,"meter,chicago plan commission,development,humboldt park",https://therealdeal.com/chicago/2022/03/18/wellness-center-planned-for-chicagos-gentrifying-humboldt-park/,Wellness center planned for Chicago’s gentrifying Humboldt Park,Plan Commission approves Humboldt Park Health’s three-story wellness center,2933 W. Division St,"<a href=""https://therealdeal.com/chicago/2022/03/18/wellness-center-planned-for-chicagos-gentrifying-humboldt-park/"" target=""_blank"" rel=""noopener noreferrer"">A $24 million</a> wellness center in Chicago’s gentrifying Humboldt Park is a step closer to reality.",2022,"2933 W. Division St Chicago, IL","2933 W Division St, Chicago, IL 60622, USA","(41.902584, -87.70071899999999, 0.0)",41.902584,-87.70071899999999,0.0
596,https://therealdeal.com/chicago/2022/03/18/two-chicago-hotels-sell-for-combined-130m/,"subscriber-inline,chicago,commercial real estate,hilton,hotels",https://therealdeal.com/chicago/2022/03/18/two-chicago-hotels-sell-for-combined-130m/,Two Chicago hotels sell for combined $130M,"One of them, the Hilton Garden Inn near Mag Mile, was bought for $91.8 million in 2012",600 North State Street,"<a href=""https://therealdeal.com/chicago/2022/03/18/two-chicago-hotels-sell-for-combined-130m/"" target=""_blank"" rel=""noopener noreferrer"">Two hotels in</a> downtown Chicago operated by Hilton sold in a $129.5 million deal disclosed Thursday by California lodging investor Sunstone, marking losses from their values achieved in the last decade.",2022,"600 North State Street Chicago, IL","600 N State St, Chicago, IL 60654, USA","(41.892615, -87.628484, 0.0)",41.892615,-87.628484,0.0
597,https://therealdeal.com/chicago/2022/03/18/commercial-real-estate-firm-cresa-relocates-to-chicago-from-dc/,"meter,commercial real estate,downtown,fulton market",https://therealdeal.com/chicago/2022/03/18/commercial-real-estate-firm-cresa-relocates-to-chicago-from-dc/,Commercial real estate firm Cresa relocates to Chicago from DC,"Cresa leases 21,000 square feet at 167 North Green Street",167 Green Street,"<a href=""https://therealdeal.com/chicago/2022/03/18/commercial-real-estate-firm-cresa-relocates-to-chicago-from-dc/"" target=""_blank"" rel=""noopener noreferrer"">Commercial real</a> estate firm Cresa relocated to Chicago’s Fulton Market from Washington, D.C., joining companies that have signed leases for new amenity-filled buildings in the former meatpacking district.",2022,"167 Green Street Chicago, IL","167 N Green St, Chicago, IL 60607, USA","(41.88512559999999, -87.6482632, 0.0)",41.88512559999999,-87.6482632,0.0
598,https://therealdeal.com/chicago/2022/03/17/streeterville-apartment-featured-on-tv-shows-chicago-p-d-and-empire-heads-to-auction/,"meter,housing market,luxury housing,residential real estate,streeterville",https://therealdeal.com/chicago/2022/03/17/streeterville-apartment-featured-on-tv-shows-chicago-p-d-and-empire-heads-to-auction/,Streeterville apartment featured on TV shows `Chicago P.D.’ and `Empire’ heads to auction,"The two-story penthouse includes a basketball court, lake views and three 500-gallon fish tanks.",415 E. North Water Street,"<a href=""https://therealdeal.com/chicago/2022/03/17/streeterville-apartment-featured-on-tv-shows-chicago-p-d-and-empire-heads-to-auction/"" target=""_blank"" rel=""noopener noreferrer"">A 9,280-square-foot</a> penthouse in Chicago’s Streeterville neighborhood that’s been featured on the TV shows “Empire” and “Chicago P.D.” is heading to auction after spending seven years on the market without a sale.",2022,"415 E. North Water Street Chicago, IL","415 E North Water St, Chicago, IL 60611, USA","(41.8893735, -87.61685039999999, 0.0)",41.8893735,-87.61685039999999,0.0
599,https://therealdeal.com/chicago/2022/03/17/motorola-chairmans-son-lists-winnetka-home-for-6-95m/,"meter,housing market,luxury housing,residential real estate,winnetka",https://therealdeal.com/chicago/2022/03/17/motorola-chairmans-son-lists-winnetka-home-for-6-95m/,Motorola chairman’s son lists Winnetka home for $6.95M,"The 9,700-square-foot home was built in the 1920s and includes seven bedrooms.",35 Indian Hill Rd,"<a href=""https://therealdeal.com/chicago/2022/03/17/motorola-chairmans-son-lists-winnetka-home-for-6-95m/"" target=""_blank"" rel=""noopener noreferrer"">The son of a former</a> Motorola chairman is listing his Winnetka home for $6.95 million, making it the pricest listing in one of Chicago’s most affluent suburbs.",2022,"35 Indian Hill Rd Chicago, IL","Chicago, IL, USA","(41.8781136, -87.6297982, 0.0)",41.8781136,-87.6297982,0.0
600,https://therealdeal.com/chicago/2022/03/17/lenders-taking-control-of-big-loop-office-buildings/,"subscriber-inline,chicago,commercial real estate,loop,office market",https://therealdeal.com/chicago/2022/03/17/lenders-taking-control-of-big-loop-office-buildings/,Lenders taking control of big Loop office buildings,Distress breaks owners that were already facing tenant losses before pandemic scratched chances to refill buildings,175 Jackson Blvd,"<a href=""https://therealdeal.com/chicago/2022/03/17/lenders-taking-control-of-big-loop-office-buildings/"" target=""_blank"" rel=""noopener noreferrer"">Lenders are taking</a> control of two big office buildings in the Chicago Loop that were struggling before the pandemic and have fallen further behind on their loans.",2022,"175 Jackson Blvd Chicago, IL","175 W Jackson Blvd, Chicago, IL 60604, USA","(41.8772757, -87.63321230000001, 0.0)",41.8772757,-87.63321230000001,0.0
601,https://therealdeal.com/chicago/2022/03/16/crypto-firm-led-by-the-winklevoss-twins-signs-long-term-lease-in-downtown-chicago/,"meter,commercial real estate,downtown,office",https://therealdeal.com/chicago/2022/03/16/crypto-firm-led-by-the-winklevoss-twins-signs-long-term-lease-in-downtown-chicago/,Crypto firm led by the Winklevoss twins signs long-term lease in downtown Chicago,"Gemini leased around 17,000 square feet in the Loop, plans to move in by August",1 South Wacker Drive,"<a href=""https://therealdeal.com/chicago/2022/03/16/crypto-firm-led-by-the-winklevoss-twins-signs-long-term-lease-in-downtown-chicago/"" target=""_blank"" rel=""noopener noreferrer"">The Gemini</a> cryptocurrency exchange, founded by the Winklevoss twins, signed a long-term lease in downtown Chicago, building on the crypto momentum in the city.",2022,"1 South Wacker Drive Chicago, IL","One South Wacker, 1 S Wacker Dr, Chicago, IL 60606, USA","(41.8815195, -87.635987, 0.0)",41.8815195,-87.635987,0.0
602,https://therealdeal.com/chicago/2022/03/16/chicagos-high-property-taxes-pandemic-dont-deter-onni-groups-1b-investment-in-downtown-development/,"meter,commercial real estate,downtown,office",https://therealdeal.com/chicago/2022/03/16/chicagos-high-property-taxes-pandemic-dont-deter-onni-groups-1b-investment-in-downtown-development/,"Chicago’s high property taxes, pandemic don’t deter Onni Group’s $1B investment in downtown development","Onni plans mixed-use complex featuring 2,700 apartments, revamp of vacant 31-story office building in the Loop",225 West Randolph Street,"<a href=""https://therealdeal.com/chicago/2022/03/16/chicagos-high-property-taxes-pandemic-dont-deter-onni-groups-1b-investment-in-downtown-development/"" target=""_blank"" rel=""noopener noreferrer"">A Canadian real</a> estate company is spending $1 billion on two commercial projects in downtown Chicago, betting that one of the country’s largest office markets will recover from record vacancy rates as it emerges from the pandemic.",2022,"225 West Randolph Street Chicago, IL","225 W Randolph St, Chicago, IL 60606, USA","(41.8841372, -87.6350677, 0.0)",41.8841372,-87.6350677,0.0
603,https://therealdeal.com/chicago/2022/03/16/chicago-anti-gentrification-alderman-lists-home-for-2-4m/,"meter,city hall,humboldt park,politics,residential real estate",https://therealdeal.com/chicago/2022/03/16/chicago-anti-gentrification-alderman-lists-home-for-2-4m/,Chicago anti-gentrification alderman lists home for $2.4M,"Maldonado’s home sits just a block away from the 606 trail, a project that spiked home prices and new construction in the area.",1725 North Troy Street,"<a href=""https://therealdeal.com/chicago/2022/03/16/chicago-anti-gentrification-alderman-lists-home-for-2-4m/"" target=""_blank"" rel=""noopener noreferrer"">Chicago Alderman</a> Roberto Maldonado listed his Humboldt Park home for $2.4 million, after years of efforts to slow gentrification of the area.",2022,"1725 North Troy Street Chicago, IL","1725 N Troy St, Chicago, IL 60647, USA","(41.9127404, -87.7054307, 0.0)",41.9127404,-87.7054307,0.0
